t,mid,q,x,pnl,sigma,spread
1.72249e+09,0.0108798,-31,0.339555,0.00228218,1.40717e-06,2.00005e-06
1.72249e+09,0.0106748,-28,0.307855,0.00895933,3.64284e-06,2.00027e-06
1.72249e+09,0.0106685,-122,1.30796,0.0064032,4.87577e-06,2.00036e-06
1.72249e+09,0.0106513,-134,1.43686,0.00959328,3.90535e-06,2.00015e-06
1.72249e+09,0.0105135,-153,1.63514,0.026577,4.18345e-06,2.00009e-06
1.72249e+09,0.010484,-175,1.86604,0.0313468,4.28891e-06,2e-06
1.72249e+09,0.0104976,-221,2.34704,0.0270794,3.39844e-06,2.00036e-06
1.72249e+09,0.0105635,-260,2.75806,0.0115524,3.03934e-06,2.00024e-06
1.72249e+09,0.0105888,-257,2.72657,0.00525279,2.15349e-06,2.0001e-06
1.72249e+09,0.0106073,-278,2.94936,0.000523528,2.0774e-06,2.00007e-06
1.72249e+09,0.0105862,-266,2.82235,0.00640905,1.81221e-06,2.00004e-06
1.72249e+09,0.0106394,-295,3.13011,-0.00851139,1.55416e-06,2.00001e-06
1.72249e+09,0.0106558,-276,2.92783,-0.0131727,1.42144e-06,2e-06
1.72249e+09,0.0106076,-271,2.8748,0.000137907,1.41409e-06,2.00006e-06
1.72249e+09,0.0105629,-260,2.75842,0.0120792,1.5201e-06,2.00006e-06
1.72249e+09,0.0105681,-257,2.72697,0.0109656,1.54128e-06,2.00005e-06
1.72249e+09,0.0105652,-229,2.43098,0.0115467,1.35535e-06,2.00003e-06
1.72249e+09,0.0105747,-208,2.20983,0.0102911,1.43457e-06,2.00002e-06
1.72249e+09,0.0105988,-215,2.28392,0.0051759,1.60822e-06,2.00002e-06
1.7225e+09,0.010527,-210,2.23015,0.0194679,2.26836e-06,2.00001e-06
1.7225e+09,0.0104962,-223,2.36606,0.0254155,2.85264e-06,2.00027e-06
1.7225e+09,0.0105878,-278,2.9459,0.00249427,2.56612e-06,2.00018e-06
1.7225e+09,0.0105613,-290,3.07297,0.0101979,1.96435e-06,2.00009e-06
1.7225e+09,0.010546,-285,3.02026,0.0146515,1.48845e-06,2.00004e-06
1.7225e+09,0.0105505,-309,3.27346,0.0133507,1.49586e-06,2.00003e-06
1.7225e+09,0.0105533,-338,3.57923,0.0122032,1.66248e-06,2.00002e-06
1.7225e+09,0.010525,-357,3.78023,0.0227906,1.6086e-06,2.00001e-06
1.7225e+09,0.0105348,-378,4.00131,0.0191527,1.6321e-06,2.00009e-06
1.7225e+09,0.0105271,-394,4.16977,0.0220839,1.53055e-06,2.00007e-06
1.7225e+09,0.010531,-410,4.33847,0.020756,1.40845e-06,2.00005e-06
1.7225e+09,0.0105451,-437,4.62293,0.0147033,1.63887e-06,2.00005e-06
1.7225e+09,0.0105917,-453,4.79206,-0.0059841,1.70852e-06,2.00004e-06
1.7225e+09,0.010576,-442,4.6757,0.00112893,1.43955e-06,2.00002e-06
1.7225e+09,0.0105911,-442,4.67569,-0.00555417,1.30625e-06,2.00001e-06
1.7225e+09,0.0105928,-447,4.72869,-0.00629365,1.18522e-06,2.00005e-06
1.7225e+09,0.0106005,-457,4.83463,-0.00980737,1.06818e-06,2.00003e-06
1.7225e+09,0.0106158,-472,4.99378,-0.016875,1.33545e-06,2.00004e-06
1.7225e+09,0.0105945,-479,5.06806,-0.00672708,1.40768e-06,2.00004e-06
1.7225e+09,0.0105718,-473,5.00466,0.00419946,1.48319e-06,2.00003e-06
1.72251e+09,0.0105581,-474,5.01532,0.0107605,1.4539e-06,2.00002e-06
1.72251e+09,0.0105301,-470,4.9733,0.0241605,1.30771e-06,2.00001e-06
1.72251e+09,0.0105278,-487,5.1525,0.0254724,1.21696e-06,2.00005e-06
1.72251e+09,0.0105312,-525,5.55244,0.0235839,1.24431e-06,2.00005e-06
1.72251e+09,0.0105562,-607,6.41743,0.00981481,1.32106e-06,2.00005e-06
1.72251e+09,0.0105437,-600,6.34365,0.0174134,1.44113e-06,2.00004e-06
1.72251e+09,0.0105628,-591,6.24858,0.0059761,1.42717e-06,2.00003e-06
1.72251e+09,0.0105628,-594,6.28037,0.00609587,1.15628e-06,2.00001e-06
1.72251e+09,0.0105859,-597,6.31197,-0.0078151,1.23218e-06,2.00001e-06
1.72251e+09,0.0105878,-595,6.29086,-0.00887521,1.15724e-06,2e-06
1.72251e+09,0.0105459,-592,6.25908,0.0159257,1.306e-06,2.00005e-06
1.72251e+09,0.0105139,-578,6.11173,0.0346813,1.48112e-06,2.00006e-06
1.72251e+09,0.0105117,-568,6.00671,0.0360633,1.608e-06,2.00006e-06
1.72251e+09,0.0104665,-560,5.92304,0.06178,2.22391e-06,2.00008e-06
1.72251e+09,0.0104178,-573,6.05948,0.0901018,2.58303e-06,2.00008e-06
1.72251e+09,0.0104746,-600,6.34118,0.0564205,2.30029e-06,2.00004e-06
1.72251e+09,0.010487,-619,6.54047,0.0490149,1.78818e-06,2.00001e-06
1.72251e+09,0.0105007,-618,6.53063,0.041195,1.90118e-06,2.00012e-06
1.72251e+09,0.0105239,-643,6.79313,0.0262645,2.74437e-06,2.00021e-06
1.72251e+09,0.0106118,-599,6.32465,-0.0317944,3.14029e-06,2.00023e-06
1.72252e+09,0.0105607,-604,6.37778,-0.000881243,2.90353e-06,2.00015e-06
1.72252e+09,0.0106139,-612,6.46257,-0.0331478,2.46558e-06,2.00008e-06
1.72252e+09,0.0105866,-605,6.38834,-0.0165552,1.93617e-06,2.00003e-06
1.72252e+09,0.0106349,-609,6.43071,-0.0459739,1.59252e-06,2.00001e-06
1.72252e+09,0.0106389,-623,6.57982,-0.0482269,1.49596e-06,2.00008e-06
1.72252e+09,0.0105731,-590,6.23004,-0.00809571,1.5637e-06,2.00007e-06
1.72252e+09,0.010544,-542,5.72333,0.00847818,1.66551e-06,2.00007e-06
1.72252e+09,0.0105209,-503,5.31315,0.0211377,1.72391e-06,2.00006e-06
1.72252e+09,0.0104013,-489,5.16686,0.0806278,2.33413e-06,2.00008e-06
1.72252e+09,0.0104637,-572,6.03163,0.0464137,2.6454e-06,2.00006e-06
1.72252e+09,0.010443,-567,5.97977,0.0585907,2.29903e-06,2.00002e-06
1.72252e+09,0.0104341,-548,5.78161,0.0637325,2.06869e-06,2.00015e-06
1.72252e+09,0.0104052,-520,5.48981,0.0791105,2.12105e-06,2.00013e-06
1.72252e+09,0.010391,-511,5.39635,0.0865265,2.11668e-06,2.00011e-06
1.72252e+09,0.0103145,-480,5.0755,0.124529,2.32856e-06,2.00011e-06
1.72252e+09,0.0102029,-459,4.85874,0.175588,3.6279e-06,2.0002e-06
1.72252e+09,0.0101748,-467,4.94093,0.189305,3.52493e-06,2.00012e-06
1.72252e+09,0.0100799,-457,4.83943,0.23292,2.7727e-06,2.00004e-06
1.72252e+09,0.0100111,-411,4.37751,0.262955,2.99738e-06,2e-06
1.72252e+09,0.0100315,-460,4.87029,0.255796,4.26563e-06,2.00056e-06
1.72253e+09,0.0100981,-511,5.38436,0.224207,4.40541e-06,2.0005e-06
1.72253e+09,0.0101489,-496,5.23307,0.199234,3.61003e-06,2.00027e-06
1.72253e+09,0.0101801,-481,5.08234,0.185734,3.68896e-06,2.00022e-06
1.72253e+09,0.0101887,-478,5.05233,0.18212,3.60167e-06,2.00014e-06
1.72253e+09,0.0101613,-450,4.76793,0.195347,3.41573e-06,2.00007e-06
1.72253e+09,0.0101586,-414,4.402,0.196337,2.71164e-06,2.00001e-06
1.72253e+09,0.0101836,-388,4.13929,0.188051,3.47405e-06,2.00039e-06
1.72253e+09,0.0100848,-353,3.7842,0.224266,3.73221e-06,2.00038e-06
1.72253e+09,0.0100659,-364,3.89485,0.230846,3.29413e-06,2.00024e-06
1.72253e+09,0.0100061,-332,3.57393,0.251919,3.6468e-06,2.00023e-06
1.72253e+09,0.0099084,-331,3.56335,0.283672,3.98968e-06,2.00019e-06
1.72253e+09,0.0100527,-331,3.56503,0.237587,3.77945e-06,2.0001e-06
1.72253e+09,0.0100232,-272,2.97252,0.246214,3.05189e-06,2.00002e-06
1.72253e+09,0.0099509,-254,2.79328,0.265751,2.71785e-06,2.00024e-06
1.72253e+09,0.0099543,-247,2.72386,0.265142,2.87891e-06,2.00023e-06
1.72253e+09,0.0100147,-258,2.83378,0.249994,2.81671e-06,2.00018e-06
1.72253e+09,0.00998776,-268,2.93374,0.257018,2.37e-06,2.0001e-06
1.72253e+09,0.009999,-279,3.04378,0.254059,2.09196e-06,2.00006e-06
1.72253e+09,0.00996561,-281,3.06342,0.263082,2.28306e-06,2.00004e-06
1.72253e+09,0.0100222,-293,3.18225,0.245744,2.7654e-06,2.00002e-06
1.72254e+09,0.0100256,-315,3.40335,0.245305,2.54829e-06,2.00022e-06
1.72254e+09,0.00981628,-281,3.06536,0.306983,3.50005e-06,2.00036e-06
1.72254e+09,0.00998913,-335,3.60066,0.254302,4.57452e-06,2.0005e-06
1.72254e+09,0.0099959,-319,3.44105,0.252364,4.07033e-06,2.00031e-06
1.72254e+09,0.0098955,-286,3.11235,0.282239,3.25592e-06,2.00015e-06
1.72254e+09,0.0098242,-302,3.27029,0.303378,3.03407e-06,2.00008e-06
1.72254e+09,0.00985647,-330,3.54598,0.293343,3.07527e-06,2.00004e-06
1.72254e+09,0.00990759,-361,3.85264,0.275996,2.68184e-06,2.00025e-06
1.72254e+09,0.00993536,-391,4.15059,0.26587,2.15533e-06,2.00014e-06
1.72254e+09,0.00994499,-403,4.27,0.262169,2.15263e-06,2.00012e-06
1.72254e+09,0.010001,-412,4.35979,0.239388,2.0858e-06,2.00009e-06
1.72254e+09,0.0099834,-389,4.12987,0.246326,2.29491e-06,2.00008e-06
1.72254e+09,0.00997481,-389,4.13009,0.249894,2.21945e-06,2.00005e-06
1.72254e+09,0.010039,-418,4.42039,0.224086,1.81609e-06,2.00002e-06
1.72254e+09,0.010031,-428,4.52099,0.22774,1.76302e-06,2.00011e-06
1.72254e+09,0.0100603,-439,4.63129,0.214821,2.10838e-06,2.00014e-06
1.72254e+09,0.0101028,-448,4.72179,0.195759,2.15108e-06,2.00012e-06
1.72254e+09,0.0100635,-431,4.54981,0.21246,2.03797e-06,2.00009e-06
1.72254e+09,0.0100852,-467,4.91211,0.202331,2.25495e-06,2.00008e-06
1.72254e+09,0.0102036,-455,4.78836,0.145709,3.0653e-06,2.0001e-06
1.72255e+09,0.010284,-492,5.16771,0.107996,3.24153e-06,2.00006e-06
1.72255e+09,0.0103158,-489,5.13763,0.0932121,2.70834e-06,2.00001e-06
1.72255e+09,0.0103532,-502,5.27241,0.0751012,2.63028e-06,2.00022e-06
1.72255e+09,0.0103184,-475,4.9934,0.0921425,2.52508e-06,2.00017e-06
1.72255e+09,0.0102999,-471,4.95228,0.101024,2.3408e-06,2.00012e-06
1.72255e+09,0.0103896,-506,5.31454,0.0574254,2.01129e-06,2.00007e-06
1.72255e+09,0.0104465,-527,5.53351,0.0282013,1.68119e-06,2.00003e-06
1.72255e+09,0.010473,-510,5.35602,0.0147887,1.55953e-06,2.00002e-06
1.72255e+09,0.0104074,-478,5.02146,0.0467238,1.64641e-06,2.00001e-06
1.72255e+09,0.0104308,-494,5.18824,0.0354067,2.05532e-06,2.00014e-06
1.72255e+09,0.0105007,-522,5.48119,-0.000154263,2.4404e-06,2.00017e-06
1.72255e+09,0.0105585,-526,5.52365,-0.030125,2.53756e-06,2.00015e-06
1.72255e+09,0.0105909,-533,5.59769,-0.0472889,2.5957e-06,2.00012e-06
1.72255e+09,0.0105791,-526,5.52394,-0.0406807,2.67511e-06,2.00009e-06
1.72255e+09,0.0105619,-504,5.29134,-0.0318481,2.30263e-06,2.00004e-06
1.72255e+09,0.010538,-502,5.27032,-0.0197756,1.77476e-06,2.00001e-06
1.72255e+09,0.0105672,-527,5.53366,-0.0352756,1.80031e-06,2.00011e-06
1.72255e+09,0.0105101,-494,5.18586,-0.00610676,2.02473e-06,2.00012e-06
1.72255e+09,0.010469,-491,5.15424,0.0139495,1.95808e-06,2.00009e-06
1.72255e+09,0.0104668,-493,5.17521,0.0150935,1.49278e-06,2.00004e-06
1.72256e+09,0.0104969,-480,5.03947,0.00094478,1.25332e-06,2.00002e-06
1.72256e+09,0.0105573,-537,5.63981,-0.0294828,1.46158e-06,2.00002e-06
1.72256e+09,0.0105945,-584,6.13757,-0.0496228,1.71429e-06,2.00001e-06
1.72256e+09,0.0105239,-584,6.13759,-0.00837698,1.99794e-06,2.00014e-06
1.72256e+09,0.0105319,-594,6.24285,-0.0130973,1.91339e-06,2.00011e-06
1.72256e+09,0.0105896,-619,6.50705,-0.0478978,1.71558e-06,2.00007e-06
1.72256e+09,0.010512,-587,6.16923,-0.00128736,1.76446e-06,2.00006e-06
1.72256e+09,0.0105044,-568,5.97008,0.00357612,1.76067e-06,2.00005e-06
1.72256e+09,0.0105355,-569,5.98068,-0.0139886,1.74529e-06,2.00003e-06
1.72256e+09,0.0105082,-555,5.8333,0.00123864,1.69631e-06,2.00001e-06
1.72256e+09,0.0104367,-536,5.63456,0.0405137,1.63329e-06,2e-06
1.72256e+09,0.010451,-526,5.52992,0.0326857,1.55454e-06,2.00007e-06
1.72256e+09,0.0104536,-518,5.44664,0.0316911,1.55948e-06,2.00006e-06
1.72256e+09,0.0104233,-501,5.26923,0.0471486,1.45575e-06,2.00004e-06
1.72256e+09,0.0103803,-492,5.17569,0.0685796,1.50977e-06,2.00004e-06
1.72256e+09,0.0104022,-497,5.22764,0.0577591,1.5521e-06,2.00003e-06
1.72256e+09,0.0104439,-511,5.37357,0.0367188,1.53609e-06,2.00001e-06
1.72256e+09,0.0103851,-477,5.01961,0.0659361,1.54775e-06,2e-06
1.72256e+09,0.0104072,-485,5.10296,0.0554644,1.42215e-06,2.00006e-06
1.72256e+09,0.0103635,-476,5.00987,0.076848,1.43698e-06,2.00006e-06
1.72257e+09,0.0102461,-415,4.38122,0.129105,1.71014e-06,2.00006e-06
1.72257e+09,0.0101571,-377,3.99403,0.164811,2.26974e-06,2.00009e-06
1.72257e+09,0.0101985,-393,4.15716,0.149143,2.34729e-06,2.00007e-06
1.72257e+09,0.0102679,-431,4.5461,0.120639,2.26566e-06,2.00004e-06
1.72257e+09,0.0102422,-397,4.19785,0.131701,2.18418e-06,2.00001e-06
1.72257e+09,0.0102371,-394,4.16727,0.133852,1.78037e-06,2.0001e-06
1.72257e+09,0.0102679,-403,4.25964,0.121678,1.73978e-06,2.00008e-06
1.72257e+09,0.0103109,-426,4.49608,0.103648,1.80606e-06,2.00008e-06
1.72257e+09,0.0103057,-430,4.53718,0.105728,1.65654e-06,2.00005e-06
1.72257e+09,0.0102723,-430,4.53747,0.120382,1.66762e-06,2.00004e-06
1.72257e+09,0.0102768,-442,4.66067,0.118334,1.63599e-06,2.00002e-06
1.72257e+09,0.010307,-457,4.81494,0.104646,1.52982e-06,2.00001e-06
1.72257e+09,0.0102614,-440,4.64009,0.125073,1.64286e-06,2.00009e-06
1.72257e+09,0.0102285,-429,4.52757,0.139552,2.45309e-06,2.00017e-06
1.72257e+09,0.010246,-414,4.37404,0.1322,2.46061e-06,2.00015e-06
1.72257e+09,0.0102612,-428,4.51769,0.125893,1.71013e-06,2.00006e-06
1.72257e+09,0.0102348,-414,4.37441,0.137189,1.7494e-06,2.00004e-06
1.72257e+09,0.0102558,-423,4.46673,0.128524,1.58072e-06,2.00002e-06
1.72257e+09,0.0102326,-425,4.48712,0.138264,1.49975e-06,2.00001e-06
1.72257e+09,0.0102473,-432,4.55871,0.131873,1.52043e-06,2.00008e-06
1.72258e+09,0.0102143,-443,4.67094,0.146007,1.4488e-06,2.00006e-06
1.72258e+09,0.010163,-434,4.57949,0.168739,1.41476e-06,2.00005e-06
1.72258e+09,0.0102056,-468,4.92583,0.149586,1.3717e-06,2.00004e-06
1.72258e+09,0.0101778,-461,4.85436,0.162395,1.52125e-06,2.00003e-06
1.72258e+09,0.0101441,-464,4.88491,0.178038,1.48312e-06,2.00002e-06
1.72258e+09,0.0101012,-476,5.00654,0.198366,1.79629e-06,2.00002e-06
1.72258e+09,0.0100966,-465,4.8957,0.20077,1.91731e-06,2e-06
1.72258e+09,0.0100728,-455,4.79505,0.211925,1.8047e-06,2.0001e-06
1.72258e+09,0.0100268,-447,4.71462,0.23262,2.04738e-06,2.00011e-06
1.72258e+09,0.00997317,-435,4.59475,0.256427,2.17277e-06,2.0001e-06
1.72258e+09,0.00994571,-439,4.63422,0.268053,2.50434e-06,2.0001e-06
1.72258e+09,0.0100166,-476,5.0034,0.235526,2.64168e-06,2.00008e-06
1.72258e+09,0.0100597,-512,5.3653,0.214727,2.37064e-06,2.00003e-06
1.72258e+09,0.0100941,-524,5.48651,0.197199,2.12702e-06,2e-06
1.72258e+09,0.0099846,-496,5.20603,0.253664,2.42574e-06,2.00019e-06
1.72258e+09,0.0099826,-494,5.18606,0.254658,2.36974e-06,2.00015e-06
1.72258e+09,0.00999674,-489,5.13674,0.248336,2.19275e-06,2.00011e-06
1.72258e+09,0.0099726,-493,5.17688,0.260388,2.14948e-06,2.00008e-06
1.72258e+09,0.0100109,-492,5.16705,0.241686,1.95822e-06,2.00005e-06
1.72258e+09,0.0100025,-483,5.07708,0.245872,2.00359e-06,2.00003e-06
1.72259e+09,0.0100175,-486,5.10731,0.238816,1.66296e-06,2.00001e-06
1.72259e+09,0.00999349,-454,4.787,0.249955,1.53532e-06,2.00008e-06
1.72259e+09,0.0099685,-448,4.72721,0.261325,1.72126e-06,2.00008e-06
1.72259e+09,0.00991642,-423,4.47858,0.283934,1.97035e-06,2.00009e-06
1.72259e+09,0.010019,-478,5.02631,0.23723,2.22984e-06,2.00009e-06
1.72259e+09,0.0100518,-487,5.11707,0.221846,2.24698e-06,2.00007e-06
1.72259e+09,0.0100516,-488,5.12735,0.222169,1.93106e-06,2.00003e-06
1.72259e+09,0.0100666,-501,5.25821,0.21484,1.55408e-06,2.00001e-06
1.72259e+09,0.0100685,-514,5.38938,0.214162,1.50174e-06,2.00008e-06
1.72259e+09,0.0100992,-541,5.66233,0.198681,1.75642e-06,2.00009e-06
1.72259e+09,0.0101148,-552,5.77341,0.190055,1.92198e-06,2.00009e-06
1.72259e+09,0.0100969,-545,5.7027,0.199886,1.73804e-06,2.00006e-06
1.72259e+09,0.0101138,-555,5.80372,0.190564,1.55428e-06,2.00003e-06
1.72259e+09,0.0101907,-572,5.97621,0.147122,1.82233e-06,2.00003e-06
1.72259e+09,0.0101626,-560,5.85409,0.163012,1.92845e-06,2.00001e-06
1.72259e+09,0.0101663,-562,5.87445,0.160993,1.60684e-06,2.00009e-06
1.72259e+09,0.0101123,-525,5.49924,0.190301,1.61361e-06,2.00008e-06
1.72259e+09,0.0101419,-526,5.50936,0.174721,1.76646e-06,2.00008e-06
1.72259e+09,0.0102005,-546,5.71265,0.143187,1.65322e-06,2.00005e-06
1.72259e+09,0.0101559,-538,5.63146,0.167584,1.71048e-06,2.00004e-06
1.7226e+09,0.0101903,-527,5.5197,0.149415,1.73805e-06,2.00003e-06
1.7226e+09,0.0102442,-540,5.65274,0.120895,1.71617e-06,2.00001e-06
1.7226e+09,0.0102635,-553,5.78611,0.110383,1.87096e-06,2e-06
1.7226e+09,0.01021,-525,5.49955,0.139314,2.02188e-06,2.00013e-06
1.7226e+09,0.0101955,-523,5.47928,0.147047,1.88336e-06,2.00009e-06
1.7226e+09,0.0102359,-524,5.48935,0.125738,1.70236e-06,2.00006e-06
1.7226e+09,0.0101898,-516,5.408,0.150071,1.78837e-06,2.00005e-06
1.7226e+09,0.0101664,-516,5.40791,0.162049,1.78214e-06,2.00004e-06
1.7226e+09,0.0101804,-540,5.65196,0.154545,1.65378e-06,2.00002e-06
1.7226e+09,0.0101681,-557,5.82529,0.161668,1.57858e-06,2e-06
1.7226e+09,0.0101691,-568,5.9373,0.161246,1.80739e-06,2.0001e-06
1.7226e+09,0.0101543,-545,5.70332,0.169226,1.80381e-06,2.00009e-06
1.7226e+09,0.0100945,-520,5.4499,0.200771,1.80063e-06,2.00007e-06
1.7226e+09,0.010151,-523,5.48051,0.17155,3.30928e-06,2.00019e-06
1.7226e+09,0.0101741,-524,5.49062,0.159407,4.26153e-06,2.00022e-06
1.7226e+09,0.0101356,-519,5.43929,0.178918,3.6064e-06,2.00009e-06
1.7226e+09,0.0102247,-538,5.63237,0.131453,2.9651e-06,2.00002e-06
1.7226e+09,0.0102507,-545,5.70405,0.117419,3.01686e-06,2.0003e-06
1.7226e+09,0.0102274,-536,5.61181,0.129903,2.7032e-06,2.0002e-06
1.7226e+09,0.0102697,-559,5.84695,0.106176,2.47321e-06,2.00014e-06
1.72261e+09,0.0102156,-547,5.72323,0.135284,2.35953e-06,2.0001e-06
1.72261e+09,0.01032,-537,5.61849,0.0766404,2.97301e-06,2.00012e-06
1.72261e+09,0.010535,-553,5.78199,-0.0438581,3.79855e-06,2.00012e-06
1.72261e+09,0.0104282,-531,5.55105,0.0136768,3.87699e-06,2.00005e-06
1.72261e+09,0.0103759,-557,5.82178,0.0424203,3.48166e-06,2.00041e-06
1.72261e+09,0.0102098,-553,5.77856,0.132544,3.172e-06,2.00029e-06
1.72261e+09,0.0102581,-571,5.96368,0.106314,3.15777e-06,2.00024e-06
1.72261e+09,0.0102525,-567,5.92291,0.109745,2.95206e-06,2.00017e-06
1.72261e+09,0.0101209,-531,5.55677,0.18255,2.83781e-06,2.00011e-06
1.72261e+09,0.00999708,-491,5.15528,0.246714,3.32499e-06,2.0001e-06
1.72261e+09,0.00987295,-461,4.85699,0.305558,3.89803e-06,2.00006e-06
1.72261e+09,0.00982354,-449,4.73991,0.329142,4.4535e-06,2.0007e-06
1.72261e+09,0.00961788,-421,4.46999,0.420859,5.10491e-06,2.00078e-06
1.72261e+09,0.00962066,-414,4.40274,0.419782,5.26648e-06,2.00069e-06
1.72261e+09,0.00958802,-372,4.00141,0.434665,4.75882e-06,2.00045e-06
1.72261e+09,0.00967742,-436,4.61752,0.398169,4.2135e-06,2.00027e-06
1.72261e+09,0.0097299,-474,4.98739,0.375423,3.94995e-06,2.00016e-06
1.72261e+09,0.00976925,-481,5.05618,0.357166,3.71158e-06,2.00007e-06
1.72261e+09,0.00978199,-475,4.99778,0.351329,3.21449e-06,2e-06
1.72261e+09,0.00979279,-460,4.85264,0.347957,3.2985e-06,2.00034e-06
1.72262e+09,0.00978817,-430,4.55922,0.350312,3.40348e-06,2.0003e-06
1.72262e+09,0.00977791,-402,4.28431,0.353597,3.26675e-06,2.00022e-06
1.72262e+09,0.0097505,-392,4.18739,0.365191,3.34438e-06,2.00018e-06
1.72262e+09,0.00984791,-416,4.42294,0.326214,3.35065e-06,2.00012e-06
1.72262e+09,0.00986085,-389,4.15713,0.321264,3.04024e-06,2.00006e-06
1.72262e+09,0.00985121,-353,3.80257,0.325095,2.55969e-06,2.00001e-06
1.72262e+09,0.00984694,-334,3.6153,0.326427,2.50719e-06,2.0002e-06
1.72262e+09,0.00994039,-344,3.71325,0.293751,2.52047e-06,2.00017e-06
1.72262e+09,0.00987312,-310,3.3764,0.315731,2.61239e-06,2.00015e-06
1.72262e+09,0.0098942,-328,3.55441,0.309116,2.49711e-06,2.00011e-06
1.72262e+09,0.00990919,-302,3.2974,0.304825,2.19801e-06,2.00006e-06
1.72262e+09,0.0098539,-294,3.21848,0.321438,2.19437e-06,2.00003e-06
1.72262e+09,0.00978488,-252,2.80683,0.341039,2.23696e-06,2.00001e-06
1.72262e+09,0.00976034,-232,2.61129,0.346889,2.24861e-06,2.00017e-06
1.72262e+09,0.00976471,-240,2.68938,0.345848,2.22822e-06,2.00014e-06
1.72262e+09,0.00979964,-242,2.70926,0.337749,2.32576e-06,2.00012e-06
1.72262e+09,0.0097604,-226,2.55274,0.346894,2.23499e-06,2.00009e-06
1.72262e+09,0.009721,-232,2.61195,0.356674,2.10205e-06,2.00006e-06
1.72262e+09,0.00972949,-212,2.41742,0.354766,2.16796e-06,2.00004e-06
1.72262e+09,0.00970167,-207,2.36876,0.36051,2.36162e-06,2.00002e-06
1.72263e+09,0.00966891,-170,2.01086,0.367145,2.40667e-06,2.0002e-06
1.72263e+09,0.00965442,-141,1.73097,0.3697,2.40734e-06,2.00017e-06
1.72263e+09,0.00968032,-187,2.17636,0.366137,2.46769e-06,2.00015e-06
1.72263e+09,0.0096225,-176,2.07044,0.37688,2.32268e-06,2.0001e-06
1.72263e+09,0.00959118,-167,1.98436,0.382636,2.22146e-06,2.00007e-06
1.72263e+09,0.0095981,-171,2.02324,0.381962,2.33082e-06,2.00005e-06
1.72263e+09,0.00965778,-212,2.41778,0.370332,2.47582e-06,2.00002e-06
1.72263e+09,0.0097438,-239,2.67937,0.350605,2.43951e-06,2.00021e-06
1.72263e+09,0.0097775,-240,2.68779,0.341188,2.84758e-06,2.00024e-06
1.72263e+09,0.00975569,-212,2.41471,0.3465,2.77896e-06,2.00019e-06
1.72263e+09,0.00964658,-157,1.8816,0.367087,2.20355e-06,2.0001e-06
1.72263e+09,0.00969962,-160,1.91104,0.359104,2.9155e-06,2.00013e-06
