t,mid,q,x,pnl,sigma,spread
1.7225e+09,0.0105505,-185,1.9668,0.0149533,1.49586e-06,2.00003e-06
1.7225e+09,0.0105533,-213,2.26202,0.0141591,1.66248e-06,2.00002e-06
1.7225e+09,0.010525,-232,2.46302,0.0212113,1.6086e-06,2.00001e-06
1.7225e+09,0.0105348,-249,2.64197,0.0188034,1.6321e-06,2.00009e-06
1.7225e+09,0.0105271,-260,2.75779,0.0207374,1.53055e-06,2.00007e-06
1.7225e+09,0.010531,-272,2.88434,0.0199106,1.40845e-06,2.00005e-06
1.7225e+09,0.0105451,-291,3.08453,0.0158976,1.63887e-06,2.00005e-06
1.7225e+09,0.0105917,-302,3.20079,0.0020935,1.70852e-06,2.00004e-06
1.7225e+09,0.010576,-289,3.06324,0.00679374,1.43955e-06,2.00002e-06
1.7225e+09,0.0105911,-288,3.05266,0.00243924,1.30625e-06,2.00001e-06
1.7225e+09,0.0105928,-292,3.09506,0.00196329,1.18522e-06,2.00005e-06
1.7225e+09,0.0106005,-295,3.12691,-0.000241161,1.06818e-06,2.00003e-06
1.7225e+09,0.0106158,-305,3.23297,-0.00484583,1.33545e-06,2.00004e-06
1.7225e+09,0.0105945,-312,3.30725,0.00175171,1.40768e-06,2.00004e-06
1.7225e+09,0.0105718,-304,3.22267,0.00884415,1.48319e-06,2.00003e-06
1.72251e+09,0.0105581,-305,3.23333,0.013096,1.4539e-06,2.00002e-06
1.72251e+09,0.0105301,-300,3.18077,0.0217442,1.30771e-06,2.00001e-06
1.72251e+09,0.0105278,-317,3.35997,0.0226638,1.21696e-06,2.00005e-06
1.72251e+09,0.0105312,-345,3.65465,0.0214041,1.24431e-06,2.00005e-06
1.72251e+09,0.0105562,-426,4.50909,0.0121488,1.32106e-06,2.00005e-06
1.72251e+09,0.0105437,-414,4.38264,0.0175315,1.44113e-06,2.00004e-06
1.72251e+09,0.0105628,-404,4.27701,0.00963883,1.42717e-06,2.00003e-06
1.72251e+09,0.0105628,-404,4.27707,0.0097118,1.15628e-06,2.00001e-06
1.72251e+09,0.0105859,-405,4.2875,0.000212506,1.23218e-06,2.00001e-06
1.72251e+09,0.0105878,-402,4.25581,-0.000482917,1.15724e-06,2e-06
1.72251e+09,0.0105459,-391,4.13962,0.0161864,1.306e-06,2.00005e-06
1.72251e+09,0.0105139,-375,3.97122,0.0285024,1.48112e-06,2.00006e-06
1.72251e+09,0.0105117,-358,3.79261,0.0294236,1.608e-06,2.00006e-06
1.72251e+09,0.0104665,-345,3.65654,0.045588,2.22391e-06,2.00008e-06
1.72251e+09,0.0104178,-354,3.75115,0.0632627,2.58303e-06,2.00008e-06
1.72251e+09,0.0104746,-375,3.9702,0.0422294,2.30029e-06,2.00004e-06
1.72251e+09,0.010487,-391,4.13807,0.0376585,1.78818e-06,2.00001e-06
1.72251e+09,0.0105007,-386,4.08646,0.0331918,1.90118e-06,2.00012e-06
1.72251e+09,0.0105239,-399,4.22293,0.0238987,2.74437e-06,2.00021e-06
1.72251e+09,0.0106118,-338,3.57401,-0.0127626,3.14029e-06,2.00023e-06
1.72252e+09,0.0105607,-330,3.48961,0.00457809,2.90353e-06,2.00015e-06
1.72252e+09,0.0106139,-329,3.47915,-0.0128273,2.46558e-06,2.00008e-06
1.72252e+09,0.0105866,-320,3.38374,-0.00398025,1.93617e-06,2.00003e-06
1.72252e+09,0.0106349,-322,3.40493,-0.0195264,1.59252e-06,2.00001e-06
1.72252e+09,0.0106389,-332,3.51146,-0.0206637,1.49596e-06,2.00008e-06
1.72252e+09,0.0105731,-295,3.11928,0.000209022,1.5637e-06,2.00007e-06
1.72252e+09,0.010544,-240,2.53867,0.00810805,1.66551e-06,2.00007e-06
1.72252e+09,0.0105209,-192,2.03385,0.0138339,1.72391e-06,2.00006e-06
1.72252e+09,0.0104013,-169,1.79329,0.0354742,2.33413e-06,2.00008e-06
1.72252e+09,0.0104637,-245,2.58525,0.0216553,2.6454e-06,2.00006e-06
1.72252e+09,0.010443,-232,2.4497,0.0269254,2.29903e-06,2.00002e-06
1.72252e+09,0.0104341,-209,2.20976,0.0290387,2.06869e-06,2.00015e-06
1.72252e+09,0.0104052,-172,1.82436,0.0346625,2.12105e-06,2.00013e-06
1.72252e+09,0.010391,-156,1.658,0.0369967,2.11668e-06,2.00011e-06
1.72252e+09,0.0103145,-118,1.26475,0.0476374,2.32856e-06,2.00011e-06
1.72252e+09,0.0102029,-86,0.935292,0.0578394,3.6279e-06,2.0002e-06
1.72252e+09,0.0101748,-87,0.945922,0.0607162,3.52493e-06,2.00012e-06
1.72252e+09,0.0100799,-71,0.783752,0.06808,2.7727e-06,2.00004e-06
1.72252e+09,0.0100111,-23,0.301641,0.0713864,2.99738e-06,2e-06
1.72252e+09,0.0100315,-63,0.703927,0.0719421,4.26563e-06,2.00056e-06
1.72253e+09,0.0100981,-94,1.01659,0.067365,4.40541e-06,2.0005e-06
1.72253e+09,0.0101489,-71,0.784264,0.0636945,3.61003e-06,2.00027e-06
1.72253e+09,0.0101801,-46,0.532111,0.0638276,3.68896e-06,2.00022e-06
1.72253e+09,0.0101887,-33,0.40016,0.0639323,3.60167e-06,2.00014e-06
1.72253e+09,0.0101613,-2,0.0852334,0.0649108,3.41573e-06,2.00007e-06
1.72253e+09,0.0101586,31,-0.250247,0.0646701,2.71164e-06,2.00001e-06
1.72253e+09,0.0101836,52,-0.462377,0.0671706,3.47405e-06,2.00039e-06
1.72253e+09,0.0100848,75,-0.695703,0.0606561,3.73221e-06,2.00038e-06
1.72253e+09,0.0100659,55,-0.494541,0.0590857,3.29413e-06,2.00024e-06
1.72253e+09,0.0100061,75,-0.695192,0.0552635,3.6468e-06,2.00023e-06
1.72253e+09,0.0099084,67,-0.616237,0.047626,3.98968e-06,2.00019e-06
1.72253e+09,0.0100527,59,-0.53466,0.058449,3.77945e-06,2.0001e-06
1.72253e+09,0.0100232,112,-1.06683,0.0557683,3.05189e-06,2.00002e-06
1.72253e+09,0.0099509,122,-1.16632,0.0476944,2.71785e-06,2.00024e-06
1.72253e+09,0.0099543,112,-1.06605,0.0488283,2.87891e-06,2.00023e-06
1.72253e+09,0.0100147,90,-0.846348,0.0549715,2.81671e-06,2.00018e-06
1.72253e+09,0.00998776,73,-0.676482,0.052625,2.37e-06,2.0001e-06
1.72253e+09,0.009999,57,-0.516485,0.0534582,2.09196e-06,2.00006e-06
1.72253e+09,0.00996561,49,-0.437192,0.0511226,2.28306e-06,2.00004e-06
1.72253e+09,0.0100222,35,-0.298365,0.0524117,2.7654e-06,2.00002e-06
1.72254e+09,0.0100256,12,-0.0672317,0.0530749,2.54829e-06,2.00022e-06
1.72254e+09,0.00981628,41,-0.355734,0.0467333,3.50005e-06,2.00036e-06
1.72254e+09,0.00998913,-17,0.218383,0.0485676,4.57452e-06,2.0005e-06
1.72254e+09,0.0099959,0,0.0487642,0.0487642,4.07033e-06,2.00031e-06
1.72254e+09,0.0098955,27,-0.22026,0.0469188,3.25592e-06,2.00015e-06
1.72254e+09,0.0098242,10,-0.0524984,0.0457437,3.03407e-06,2.00008e-06
1.72254e+09,0.00985647,-18,0.22313,0.045713,3.07527e-06,2.00004e-06
1.72254e+09,0.00990759,-44,0.480246,0.0443125,2.68184e-06,2.00025e-06
1.72254e+09,0.00993536,-66,0.698783,0.0430496,2.15533e-06,2.00014e-06
1.72254e+09,0.00994499,-71,0.748666,0.0425719,2.15263e-06,2.00012e-06
1.72254e+09,0.010001,-73,0.768598,0.0385264,2.0858e-06,2.00009e-06
1.72254e+09,0.0099834,-44,0.478644,0.0393744,2.29491e-06,2.00008e-06
1.72254e+09,0.00997481,-41,0.448894,0.0399269,2.21945e-06,2.00005e-06
1.72254e+09,0.010039,-70,0.739188,0.0364579,1.81609e-06,2.00002e-06
1.72254e+09,0.010031,-79,0.829762,0.0373162,1.76302e-06,2.00011e-06
1.72254e+09,0.0100603,-86,0.899874,0.0346876,2.10838e-06,2.00014e-06
1.72254e+09,0.0101028,-91,0.949964,0.0306133,2.15108e-06,2.00012e-06
1.72254e+09,0.0100635,-73,0.767919,0.0332872,2.03797e-06,2.00009e-06
1.72254e+09,0.0100852,-105,1.09,0.0310568,2.25495e-06,2.00008e-06
1.72254e+09,0.0102036,-86,0.895132,0.0176203,3.0653e-06,2.0001e-06
1.72255e+09,0.010284,-118,1.22335,0.00983648,3.24153e-06,2.00006e-06
1.72255e+09,0.0103158,-112,1.16243,0.00706002,2.70834e-06,2.00001e-06
1.72255e+09,0.0103532,-116,1.20409,0.00312175,2.63028e-06,2.00022e-06
1.72255e+09,0.0103184,-79,0.821564,0.00640778,2.52508e-06,2.00017e-06
1.72255e+09,0.0102999,-70,0.728951,0.00795751,2.3408e-06,2.00012e-06
1.72255e+09,0.0103896,-103,1.07048,0.00035369,2.01129e-06,2.00007e-06
1.72255e+09,0.0104465,-122,1.26859,-0.00588162,1.68119e-06,2.00003e-06
1.72255e+09,0.010473,-102,1.05975,-0.00849233,1.55953e-06,2.00002e-06
1.72255e+09,0.0104074,-69,0.714731,-0.00338047,1.64641e-06,2.00001e-06
1.72255e+09,0.0104308,-82,0.850237,-0.00509231,2.05532e-06,2.00014e-06
1.72255e+09,0.0105007,-104,1.08027,-0.0117987,2.4404e-06,2.00017e-06
1.72255e+09,0.0105585,-103,1.07013,-0.0173972,2.53756e-06,2.00015e-06
1.72255e+09,0.0105909,-101,1.04899,-0.0206965,2.5957e-06,2.00012e-06
1.72255e+09,0.0105791,-88,0.911711,-0.0192516,2.67511e-06,2.00009e-06
1.72255e+09,0.0105619,-64,0.658006,-0.0179539,2.30263e-06,2.00004e-06
1.72255e+09,0.010538,-58,0.594787,-0.0164198,1.77476e-06,2.00001e-06
1.72255e+09,0.0105672,-82,0.847588,-0.0189255,1.80031e-06,2.00011e-06
1.72255e+09,0.0105101,-44,0.446988,-0.0154544,2.02473e-06,2.00012e-06
1.72255e+09,0.010469,-38,0.383862,-0.0139614,1.95808e-06,2.00009e-06
1.72255e+09,0.0104668,-38,0.38389,-0.0138474,1.49278e-06,2.00004e-06
1.72256e+09,0.0104969,-24,0.237675,-0.014251,1.25332e-06,2.00002e-06
1.72256e+09,0.0105573,-80,0.827464,-0.0171233,1.46158e-06,2.00002e-06
1.72256e+09,0.0105945,-127,1.32522,-0.0202822,1.71429e-06,2.00001e-06
1.72256e+09,0.0105239,-125,1.3042,-0.011293,1.99794e-06,2.00014e-06
1.72256e+09,0.0105319,-131,1.36731,-0.0123653,1.91339e-06,2.00011e-06
1.72256e+09,0.0105896,-150,1.56809,-0.0203455,1.71558e-06,2.00007e-06
1.72256e+09,0.010512,-117,1.21967,-0.010231,1.76446e-06,2.00006e-06
1.72256e+09,0.0105044,-94,0.978602,-0.00881147,1.76067e-06,2.00005e-06
1.72256e+09,0.0105355,-93,0.968141,-0.0116559,1.74529e-06,2.00003e-06
1.72256e+09,0.0105082,-75,0.778688,-0.00942827,1.69631e-06,2.00001e-06
1.72256e+09,0.0104367,-56,0.579949,-0.00450311,1.63329e-06,2e-06
1.72256e+09,0.010451,-43,0.443963,-0.00543071,1.55454e-06,2.00007e-06
1.72256e+09,0.0104536,-33,0.339799,-0.00516878,1.55948e-06,2.00006e-06
1.72256e+09,0.0104233,-16,0.162388,-0.0043855,1.45575e-06,2.00004e-06
1.72256e+09,0.0103803,-5,0.0480565,-0.003845,1.50977e-06,2.00004e-06
1.72256e+09,0.0104022,-8,0.0791979,-0.00401951,1.5521e-06,2.00003e-06
1.72256e+09,0.0104439,-21,0.214683,-0.0046395,1.53609e-06,2.00001e-06
1.72256e+09,0.0103851,13,-0.13927,-0.00426399,1.54775e-06,2e-06
1.72256e+09,0.0104072,5,-0.0559277,-0.00389166,1.42215e-06,2.00006e-06
1.72256e+09,0.0103635,14,-0.149009,-0.00391988,1.43698e-06,2.00006e-06
1.72257e+09,0.0102461,72,-0.746798,-0.00908139,1.71014e-06,2.00006e-06
1.72257e+09,0.0101571,109,-1.1238,-0.0166804,2.26974e-06,2.00009e-06
1.72257e+09,0.0101985,88,-0.90982,-0.0123502,2.34729e-06,2.00007e-06
1.72257e+09,0.0102679,47,-0.490209,-0.00761724,2.26566e-06,2.00004e-06
1.72257e+09,0.0102422,75,-0.777045,-0.0088807,2.18418e-06,2.00001e-06
1.72257e+09,0.0102371,75,-0.776929,-0.009146,1.78037e-06,2.0001e-06
1.72257e+09,0.0102679,64,-0.664031,-0.00688536,1.73978e-06,2.00008e-06
1.72257e+09,0.0103109,37,-0.38657,-0.00506743,1.80606e-06,2.00008e-06
1.72257e+09,0.0103057,32,-0.335188,-0.00540503,1.65654e-06,2.00005e-06
1.72257e+09,0.0102723,30,-0.31423,-0.00606122,1.66762e-06,2.00004e-06
1.72257e+09,0.0102768,16,-0.170505,-0.00607705,1.63599e-06,2.00002e-06
1.72257e+09,0.010307,1,-0.0162285,-0.00592148,1.52982e-06,2.00001e-06
1.72257e+09,0.0102614,17,-0.180808,-0.00636386,1.64286e-06,2.00009e-06
1.72257e+09,0.0102285,25,-0.26257,-0.00685769,2.45309e-06,2.00017e-06
1.72257e+09,0.010246,36,-0.375137,-0.0062814,2.46061e-06,2.00015e-06
1.72257e+09,0.0102612,21,-0.221237,-0.00575224,1.71013e-06,2.00006e-06
1.72257e+09,0.0102348,34,-0.354298,-0.00631398,1.7494e-06,2.00004e-06
1.72257e+09,0.0102558,24,-0.25172,-0.00558089,1.58072e-06,2.00002e-06
1.72257e+09,0.0102326,20,-0.210839,-0.00618651,1.49975e-06,2.00001e-06
1.72257e+09,0.0102473,13,-0.13925,-0.00603556,1.52043e-06,2.00008e-06
1.72258e+09,0.0102143,1,-0.0167884,-0.00657412,1.4488e-06,2.00006e-06
1.72258e+09,0.010163,10,-0.108234,-0.0066038,1.41476e-06,2.00005e-06
1.72258e+09,0.0102056,-24,0.238104,-0.00683187,1.3717e-06,2.00004e-06
1.72258e+09,0.0101778,-17,0.166638,-0.00638454,1.52125e-06,2.00003e-06
1.72258e+09,0.0101441,-20,0.197183,-0.00569952,1.48312e-06,2.00002e-06
1.72258e+09,0.0101012,-31,0.308734,-0.00440356,1.79629e-06,2.00002e-06
1.72258e+09,0.0100966,-20,0.197895,-0.00403785,1.91731e-06,2e-06
1.72258e+09,0.0100728,-8,0.0770131,-0.00356927,1.8047e-06,2.0001e-06
1.72258e+09,0.0100268,-3,0.0266076,-0.00347295,2.04738e-06,2.00011e-06
1.72258e+09,0.00997317,9,-0.0932558,-0.00349736,2.17277e-06,2.0001e-06
1.72258e+09,0.00994571,2,-0.0238672,-0.00397575,2.50434e-06,2.0001e-06
1.72258e+09,0.0100166,-31,0.305239,-0.0052742,2.64168e-06,2.00008e-06
1.72258e+09,0.0100597,-66,0.657119,-0.00682293,2.37064e-06,2.00003e-06
1.72258e+09,0.0100941,-78,0.778326,-0.00901449,2.12702e-06,2e-06
1.72258e+09,0.0099846,-45,0.447552,-0.00175547,2.42574e-06,2.00019e-06
1.72258e+09,0.0099826,-41,0.407568,-0.00171883,2.36974e-06,2.00015e-06
1.72258e+09,0.00999674,-31,0.308288,-0.00161096,2.19275e-06,2.00011e-06
1.72258e+09,0.0099726,-33,0.328428,-0.000667987,2.14948e-06,2.00008e-06
1.72258e+09,0.0100109,-31,0.308611,-0.00172716,1.95822e-06,2.00005e-06
1.72258e+09,0.0100025,-19,0.188551,-0.00149661,2.00359e-06,2.00003e-06
1.72259e+09,0.0100175,-21,0.208748,-0.00161931,1.66296e-06,2.00001e-06
1.72259e+09,0.00999349,11,-0.111566,-0.00163729,1.53532e-06,2.00008e-06
1.72259e+09,0.0099685,16,-0.161377,-0.00188055,1.72126e-06,2.00008e-06
1.72259e+09,0.00991642,39,-0.39011,-0.0033698,1.97035e-06,2.00009e-06
1.72259e+09,0.010019,-16,0.157623,-0.00268073,2.22984e-06,2.00009e-06
1.72259e+09,0.0100518,-25,0.248383,-0.00291171,2.24698e-06,2.00007e-06
1.72259e+09,0.0100516,-25,0.248598,-0.00269145,1.93106e-06,2.00003e-06
1.72259e+09,0.0100666,-36,0.35938,-0.0030177,1.55408e-06,2.00001e-06
1.72259e+09,0.0100685,-48,0.480475,-0.00281376,1.50174e-06,2.00008e-06
1.72259e+09,0.0100992,-72,0.723098,-0.00404214,1.75642e-06,2.00009e-06
1.72259e+09,0.0101148,-80,0.803929,-0.00525259,1.92198e-06,2.00009e-06
1.72259e+09,0.0100969,-69,0.692772,-0.00391363,1.73804e-06,2.00006e-06
1.72259e+09,0.0101138,-78,0.783668,-0.00520847,1.55428e-06,2.00003e-06
1.72259e+09,0.0101907,-94,0.945957,-0.0119688,1.82233e-06,2.00003e-06
1.72259e+09,0.0101626,-78,0.783144,-0.00954251,1.92845e-06,2.00001e-06
1.72259e+09,0.0101663,-80,0.803505,-0.00979947,1.60684e-06,2.00009e-06
1.72259e+09,0.0101123,-38,0.377506,-0.00675995,1.61361e-06,2.00008e-06
1.72259e+09,0.0101419,-35,0.34709,-0.00787621,1.76646e-06,2.00008e-06
1.72259e+09,0.0102005,-52,0.519899,-0.0105261,1.65322e-06,2.00005e-06
1.72259e+09,0.0101559,-41,0.408165,-0.00822642,1.71048e-06,2.00004e-06
1.7226e+09,0.0101903,-29,0.28627,-0.00924909,1.73805e-06,2.00003e-06
1.7226e+09,0.0102442,-41,0.409121,-0.0108897,1.71617e-06,2.00001e-06
1.7226e+09,0.0102635,-54,0.542486,-0.011744,1.87096e-06,2e-06
1.7226e+09,0.01021,-26,0.255934,-0.00952558,2.02188e-06,2.00013e-06
1.7226e+09,0.0101955,-21,0.205032,-0.00907309,1.88336e-06,2.00009e-06
1.7226e+09,0.0102359,-21,0.204859,-0.0100955,1.70236e-06,2.00006e-06
1.7226e+09,0.0101898,-12,0.113246,-0.00903105,1.78837e-06,2.00005e-06
1.7226e+09,0.0101664,-12,0.113158,-0.00883857,1.78214e-06,2.00004e-06
1.7226e+09,0.0101804,-36,0.357205,-0.00928951,1.65378e-06,2.00002e-06
1.7226e+09,0.0101681,-53,0.530534,-0.00837403,1.57858e-06,2e-06
1.7226e+09,0.0101691,-62,0.622176,-0.00830957,1.80739e-06,2.0001e-06
1.7226e+09,0.0101543,-35,0.347452,-0.00794805,1.80381e-06,2.00009e-06
1.7226e+09,0.0100945,-9,0.083905,-0.00694536,1.80063e-06,2.00007e-06
1.7226e+09,0.010151,-12,0.114509,-0.00730224,3.30928e-06,2.00019e-06
1.7226e+09,0.0101741,-11,0.104228,-0.0076869,4.26153e-06,2.00022e-06
1.7226e+09,0.0101356,-6,0.0529401,-0.00787339,3.6064e-06,2.00009e-06
1.7226e+09,0.0102247,-22,0.21538,-0.00956472,2.9651e-06,2.00002e-06
1.7226e+09,0.0102507,-24,0.235643,-0.0103737,3.01686e-06,2.0003e-06
1.7226e+09,0.0102274,-14,0.133168,-0.0100165,2.7032e-06,2.0002e-06
1.7226e+09,0.0102697,-34,0.337506,-0.0116648,2.47321e-06,2.00014e-06
1.72261e+09,0.0102156,-21,0.203572,-0.0109562,2.35953e-06,2.0001e-06
1.72261e+09,0.01032,-10,0.0885081,-0.014692,2.97301e-06,2.00012e-06
1.72261e+09,0.010535,-24,0.231175,-0.0216644,3.79855e-06,2.00012e-06
1.72261e+09,0.0104282,-2,0.000228883,-0.0206275,3.87699e-06,2.00005e-06
1.72261e+09,0.0103759,-25,0.239768,-0.019629,3.48166e-06,2.00041e-06
1.72261e+09,0.0102098,-18,0.165824,-0.0179519,3.172e-06,2.00029e-06
1.72261e+09,0.0102581,-32,0.310024,-0.0182354,3.15777e-06,2.00024e-06
1.72261e+09,0.0102525,-25,0.238487,-0.017826,2.95206e-06,2.00017e-06
1.72261e+09,0.0101209,15,-0.168648,-0.0168338,2.83781e-06,2.00011e-06
1.72261e+09,0.00999708,51,-0.529757,-0.0199057,3.32499e-06,2.0001e-06
1.72261e+09,0.00987295,78,-0.798018,-0.0279283,3.89803e-06,2.00006e-06
1.72261e+09,0.00982354,85,-0.865999,-0.0309978,4.4535e-06,2.0007e-06
1.72261e+09,0.00961788,98,-0.990854,-0.0483011,5.10491e-06,2.00078e-06
1.72261e+09,0.00962066,82,-0.837239,-0.0483452,5.26648e-06,2.00069e-06
1.72261e+09,0.00958802,105,-1.05646,-0.0497184,4.75882e-06,2.00045e-06
1.72261e+09,0.00967742,33,-0.363566,-0.0442114,4.2135e-06,2.00027e-06
1.72261e+09,0.0097299,-6,0.0159904,-0.042389,3.94995e-06,2.00016e-06
1.72261e+09,0.00976925,-10,0.0555148,-0.0421776,3.71158e-06,2.00007e-06
1.72261e+09,0.00978199,-4,-0.00289688,-0.0420249,3.21449e-06,2e-06
1.72261e+09,0.00979279,8,-0.118665,-0.0403222,3.2985e-06,2.00034e-06
1.72262e+09,0.00978817,34,-0.373017,-0.0402198,3.40348e-06,2.0003e-06
1.72262e+09,0.00977791,55,-0.579301,-0.0415158,3.26675e-06,2.00022e-06
1.72262e+09,0.0097505,57,-0.598371,-0.042593,3.34438e-06,2.00018e-06
1.72262e+09,0.00984791,27,-0.304005,-0.038111,3.35065e-06,2.00012e-06
1.72262e+09,0.00986085,47,-0.500843,-0.0373827,3.04024e-06,2.00006e-06
1.72262e+09,0.00985121,79,-0.815996,-0.0377501,2.55969e-06,2.00001e-06
1.72262e+09,0.00984694,92,-0.944182,-0.0382634,2.50719e-06,2.0002e-06
1.72262e+09,0.00994039,72,-0.747101,-0.0313927,2.52047e-06,2.00017e-06
1.72262e+09,0.00987312,100,-1.02459,-0.0372726,2.61239e-06,2.00015e-06
1.72262e+09,0.0098942,76,-0.78746,-0.0355011,2.49711e-06,2.00011e-06
1.72262e+09,0.00990919,95,-0.975281,-0.0339083,2.19801e-06,2.00006e-06
1.72262e+09,0.0098539,99,-1.01475,-0.0392113,2.19437e-06,2.00003e-06
1.72262e+09,0.00978488,136,-1.37735,-0.0466025,2.23696e-06,2.00001e-06
1.72262e+09,0.00976034,151,-1.52412,-0.0503126,2.24861e-06,2.00017e-06
1.72262e+09,0.00976471,132,-1.33874,-0.0497977,2.22822e-06,2.00014e-06
1.72262e+09,0.00979964,122,-1.24073,-0.0451742,2.32576e-06,2.00012e-06
1.72262e+09,0.0097604,130,-1.31895,-0.0501006,2.23499e-06,2.00009e-06
1.72262e+09,0.009721,121,-1.23047,-0.0542321,2.10205e-06,2.00006e-06
1.72262e+09,0.00972949,128,-1.29863,-0.05326,2.16796e-06,2.00004e-06
1.72262e+09,0.00970167,130,-1.31823,-0.057016,2.36162e-06,2.00002e-06
1.72263e+09,0.00966891,161,-1.61809,-0.0613944,2.40667e-06,2.0002e-06
1.72263e+09,0.00965442,175,-1.75323,-0.0637097,2.40734e-06,2.00017e-06
1.72263e+09,0.00968032,127,-1.28846,-0.0590611,2.46769e-06,2.00015e-06
1.72263e+09,0.0096225,126,-1.2787,-0.0662662,2.32268e-06,2.0001e-06
1.72263e+09,0.00959118,128,-1.29754,-0.0698726,2.22146e-06,2.00007e-06
