t,mid,q,x,pnl,sigma,spread
1.72277e+09,0.0085608,-50,0.281905,-0.146135,1.86949e-06,2.00101e-06
1.72277e+09,0.0085666,-49,0.273573,-0.146191,1.73175e-06,2.00072e-06
1.72277e+09,0.00856594,-58,0.350875,-0.14595,1.50042e-06,2.00043e-06
1.72277e+09,0.00856389,-38,0.179984,-0.145444,1.48527e-06,2.00031e-06
1.72277e+09,0.0085383,-30,0.111692,-0.144457,1.44412e-06,2.00019e-06
1.72277e+09,0.0085296,2,-0.160991,-0.143932,1.30628e-06,2.00007e-06
1.72277e+09,0.00855323,-19,0.0185823,-0.143929,1.28626e-06,2.00058e-06
1.72277e+09,0.00853495,-25,0.0700808,-0.143293,1.29002e-06,2.0005e-06
1.72277e+09,0.00851101,-5,-0.100204,-0.142759,1.29796e-06,2.00042e-06
1.72277e+09,0.00853226,-9,-0.0660382,-0.142829,1.24273e-06,2.00031e-06
1.72277e+09,0.0086921,12,-0.249762,-0.145457,4.07747e-06,2.0025e-06
1.72278e+09,0.00864521,24,-0.353628,-0.146143,4.30554e-06,2.00186e-06
1.72278e+09,0.00868766,-7,-0.0850098,-0.145823,2.16093e-06,2.00023e-06
1.72278e+09,0.0087261,-34,0.150558,-0.146129,2.01103e-06,2e-06
1.72278e+09,0.0086321,34,-0.440047,-0.146555,2.19781e-06,2.0015e-06
1.72278e+09,0.00862819,49,-0.569164,-0.146382,2.08779e-06,2.00113e-06
1.72278e+09,0.008681,-6,-0.0929153,-0.145001,1.68598e-06,2.0006e-06
1.72278e+09,0.0086855,4,-0.179578,-0.144836,1.64438e-06,2.00043e-06
1.72278e+09,0.00868621,2,-0.162199,-0.144827,1.56676e-06,2.00027e-06
1.72278e+09,0.00865099,10,-0.231612,-0.145102,1.49397e-06,2.00013e-06
1.72278e+09,0.008639,4,-0.17956,-0.145004,1.39073e-06,2.00002e-06
1.72278e+09,0.00861486,27,-0.377724,-0.145123,1.5215e-06,2.00074e-06
1.72278e+09,0.00854131,61,-0.668859,-0.147839,1.96843e-06,2.00105e-06
1.72278e+09,0.0084473,58,-0.642253,-0.15231,2.86198e-06,2.00181e-06
1.72278e+09,0.0083876,53,-0.598965,-0.154422,3.11786e-06,2.00166e-06
1.72278e+09,0.00833302,48,-0.556844,-0.156859,3.24426e-06,2.00127e-06
1.72278e+09,0.00831338,14,-0.272217,-0.15583,3.50357e-06,2.00086e-06
1.72278e+09,0.0083343,-14,-0.0382872,-0.154967,3.45043e-06,2.00024e-06
1.72278e+09,0.0082817,-13,-0.0467892,-0.154451,3.57918e-06,2.00423e-06
1.72278e+09,0.00821591,-17,-0.01403,-0.1537,3.40224e-06,2.00325e-06
1.72278e+09,0.00822154,-15,-0.0299005,-0.153224,3.20641e-06,2.00237e-06
1.72279e+09,0.0081736,-11,-0.0625692,-0.152479,2.91884e-06,2.00154e-06
1.72279e+09,0.00812681,18,-0.298277,-0.151994,2.94519e-06,2.00113e-06
1.72279e+09,0.0081223,14,-0.265157,-0.151445,2.92316e-06,2.00069e-06
1.72279e+09,0.0079963,71,-0.724559,-0.156822,2.75668e-06,2.00023e-06
1.72279e+09,0.00796508,56,-0.604052,-0.158008,3.19046e-06,2.00346e-06
1.72279e+09,0.0081003,3,-0.178803,-0.154502,3.62173e-06,2.00381e-06
1.72279e+09,0.00787639,22,-0.331658,-0.158377,3.85818e-06,2.00358e-06
1.72279e+09,0.007901,3,-0.181213,-0.15751,3.59881e-06,2.00246e-06
1.72279e+09,0.00794611,26,-0.364114,-0.157515,3.30845e-06,2.00154e-06
1.72279e+09,0.00795083,27,-0.371532,-0.15686,3.07199e-06,2.00085e-06
1.72279e+09,0.00787188,77,-0.767355,-0.161221,2.91969e-06,2.00034e-06
1.72279e+09,0.00778406,72,-0.72846,-0.168007,3.24894e-06,2.0037e-06
1.72279e+09,0.00775974,26,-0.369742,-0.167989,3.59786e-06,2.00389e-06
1.72279e+09,0.0078487,19,-0.315995,-0.16687,4.19154e-06,2.0044e-06
1.72279e+09,0.00787616,9,-0.237128,-0.166243,4.13991e-06,2.00343e-06
1.72279e+09,0.00786554,3,-0.189839,-0.166242,3.61751e-06,2.00197e-06
1.72279e+09,0.00777571,32,-0.415512,-0.166689,3.70465e-06,2.00138e-06
1.72279e+09,0.0079939,3,-0.186249,-0.162267,5.06984e-06,2.00129e-06
1.72279e+09,0.0079613,72,-0.739932,-0.166718,5.07392e-06,2.00001e-06
1.72279e+09,0.00808293,-13,-0.0580632,-0.163141,3.72748e-06,2.00431e-06
1.7228e+09,0.0080182,31,-0.413225,-0.164661,3.77509e-06,2.00371e-06
1.7228e+09,0.00807749,15,-0.284721,-0.163559,4.26489e-06,2.00383e-06
1.7228e+09,0.00807945,0,-0.163024,-0.163024,3.93625e-06,2.00249e-06
1.7228e+09,0.0081002,-2,-0.14687,-0.163071,2.85243e-06,2.0009e-06
1.7228e+09,0.0081836,-19,-0.00681159,-0.1623,2.67892e-06,2.00043e-06
1.7228e+09,0.00820532,21,-0.336747,-0.164435,3.21103e-06,2.00011e-06
1.7228e+09,0.00817834,5,-0.205533,-0.164641,3.33516e-06,2.00356e-06
1.7228e+09,0.00831628,0,-0.166232,-0.166232,3.09116e-06,2.00258e-06
1.7228e+09,0.00844283,-52,0.269896,-0.169131,3.16381e-06,2.00221e-06
1.7228e+09,0.00840203,-8,-0.0997638,-0.16698,3.31267e-06,2.00187e-06
1.7228e+09,0.00838361,33,-0.443268,-0.166609,3.0623e-06,2.00113e-06
1.7228e+09,0.00839052,33,-0.442955,-0.166068,2.72459e-06,2.00052e-06
1.7228e+09,0.0083812,12,-0.266738,-0.166164,2.63789e-06,2.00014e-06
1.7228e+09,0.00840309,-3,-0.140848,-0.166058,2.46927e-06,2.00202e-06
1.7228e+09,0.0085151,-1,-0.157739,-0.166254,2.46579e-06,2.00171e-06
1.7228e+09,0.0084647,16,-0.302412,-0.166976,2.5606e-06,2.00151e-06
1.7228e+09,0.0084564,5,-0.209458,-0.167176,2.29373e-06,2.00095e-06
1.7228e+09,0.00835282,39,-0.495185,-0.169425,2.23768e-06,2.00065e-06
1.7228e+09,0.00831918,29,-0.411583,-0.170327,2.65725e-06,2.00057e-06
1.7228e+09,0.0083289,18,-0.319849,-0.169928,2.49739e-06,2.00019e-06
1.72281e+09,0.00833157,-4,-0.135971,-0.169298,2.04614e-06,2.00143e-06
1.72281e+09,0.00834286,13,-0.277516,-0.169059,1.91564e-06,2.00107e-06
1.72281e+09,0.00831691,10,-0.252531,-0.169362,1.88775e-06,2.00086e-06
1.72281e+09,0.00824429,57,-0.64116,-0.171235,1.72771e-06,2.00057e-06
1.72281e+09,0.00828057,29,-0.409572,-0.169435,1.48254e-06,2.00031e-06
1.72281e+09,0.00828742,26,-0.384686,-0.169213,1.1416e-06,2.00012e-06
1.72281e+09,0.00826808,29,-0.4089,-0.169126,8.81619e-07,2.00003e-06
1.72281e+09,0.00825298,29,-0.408915,-0.169579,1.38086e-06,2.00067e-06
1.72281e+09,0.00828966,-12,-0.0693742,-0.16885,2.10208e-06,2.00133e-06
1.72281e+09,0.00827635,9,-0.245017,-0.17053,2.90678e-06,2.00212e-06
1.72281e+09,0.00833304,-8,-0.103848,-0.170512,2.9526e-06,2.00175e-06
1.72281e+09,0.00831804,-23,0.022054,-0.169261,2.55549e-06,2.00098e-06
1.72281e+09,0.00826868,-37,0.138455,-0.167486,2.42415e-06,2.00059e-06
1.72281e+09,0.00823456,-16,-0.0346294,-0.166382,2.15776e-06,2.00024e-06
1.72281e+09,0.00823917,-33,0.105476,-0.166417,1.78128e-06,2e-06
1.72281e+09,0.00817775,-17,-0.0258841,-0.164906,1.82662e-06,2.00104e-06
1.72281e+09,0.0081256,17,-0.302761,-0.164626,1.93047e-06,2.00097e-06
1.72281e+09,0.008157,-22,0.0146834,-0.164771,1.96085e-06,2.00081e-06
1.72281e+09,0.00816148,-19,-0.00945498,-0.164523,2.11699e-06,2.00072e-06
1.72281e+09,0.00814271,-5,-0.123561,-0.164275,2.00746e-06,2.00045e-06
1.72282e+09,0.00807973,29,-0.39939,-0.165078,1.91704e-06,2.00022e-06
1.72282e+09,0.0080826,22,-0.342602,-0.164784,1.97912e-06,2.00004e-06
1.72282e+09,0.00812873,11,-0.252875,-0.163459,2.31243e-06,2.00171e-06
1.72282e+09,0.00803089,35,-0.447384,-0.166303,2.68242e-06,2.00195e-06
1.72282e+09,0.0081047,49,-0.563263,-0.166133,3.9693e-06,2.00347e-06
1.72282e+09,0.00806522,31,-0.418187,-0.168165,4.31909e-06,2.00318e-06
1.72282e+09,0.00799768,70,-0.730983,-0.171145,4.07122e-06,2.002e-06
1.72282e+09,0.00786437,39,-0.486274,-0.179564,4.41017e-06,2.00137e-06
1.72282e+09,0.00770025,111,-1.0489,-0.194175,4.3337e-06,2.00038e-06
1.72282e+09,0.00763522,47,-0.553682,-0.194827,5.4639e-06,2.00987e-06
1.72282e+09,0.00709422,3,-0.237993,-0.21671,1.67611e-05,2.07879e-06
1.72282e+09,0.00740424,0,-0.217492,-0.217492,1.73766e-05,2.06958e-06
1.72282e+09,0.00724067,7,-0.271389,-0.220704,9.09801e-06,2.01494e-06
1.72282e+09,0.00735645,12,-0.308053,-0.219775,7.89839e-06,2.00814e-06
1.72282e+09,0.00722996,59,-0.649108,-0.22254,6.11336e-06,2.00301e-06
1.72282e+09,0.00725794,52,-0.598344,-0.220931,5.30966e-06,2.00086e-06
1.72282e+09,0.00707184,52,-0.597885,-0.230149,4.97523e-06,2.00843e-06
1.72282e+09,0.00709851,11,-0.307398,-0.229315,5.35909e-06,2.00834e-06
1.72282e+09,0.00704858,-3,-0.209508,-0.230654,5.85336e-06,2.00824e-06
1.72282e+09,0.00713408,3,-0.253367,-0.231965,5.73953e-06,2.00628e-06
1.72283e+09,0.00706593,24,-0.402779,-0.233197,5.19044e-06,2.00379e-06
1.72283e+09,0.00700959,12,-0.318837,-0.234722,4.77535e-06,2.00206e-06
1.72283e+09,0.00714069,-52,0.132754,-0.238562,4.71627e-06,2.0009e-06
1.72283e+09,0.0071113,-7,-0.188322,-0.238101,4.35148e-06,2.00664e-06
1.72283e+09,0.00703089,-13,-0.148162,-0.239563,3.6593e-06,2.00402e-06
1.72283e+09,0.0070004,-29,-0.0360688,-0.23908,3.55262e-06,2.00316e-06
1.72283e+09,0.00705998,-9,-0.177876,-0.241416,3.59595e-06,2.00259e-06
1.72283e+09,0.00702138,9,-0.30476,-0.241568,3.51529e-06,2.00186e-06
1.72283e+09,0.00709837,10,-0.312276,-0.241292,3.73836e-06,2.0014e-06
1.72283e+09,0.00704226,9,-0.304486,-0.241105,3.50602e-06,2.00062e-06
1.72283e+09,0.0070148,12,-0.325061,-0.240883,2.81944e-06,2e-06
1.72283e+09,0.00705209,-11,-0.163218,-0.240791,2.81865e-06,2.00247e-06
1.72283e+09,0.00712983,-39,0.0347625,-0.243301,3.05154e-06,2.00243e-06
1.72283e+09,0.00704707,2,-0.255903,-0.241809,2.94642e-06,2.00183e-06
1.72283e+09,0.00704175,-37,0.0174226,-0.243122,2.65298e-06,2.00113e-06
1.72283e+09,0.00701097,-27,-0.0524561,-0.241752,2.56222e-06,2.00073e-06
1.72283e+09,0.0069717,-20,-0.100784,-0.240218,2.46256e-06,2.00037e-06
1.72283e+09,0.00702854,-27,-0.0517874,-0.241558,2.43923e-06,2.00006e-06
1.72283e+09,0.00689289,9,-0.303814,-0.241778,3.35819e-06,2.00361e-06
1.72283e+09,0.00685519,16,-0.351751,-0.242067,4.8978e-06,2.00649e-06
1.72284e+09,0.00694261,-22,-0.091288,-0.244025,5.92707e-06,2.00775e-06
1.72284e+09,0.0070047,-3,-0.223692,-0.244706,5.61318e-06,2.00537e-06
1.72284e+09,0.00701321,10,-0.315217,-0.245085,4.67999e-06,2.00264e-06
1.72284e+09,0.00695861,19,-0.376906,-0.244692,4.25714e-06,2.00128e-06
1.72284e+09,0.00692869,8,-0.300349,-0.24492,4.07805e-06,2.00034e-06
1.72284e+09,0.00677251,36,-0.492498,-0.248687,4.12982e-06,2.00564e-06
1.72284e+09,0.00681661,21,-0.390992,-0.247843,4.9122e-06,2.00677e-06
1.72284e+09,0.00663307,19,-0.375372,-0.249343,5.72893e-06,2.00757e-06
1.72284e+09,0.00637065,11,-0.324748,-0.25467,9.74121e-06,2.01714e-06
1.72284e+09,0.00632828,9,-0.311391,-0.254437,1.01602e-05,2.01348e-06
1.72284e+09,0.00634642,6,-0.291947,-0.253868,8.64045e-06,2.00602e-06
1.72284e+09,0.00645469,-4,-0.226632,-0.252451,8.76475e-06,2.00235e-06
1.72284e+09,0.00654924,-6,-0.213074,-0.25237,6.55015e-06,2.01461e-06
1.72284e+09,0.00660987,-8,-0.199163,-0.252042,5.46451e-06,2.00868e-06
1.72284e+09,0.00670821,-16,-0.145639,-0.25297,5.05703e-06,2.00615e-06
1.72284e+09,0.00673001,-18,-0.131549,-0.252689,4.73414e-06,2.00427e-06
1.72284e+09,0.00677804,-30,-0.0508403,-0.254182,4.63168e-06,2.00302e-06
1.72284e+09,0.00682961,-47,0.0653964,-0.255595,4.25442e-06,2.00164e-06
1.72284e+09,0.0067927,-33,-0.0285757,-0.252735,4.00796e-06,2.00065e-06
1.72284e+09,0.00681546,-13,-0.164803,-0.253404,3.72718e-06,2.00487e-06
1.72285e+09,0.00674827,25,-0.423089,-0.254383,3.61378e-06,2.00392e-06
1.72285e+09,0.00681728,-32,-0.039198,-0.257351,3.44665e-06,2.00298e-06
1.72285e+09,0.00672261,-8,-0.201836,-0.255617,3.23878e-06,2.0021e-06
1.72285e+09,0.0067396,-9,-0.194692,-0.255349,3.16332e-06,2.00151e-06
1.72285e+09,0.00657889,33,-0.474519,-0.257416,3.25833e-06,2.00107e-06
1.72285e+09,0.00658846,25,-0.421966,-0.257255,3.36786e-06,2.00057e-06
1.72285e+09,0.00660758,-8,-0.204407,-0.257268,3.0499e-06,2e-06
1.72285e+09,0.00661594,-16,-0.151317,-0.257172,2.8547e-06,2.00253e-06
1.72285e+09,0.0065782,-38,-0.00821958,-0.258191,2.93581e-06,2.00225e-06
1.72285e+09,0.0066234,-35,-0.0277809,-0.2596,2.85593e-06,2.00172e-06
1.72285e+09,0.00657551,-11,-0.185977,-0.258308,2.99808e-06,2.00144e-06
1.72285e+09,0.00659179,-10,-0.19284,-0.258758,2.89685e-06,2.00093e-06
1.72285e+09,0.0064329,66,-0.688709,-0.264138,2.84275e-06,2.00049e-06
1.72285e+09,0.0065064,30,-0.454186,-0.258995,3.06737e-06,2.0001e-06
1.72285e+09,0.0064562,6,-0.297914,-0.259176,3.3569e-06,2.00361e-06
1.72285e+09,0.00632937,6,-0.29762,-0.259644,3.89368e-06,2.0041e-06
1.72285e+09,0.0062478,-7,-0.215943,-0.259678,3.97474e-06,2.00349e-06
1.72285e+09,0.0062634,-13,-0.178677,-0.260101,3.58998e-06,2.0022e-06
1.72285e+09,0.00618985,11,-0.330473,-0.262385,3.71411e-06,2.00166e-06
1.72285e+09,0.00619548,4,-0.287369,-0.262587,4.11758e-06,2.0012e-06
1.72286e+09,0.0061367,17,-0.367466,-0.263142,3.88472e-06,2.00031e-06
1.72286e+09,0.00602489,4,-0.287193,-0.263093,3.68543e-06,2.00449e-06
1.72286e+09,0.00616354,-5,-0.231821,-0.262638,4.35374e-06,2.00532e-06
1.72286e+09,0.00600621,13,-0.34137,-0.263289,4.66155e-06,2.00501e-06
1.72286e+09,0.00595509,9,-0.316777,-0.263181,4.64104e-06,2.00389e-06
1.72286e+09,0.0059077,2,-0.27589,-0.264074,4.70269e-06,2.00289e-06
1.72286e+09,0.00608403,-9,-0.207875,-0.262631,4.41697e-06,2.00157e-06
1.72286e+09,0.00619843,7,-0.305141,-0.261752,4.35939e-06,2.00058e-06
1.72286e+09,0.00627312,21,-0.39184,-0.260105,4.68361e-06,2.00747e-06
1.72286e+09,0.00635302,11,-0.329243,-0.25936,5.90752e-06,2.01014e-06
1.72286e+09,0.00618358,16,-0.360243,-0.261305,5.74481e-06,2.00794e-06
1.72286e+09,0.0060693,8,-0.311012,-0.262457,4.49077e-06,2.00384e-06
1.72286e+09,0.0061911,-19,-0.146157,-0.263787,4.93622e-06,2.00343e-06
1.72286e+09,0.00626099,22,-0.406567,-0.268825,5.49382e-06,2.00274e-06
1.72286e+09,0.00620466,44,-0.543702,-0.270697,5.38274e-06,2.00118e-06
1.72286e+09,0.00608339,26,-0.4332,-0.275032,5.0675e-06,2.00901e-06
1.72286e+09,0.00621911,13,-0.355064,-0.274216,4.95851e-06,2.00739e-06
1.72286e+09,0.00613257,-3,-0.257582,-0.27598,4.44347e-06,2.00495e-06
1.72286e+09,0.0060173,34,-0.480946,-0.276358,4.16354e-06,2.00348e-06
1.72286e+09,0.0064227,8,-0.317473,-0.266092,7.10658e-06,2.00761e-06
1.72287e+09,0.00643301,-1,-0.259664,-0.266097,8.65442e-06,2.00754e-06
1.72287e+09,0.00669779,-15,-0.169038,-0.269505,7.32422e-06,2.00272e-06
1.72287e+09,0.00675878,-22,-0.121601,-0.270294,6.91082e-06,2.00003e-06
1.72287e+09,0.00678499,9,-0.33244,-0.271376,8.14517e-06,2.02062e-06
1.72287e+09,0.00686559,-4,-0.244482,-0.271944,7.19691e-06,2.01351e-06
1.72287e+09,0.00690405,-4,-0.244484,-0.2721,4.7569e-06,2.00477e-06
1.72287e+09,0.00687102,4,-0.300275,-0.27279,4.56345e-06,2.00335e-06
1.72287e+09,0.00704086,-14,-0.176387,-0.274959,4.75958e-06,2.00251e-06
1.72287e+09,0.00704624,6,-0.315389,-0.273112,4.63881e-06,2.00131e-06
1.72287e+09,0.00701079,18,-0.400092,-0.273898,4.32469e-06,2.0002e-06
1.72287e+09,0.00698993,-5,-0.240604,-0.275554,4.09095e-06,2.00534e-06
1.72287e+09,0.00709592,-10,-0.205691,-0.27665,4.09027e-06,2.0045e-06
1.72287e+09,0.0070297,9,-0.340539,-0.277271,4.2647e-06,2.00398e-06
1.72287e+09,0.00702664,-8,-0.220356,-0.276569,4.183e-06,2.00296e-06
1.72287e+09,0.00714202,-41,0.0126798,-0.280143,3.76347e-06,2.00169e-06
1.72287e+09,0.00712846,7,-0.329791,-0.279892,3.81217e-06,2.001e-06
1.72287e+09,0.00715575,-1,-0.273006,-0.280162,3.84161e-06,2.00028e-06
1.72287e+09,0.00717616,-3,-0.258185,-0.279713,4.0404e-06,2.00537e-06
1.72287e+09,0.00749462,-1,-0.272453,-0.279947,7.11667e-06,2.01413e-06
1.72287e+09,0.00748105,14,-0.384862,-0.280127,7.44796e-06,2.01271e-06
1.72288e+09,0.00752234,2,-0.294175,-0.27913,5.24332e-06,2.00492e-06
1.72288e+09,0.00728383,16,-0.398455,-0.281914,5.03652e-06,2.00327e-06
1.72288e+09,0.00728604,-3,-0.259371,-0.281229,4.52098e-06,2.00162e-06
1.72288e+09,0.00727792,-26,-0.0916815,-0.280908,3.82433e-06,2.00042e-06
1.72288e+09,0.00723483,-23,-0.113182,-0.279583,3.6327e-06,2.00447e-06
1.72288e+09,0.0072808,-42,0.0250751,-0.280719,3.61243e-06,2.00377e-06
1.72288e+09,0.0072736,-20,-0.134714,-0.280186,3.5557e-06,2.00302e-06
1.72288e+09,0.007239,9,-0.345534,-0.280383,3.2013e-06,2.00194e-06
1.72288e+09,0.00729564,-30,-0.0617443,-0.280613,2.86747e-06,2.00114e-06
1.72288e+09,0.0072875,-35,-0.0249019,-0.279964,2.78392e-06,2.00069e-06
1.72288e+09,0.00732712,-67,0.208954,-0.281963,3.02986e-06,2.00036e-06
1.72288e+09,0.00724789,-38,-0.000477115,-0.275897,3.24426e-06,2.00367e-06
1.72288e+09,0.00717997,-14,-0.174111,-0.274631,3.04957e-06,2.00278e-06
1.72288e+09,0.00713337,19,-0.410744,-0.27521,2.96934e-06,2.0022e-06
1.72288e+09,0.0070812,-8,-0.218128,-0.274777,2.96684e-06,2.00175e-06
1.72288e+09,0.00714641,-10,-0.203829,-0.275293,2.8288e-06,2.00119e-06
1.72288e+09,0.00707461,-14,-0.175043,-0.274087,2.47224e-06,2.00061e-06
1.72288e+09,0.00705388,-5,-0.238327,-0.273596,2.55173e-06,2.00032e-06
1.72288e+09,0.00698607,35,-0.519099,-0.274587,2.51076e-06,2.00226e-06
1.72288e+09,0.00705363,22,-0.428882,-0.273702,2.6099e-06,2.00211e-06
1.72289e+09,0.00705324,21,-0.421208,-0.27309,2.96965e-06,2.00229e-06
1.72289e+09,0.00721129,-36,-0.01581,-0.275416,3.29645e-06,2.00227e-06
1.72289e+09,0.0071422,-1,-0.266539,-0.273681,3.69488e-06,2.00217e-06
1.72289e+09,0.00704513,22,-0.429648,-0.274655,3.59159e-06,2.00141e-06
1.72289e+09,0.00699892,5,-0.309725,-0.274731,3.24879e-06,2.00062e-06
1.72289e+09,0.0070751,-24,-0.105388,-0.27519,3.16084e-06,2.00009e-06
1.72289e+09,0.0071672,-29,-0.0707075,-0.278556,3.3191e-06,2.00352e-06
1.72289e+09,0.00714363,26,-0.465288,-0.279553,3.19785e-06,2.00275e-06
1.72289e+09,0.00716479,-5,-0.243805,-0.279628,2.7453e-06,2.00165e-06
1.72289e+09,0.00719869,-24,-0.107245,-0.280014,2.50144e-06,2.00106e-06
1.72289e+09,0.00714384,-7,-0.229783,-0.279789,2.35325e-06,2.00066e-06
1.72289e+09,0.0071125,1,-0.286317,-0.279205,2.40594e-06,2.0004e-06
1.72289e+09,0.00708571,6,-0.321757,-0.279243,2.23524e-06,2.0001e-06
1.72289e+09,0.00715657,-28,-0.0792281,-0.279612,2.41468e-06,2.00192e-06
1.72289e+09,0.00716976,-12,-0.193082,-0.27912,2.8836e-06,2.00232e-06
1.72289e+09,0.00719561,22,-0.438602,-0.280299,3.02904e-06,2.0021e-06
1.72289e+09,0.007181,13,-0.373867,-0.280514,2.5482e-06,2.00116e-06
1.72289e+09,0.00715708,11,-0.359332,-0.280604,1.63958e-06,2.00035e-06
1.72289e+09,0.00709961,43,-0.587365,-0.282082,1.23946e-06,2.00012e-06
1.72289e+09,0.0070864,52,-0.650803,-0.28231,8.96709e-07,2.00002e-06
1.7229e+09,0.00712838,25,-0.459048,-0.280839,1.56916e-06,2.00084e-06
1.7229e+09,0.00706829,62,-0.722081,-0.283847,2.33056e-06,2.00157e-06
1.7229e+09,0.00715526,0,-0.281258,-0.281258,2.69397e-06,2.00174e-06
1.7229e+09,0.00723462,-43,0.0280163,-0.283072,2.67411e-06,2.00135e-06
1.7229e+09,0.0072148,-2,-0.268836,-0.283266,2.5452e-06,2.0009e-06
1.7229e+09,0.00724015,1,-0.2905,-0.28326,2.40942e-06,2.00052e-06
1.7229e+09,0.00721749,28,-0.48571,-0.28362,2.16208e-06,2.00018e-06
1.7229e+09,0.00721197,22,-0.442244,-0.283581,2.04937e-06,2.00147e-06
1.7229e+09,0.00726231,5,-0.319419,-0.283108,2.23836e-06,2.0015e-06
1.7229e+09,0.00719632,65,-0.753455,-0.285694,2.60237e-06,2.00169e-06
1.7229e+09,0.00711195,62,-0.733542,-0.292601,2.63481e-06,2.00138e-06
1.7229e+09,0.0071174,29,-0.498965,-0.29256,2.28264e-06,2.00078e-06
1.7229e+09,0.0070826,35,-0.541369,-0.293478,1.98385e-06,2.00039e-06
1.7229e+09,0.00710471,24,-0.463149,-0.292636,1.92021e-06,2.00018e-06
1.7229e+09,0.0070433,53,-0.668171,-0.294876,2.03293e-06,2.00148e-06
1.7229e+09,0.0072314,-24,-0.122536,-0.296089,2.4905e-06,2.00192e-06
1.7229e+09,0.00744439,-40,-0.00522338,-0.302999,3.50553e-06,2.00318e-06
1.7229e+09,0.0074957,-42,0.0101683,-0.304651,4.34024e-06,2.00394e-06
1.7229e+09,0.00758127,-25,-0.116933,-0.306464,4.08646e-06,2.00266e-06
1.7229e+09,0.00760632,-20,-0.154029,-0.306155,3.5422e-06,2.00137e-06
1.72291e+09,0.00766048,-32,-0.0620029,-0.307138,3.43899e-06,2.0007e-06
1.72291e+09,0.00761424,-15,-0.191786,-0.305999,3.16411e-06,2.00009e-06
1.72291e+09,0.00764853,6,-0.354118,-0.308227,3.00583e-06,2.00288e-06
1.72291e+09,0.00773803,-7,-0.253963,-0.308129,3.03148e-06,2.00247e-06
1.72291e+09,0.00772747,25,-0.503686,-0.310499,3.42588e-06,2.00257e-06
1.72291e+09,0.00763212,28,-0.525133,-0.311433,3.37898e-06,2.00193e-06
1.72291e+09,0.0075749,14,-0.419113,-0.313065,3.13333e-06,2.00117e-06
1.72291e+09,0.00759034,7,-0.366094,-0.312962,3.01199e-06,2.00063e-06
1.72291e+09,0.00766592,-7,-0.259932,-0.313594,2.67068e-06,2.00014e-06
1.72291e+09,0.00767506,-39,-0.0148626,-0.31419,2.62633e-06,2.00227e-06
1.72291e+09,0.0076408,-5,-0.275061,-0.313265,2.61648e-06,2.00191e-06
1.72291e+09,0.00771023,-8,-0.251453,-0.313134,2.67044e-06,2.00163e-06
1.72291e+09,0.00768868,0,-0.313876,-0.313876,2.58624e-06,2.0012e-06
1.72291e+09,0.00769696,-14,-0.20566,-0.313417,2.50883e-06,2.00081e-06
1.72291e+09,0.0076379,4,-0.343835,-0.313284,2.48354e-06,2.00049e-06
1.72291e+09,0.0076798,12,-0.405019,-0.312862,2.20245e-06,2.00014e-06
1.72291e+09,0.0076794,26,-0.512755,-0.31309,2.35882e-06,2.00189e-06
1.72291e+09,0.0077201,28,-0.52791,-0.311747,2.79558e-06,2.00226e-06
1.72291e+09,0.0076964,19,-0.458014,-0.311782,2.75236e-06,2.00181e-06
1.72291e+09,0.0077071,25,-0.504148,-0.311471,2.28184e-06,2.00099e-06
1.72292e+09,0.00773693,27,-0.519654,-0.310757,2.17839e-06,2.00066e-06
1.72292e+09,0.0076711,71,-0.858536,-0.313888,2.12748e-06,2.0004e-06
1.72292e+09,0.00770459,75,-0.888962,-0.311117,1.88805e-06,2.00014e-06
1.72292e+09,0.0076194,103,-1.10384,-0.319038,1.93044e-06,2.0013e-06
1.72292e+09,0.007704,43,-0.644236,-0.312964,2.03065e-06,2.00123e-06
1.72292e+09,0.00774778,32,-0.559114,-0.311185,2.27334e-06,2.00129e-06
1.72292e+09,0.00777599,38,-0.605863,-0.310376,2.38599e-06,2.00113e-06
1.72292e+09,0.00782562,-10,-0.230733,-0.308989,2.39099e-06,2.00085e-06
1.72292e+09,0.0077982,7,-0.363384,-0.308797,2.31589e-06,2.00053e-06
1.72292e+09,0.0078281,-9,-0.238444,-0.308897,2.44895e-06,2.0003e-06
1.72292e+09,0.00797329,-20,-0.151289,-0.310754,2.87912e-06,2.00298e-06
1.72292e+09,0.00795201,-12,-0.214348,-0.309772,3.19284e-06,2.00315e-06
1.72292e+09,0.00792164,-11,-0.221842,-0.30898,3.06489e-06,2.00244e-06
1.72292e+09,0.0079308,1,-0.317503,-0.309572,3.00224e-06,2.00189e-06
1.72292e+09,0.00787699,5,-0.349106,-0.309722,3.04542e-06,2.00148e-06
1.72292e+09,0.0079938,-15,-0.191305,-0.311213,2.86331e-06,2.0009e-06
1.72292e+09,0.0081122,-46,0.0587795,-0.314382,3.06276e-06,2.00056e-06
1.72292e+09,0.00809854,-22,-0.135624,-0.313792,3.19553e-06,2.00009e-06
1.72292e+09,0.008169,-45,0.0513209,-0.316284,3.13725e-06,2.00314e-06
1.72292e+09,0.00803839,30,-0.556067,-0.314915,2.8989e-06,2.00226e-06
1.72293e+09,0.0080785,-15,-0.194673,-0.315851,2.48939e-06,2.00136e-06
1.72293e+09,0.00809738,-25,-0.113856,-0.316291,2.47859e-06,2.00104e-06
1.72293e+09,0.0080806,-21,-0.146538,-0.316231,3.15094e-06,2.00118e-06
