t,mid,q,x,pnl,sigma,spread
1.72283e+09,0.0070004,-73,2.31478,1.80375,3.55262e-06,5.16149e-06
1.72283e+09,0.00705998,-81,2.37105,1.79919,3.59595e-06,4.59252e-06
1.72283e+09,0.00702138,-87,2.41384,1.80298,3.51529e-06,3.85965e-06
1.72283e+09,0.00709837,-88,2.42113,1.79647,3.73836e-06,3.40443e-06
1.72283e+09,0.00704226,-101,2.51514,1.80387,3.50602e-06,2.62063e-06
1.72283e+09,0.0070148,-97,2.4875,1.80706,2.81944e-06,2.00389e-06
1.72283e+09,0.00705209,-84,2.39644,1.80407,2.81865e-06,4.46716e-06
1.72283e+09,0.00712983,-115,2.61677,1.79684,3.05154e-06,4.42612e-06
1.72283e+09,0.00704707,-98,2.49661,1.80599,2.94642e-06,3.82774e-06
1.72283e+09,0.00704175,-128,2.70696,1.80562,2.65298e-06,3.12989e-06
1.72283e+09,0.00701097,-110,2.5812,1.80999,2.56222e-06,2.72564e-06
1.72283e+09,0.0069717,-113,2.60297,1.81517,2.46256e-06,2.36709e-06
1.72283e+09,0.00702854,-112,2.59602,1.80882,2.43923e-06,2.06267e-06
1.72283e+09,0.00689289,-73,2.32407,1.82089,3.35819e-06,5.61485e-06
1.72283e+09,0.00685519,-52,2.18119,1.82472,4.8978e-06,8.48999e-06
1.72284e+09,0.00694261,-51,2.17562,1.82155,5.92707e-06,9.74777e-06
1.72284e+09,0.0070047,-79,2.37075,1.81738,5.61318e-06,7.37351e-06
1.72284e+09,0.00701321,-75,2.34363,1.81764,4.67999e-06,4.64025e-06
1.72284e+09,0.00695861,-54,2.19775,1.82198,4.25714e-06,3.27852e-06
1.72284e+09,0.00692869,-72,2.32329,1.82442,4.07805e-06,2.34169e-06
1.72284e+09,0.00677251,-45,2.13776,1.833,4.12982e-06,7.63842e-06
1.72284e+09,0.00681661,-54,2.20044,1.83234,4.9122e-06,8.77071e-06
1.72284e+09,0.00663307,-47,2.1552,1.84344,5.72893e-06,9.56833e-06
1.72284e+09,0.00637065,-17,1.95961,1.85131,9.74121e-06,1.91375e-05
1.72284e+09,0.00632828,-16,1.95386,1.8526,1.01602e-05,1.54815e-05
1.72284e+09,0.00634642,-13,1.94109,1.85858,8.64045e-06,8.01732e-06
1.72284e+09,0.00645469,-5,1.89061,1.85834,8.76475e-06,4.35066e-06
1.72284e+09,0.00654924,-31,2.05996,1.85693,6.55015e-06,1.66134e-05
1.72284e+09,0.00660987,-36,2.09278,1.85483,5.46451e-06,1.06776e-05
1.72284e+09,0.00670821,-68,2.30645,1.85029,5.05703e-06,8.15294e-06
1.72284e+09,0.00673001,-87,2.43473,1.84922,4.73414e-06,6.27171e-06
1.72284e+09,0.00677804,-100,2.52314,1.84534,4.63168e-06,5.0162e-06
1.72284e+09,0.00682961,-149,2.85824,1.84063,4.25442e-06,3.63979e-06
1.72284e+09,0.0067927,-164,2.96288,1.84887,4.00796e-06,2.65212e-06
1.72284e+09,0.00681546,-168,2.99019,1.8452,3.72718e-06,6.86898e-06
1.72285e+09,0.00674827,-135,2.76699,1.85597,3.61378e-06,5.92423e-06
1.72285e+09,0.00681728,-146,2.84211,1.84679,3.44665e-06,4.97568e-06
1.72285e+09,0.00672261,-125,2.70041,1.86008,3.23878e-06,4.10312e-06
1.72285e+09,0.0067396,-151,2.87534,1.85766,3.16332e-06,3.50589e-06
1.72285e+09,0.00657889,-115,2.63572,1.87915,3.25833e-06,3.06687e-06
1.72285e+09,0.00658846,-101,2.54344,1.878,3.36786e-06,2.5727e-06
1.72285e+09,0.00660758,-129,2.72818,1.87581,3.0499e-06,2.00454e-06
1.72285e+09,0.00661594,-147,2.84752,1.87497,2.8547e-06,4.53068e-06
1.72285e+09,0.0065782,-139,2.79553,1.88116,2.93581e-06,4.24557e-06
1.72285e+09,0.0066234,-177,3.04643,1.87408,2.85593e-06,3.71722e-06
1.72285e+09,0.00657551,-182,3.07993,1.88319,2.99808e-06,3.44302e-06
1.72285e+09,0.00659179,-179,3.06011,1.88018,2.89685e-06,2.92763e-06
1.72285e+09,0.0064329,-122,2.68906,1.90425,2.84275e-06,2.48923e-06
1.72285e+09,0.0065064,-153,2.89132,1.89584,3.06737e-06,2.09915e-06
1.72285e+09,0.0064562,-159,2.93047,1.90393,3.3569e-06,5.61265e-06
1.72285e+09,0.00632937,-139,2.80304,1.92326,3.89368e-06,6.10238e-06
1.72285e+09,0.0062478,-124,2.70906,1.93434,3.97474e-06,5.48507e-06
1.72285e+09,0.0062634,-115,2.653,1.93271,3.58998e-06,4.19856e-06
1.72285e+09,0.00618985,-92,2.50951,1.94005,3.71411e-06,3.66351e-06
1.72285e+09,0.00619548,-127,2.72617,1.93934,4.11758e-06,3.19691e-06
1.72286e+09,0.0061367,-121,2.68937,1.94683,3.88472e-06,2.31079e-06
1.72286e+09,0.00602489,-137,2.78849,1.96308,3.68543e-06,6.49028e-06
1.72286e+09,0.00616354,-147,2.84982,1.94378,4.35374e-06,7.31876e-06
1.72286e+09,0.00600621,-133,2.76548,1.96665,4.66155e-06,7.01081e-06
1.72286e+09,0.00595509,-153,2.88575,1.97462,4.64104e-06,5.88994e-06
1.72286e+09,0.0059077,-145,2.8389,1.98228,4.70269e-06,4.88815e-06
1.72286e+09,0.00608403,-188,3.09678,1.95298,4.41697e-06,3.57235e-06
1.72286e+09,0.00619843,-179,3.04244,1.93292,4.35939e-06,2.58143e-06
1.72286e+09,0.00627312,-151,2.8695,1.92226,4.68361e-06,9.47249e-06
1.72286e+09,0.00635302,-160,2.92624,1.90976,5.90752e-06,1.21432e-05
1.72286e+09,0.00618358,-141,2.80877,1.93689,5.74481e-06,9.94207e-06
1.72286e+09,0.0060693,-109,2.61275,1.9512,4.49077e-06,5.84479e-06
1.72286e+09,0.0061911,-134,2.76633,1.93673,4.93622e-06,5.42699e-06
1.72286e+09,0.00626099,-124,2.7033,1.92693,5.49382e-06,4.73587e-06
1.72286e+09,0.00620466,-103,2.57303,1.93395,5.38274e-06,3.17778e-06
1.72286e+09,0.00608339,-70,2.37035,1.94452,5.0675e-06,1.10058e-05
1.72286e+09,0.00621911,-90,2.49473,1.93501,4.95851e-06,9.39316e-06
1.72286e+09,0.00613257,-89,2.48868,1.94288,4.44347e-06,6.94986e-06
1.72286e+09,0.0060173,-39,2.18515,1.95048,4.16354e-06,5.47909e-06
1.72286e+09,0.0064227,-26,2.11025,1.94326,7.10658e-06,9.61069e-06
1.72287e+09,0.00643301,12,1.86632,1.94351,8.65442e-06,9.54233e-06
1.72287e+09,0.00669779,5,1.91269,1.94618,7.32422e-06,4.71982e-06
1.72287e+09,0.00675878,1,1.9407,1.94746,6.91082e-06,2.03327e-06
1.72287e+09,0.00678499,-10,2.01572,1.94787,8.14517e-06,2.26164e-05
1.72287e+09,0.00686559,-5,1.98248,1.94816,7.19691e-06,1.55057e-05
1.72287e+09,0.00690405,-10,2.01744,1.9484,4.7569e-06,6.76884e-06
1.72287e+09,0.00687102,3,1.92878,1.94939,4.56345e-06,5.34757e-06
1.72287e+09,0.00704086,-46,2.26867,1.94479,4.75958e-06,4.50881e-06
1.72287e+09,0.00704624,-46,2.27044,1.94631,4.63881e-06,3.30719e-06
1.72287e+09,0.00701079,-26,2.12947,1.94719,4.32469e-06,2.20094e-06
1.72287e+09,0.00698993,-10,2.01846,1.94856,4.09095e-06,7.34027e-06
1.72287e+09,0.00709592,-30,2.15939,1.94651,4.09027e-06,6.50206e-06
1.72287e+09,0.0070297,-24,2.1181,1.94939,4.2647e-06,5.98483e-06
1.72287e+09,0.00702664,-18,2.07639,1.94991,4.183e-06,4.95876e-06
1.72287e+09,0.00714202,-45,2.26765,1.94626,3.76347e-06,3.68682e-06
1.72287e+09,0.00712846,-25,2.12557,1.94736,3.81217e-06,3.00408e-06
1.72287e+09,0.00715575,-16,2.06174,1.94725,3.84161e-06,2.28176e-06
1.72287e+09,0.00717616,12,1.86225,1.94836,4.0404e-06,7.37162e-06
1.72287e+09,0.00749462,-5,1.98705,1.94957,7.11667e-06,1.61329e-05
1.72287e+09,0.00748105,-16,2.06894,1.94925,7.44796e-06,1.47058e-05
1.72288e+09,0.00752234,-12,2.03874,1.94847,5.24332e-06,6.92245e-06
1.72288e+09,0.00728383,32,1.71396,1.94704,5.03652e-06,5.27342e-06
1.72288e+09,0.00728604,38,1.66987,1.94674,4.52098e-06,3.61567e-06
1.72288e+09,0.00727792,26,1.7576,1.94682,3.82433e-06,2.42474e-06
1.72288e+09,0.00723483,19,1.80849,1.94595,3.6327e-06,6.47485e-06
1.72288e+09,0.0072808,26,1.7594,1.9487,3.61243e-06,5.77254e-06
1.72288e+09,0.0072736,21,1.79644,1.94918,3.5557e-06,5.02282e-06
1.72288e+09,0.007239,25,1.768,1.94898,3.2013e-06,3.93784e-06
1.72288e+09,0.00729564,-4,1.97867,1.94949,2.86747e-06,3.14364e-06
1.72288e+09,0.0072875,9,1.88435,1.94994,2.78392e-06,2.69046e-06
1.72288e+09,0.00732712,-33,2.19172,1.94993,3.02986e-06,2.35882e-06
1.72288e+09,0.00724789,-21,2.10572,1.95351,3.24426e-06,5.67425e-06
1.72288e+09,0.00717997,8,1.89663,1.95407,3.04957e-06,4.78152e-06
1.72288e+09,0.00713337,40,1.66774,1.95308,2.96934e-06,4.19624e-06
1.72288e+09,0.0070812,80,1.3836,1.9501,2.96684e-06,3.7524e-06
1.72288e+09,0.00714641,48,1.61151,1.95454,2.8288e-06,3.19304e-06
1.72288e+09,0.00707461,58,1.54118,1.95151,2.47224e-06,2.60561e-06
1.72288e+09,0.00705388,60,1.5275,1.95073,2.55173e-06,2.31963e-06
1.72288e+09,0.00698607,110,1.17656,1.94503,2.51076e-06,4.26395e-06
1.72288e+09,0.00705363,92,1.30371,1.95265,2.6099e-06,4.10572e-06
1.72289e+09,0.00705324,109,1.18403,1.95283,2.96965e-06,4.28532e-06
1.72289e+09,0.00721129,42,1.66104,1.96391,3.29645e-06,4.27266e-06
1.72289e+09,0.0071422,58,1.54714,1.96139,3.69488e-06,4.17263e-06
1.72289e+09,0.00704513,83,1.36989,1.95464,3.59159e-06,3.40791e-06
1.72289e+09,0.00699892,104,1.22224,1.95013,3.24879e-06,2.6242e-06
1.72289e+09,0.0070751,70,1.46185,1.95711,3.16084e-06,2.09134e-06
1.72289e+09,0.0071672,52,1.58991,1.96261,3.3191e-06,5.51582e-06
1.72289e+09,0.00714363,58,1.54754,1.96187,3.19785e-06,4.7523e-06
1.72289e+09,0.00716479,47,1.62674,1.96348,2.7453e-06,3.65156e-06
1.72289e+09,0.00719869,35,1.71301,1.96497,2.50144e-06,3.05831e-06
1.72289e+09,0.00714384,50,1.60578,1.96298,2.35325e-06,2.65973e-06
1.72289e+09,0.0071125,49,1.61351,1.96203,2.40594e-06,2.4002e-06
1.72289e+09,0.00708571,64,1.50725,1.96074,2.23524e-06,2.09559e-06
1.72289e+09,0.00715657,30,1.75032,1.96501,2.41468e-06,3.91935e-06
1.72289e+09,0.00716976,40,1.67902,1.96581,2.8836e-06,4.32149e-06
1.72289e+09,0.00719561,42,1.66502,1.96724,3.02904e-06,4.10282e-06
1.72289e+09,0.007181,35,1.71522,1.96655,2.5482e-06,3.1635e-06
1.72289e+09,0.00715708,20,1.82305,1.96619,1.63958e-06,2.34722e-06
1.72289e+09,0.00709961,57,1.55945,1.96413,1.23946e-06,2.12157e-06
1.72289e+09,0.0070864,73,1.44651,1.96382,8.96709e-07,2.02338e-06
1.7229e+09,0.00712838,60,1.53897,1.96667,1.56916e-06,2.83522e-06
1.7229e+09,0.00706829,93,1.30472,1.96208,2.33056e-06,3.57096e-06
1.7229e+09,0.00715526,74,1.43998,1.96947,2.69397e-06,3.73624e-06
1.7229e+09,0.00723462,69,1.47608,1.97527,2.67411e-06,3.35318e-06
1.7229e+09,0.0072148,79,1.40373,1.9737,2.5452e-06,2.90195e-06
1.7229e+09,0.00724015,86,1.3529,1.97555,2.40942e-06,2.51802e-06
1.7229e+09,0.00721749,106,1.20841,1.97347,2.16208e-06,2.18338e-06
1.7229e+09,0.00721197,103,1.23021,1.97304,2.04937e-06,3.46673e-06
1.7229e+09,0.00726231,90,1.32461,1.97822,2.23836e-06,3.49922e-06
1.7229e+09,0.00719632,145,0.92693,1.9704,2.60237e-06,3.68792e-06
1.7229e+09,0.00711195,149,0.897972,1.95765,2.63481e-06,3.38315e-06
1.7229e+09,0.0071174,123,1.08282,1.95826,2.28264e-06,2.77757e-06
1.7229e+09,0.0070826,138,0.976528,1.95393,1.98385e-06,2.39053e-06
1.7229e+09,0.00710471,135,0.99803,1.95717,1.92021e-06,2.1815e-06
1.7229e+09,0.0070433,165,0.786072,1.94822,2.03293e-06,3.4842e-06
1.7229e+09,0.0072314,105,1.21381,1.9731,2.4905e-06,3.91743e-06
1.7229e+09,0.00744439,55,1.5806,1.99004,3.50553e-06,5.18452e-06
1.7229e+09,0.0074957,24,1.81217,1.99207,4.34024e-06,5.93978e-06
1.7229e+09,0.00758127,11,1.91077,1.99416,4.08646e-06,4.65756e-06
1.7229e+09,0.00760632,1,1.9869,1.99451,3.5422e-06,3.36943e-06
1.72291e+09,0.00766048,-25,2.18556,1.99404,3.43899e-06,2.69944e-06
1.72291e+09,0.00761424,-11,2.07862,1.99487,3.16411e-06,2.09148e-06
1.72291e+09,0.00764853,-46,2.34647,1.99463,3.00583e-06,4.88343e-06
1.72291e+09,0.00773803,-54,2.40912,1.99126,3.03148e-06,4.47337e-06
1.72291e+09,0.00772747,-44,2.33152,1.99151,3.42588e-06,4.572e-06
1.72291e+09,0.00763212,-13,2.0941,1.99489,3.37898e-06,3.93121e-06
1.72291e+09,0.0075749,1,1.98764,1.99522,3.13333e-06,3.16971e-06
1.72291e+09,0.00759034,-4,2.0256,1.99524,3.01199e-06,2.62724e-06
1.72291e+09,0.00766592,-17,2.12431,1.99399,2.67068e-06,2.1365e-06
1.72291e+09,0.00767506,-16,2.11722,1.99442,2.62633e-06,4.27058e-06
1.72291e+09,0.0076408,7,1.94116,1.99465,2.61648e-06,3.91126e-06
1.72291e+09,0.00771023,-4,2.02577,1.99493,2.67044e-06,3.63436e-06
1.72291e+09,0.00768868,15,1.87996,1.99529,2.58624e-06,3.19851e-06
1.72291e+09,0.00769696,12,1.90344,1.9958,2.50883e-06,2.81311e-06
1.72291e+09,0.0076379,33,1.74253,1.99458,2.48354e-06,2.48838e-06
1.72291e+09,0.0076798,46,1.64316,1.99643,2.20245e-06,2.14154e-06
1.72291e+09,0.0076794,59,1.54327,1.99635,2.35882e-06,3.88723e-06
1.72291e+09,0.0077201,59,1.54357,1.99906,2.79558e-06,4.2601e-06
1.72291e+09,0.0076964,68,1.47469,1.99804,2.75236e-06,3.81198e-06
1.72291e+09,0.0077071,92,1.2897,1.99875,2.28184e-06,2.98503e-06
1.72292e+09,0.00773693,86,1.33599,2.00137,2.17839e-06,2.66046e-06
1.72292e+09,0.0076711,132,0.982279,1.99486,2.12748e-06,2.40364e-06
1.72292e+09,0.00770459,159,0.775027,2.00006,1.88805e-06,2.13964e-06
1.72292e+09,0.0076194,192,0.521687,1.98461,1.93044e-06,3.30142e-06
1.72292e+09,0.007704,157,0.789773,1.9993,2.03065e-06,3.23387e-06
1.72292e+09,0.00774778,167,0.712958,2.00684,2.27334e-06,3.28805e-06
1.72292e+09,0.00777599,174,0.658229,2.01125,2.38599e-06,3.13424e-06
1.72292e+09,0.00782562,152,0.830199,2.01969,2.39099e-06,2.85315e-06
1.72292e+09,0.0077982,161,0.760166,2.01568,2.31589e-06,2.53222e-06
1.72292e+09,0.0078281,158,0.784265,2.02111,2.44895e-06,2.29527e-06
1.72292e+09,0.00797329,139,0.934886,2.04317,2.87912e-06,4.97825e-06
1.72292e+09,0.00795201,132,0.990874,2.04054,3.19284e-06,5.15298e-06
1.72292e+09,0.00792164,137,0.951095,2.03636,3.06489e-06,4.43564e-06
1.72292e+09,0.0079308,132,0.990751,2.03762,3.00224e-06,3.88641e-06
1.72292e+09,0.00787699,132,0.991102,2.03086,3.04542e-06,3.4773e-06
1.72292e+09,0.0079938,121,1.07864,2.04589,2.86331e-06,2.89598e-06
1.72292e+09,0.0081122,89,1.33692,2.05891,3.06276e-06,2.55616e-06
1.72292e+09,0.00809854,110,1.16705,2.05789,3.19553e-06,2.09485e-06
1.72292e+09,0.008169,116,1.11904,2.06665,3.13725e-06,5.14305e-06
1.72292e+09,0.00803839,144,0.893207,2.05074,2.8989e-06,4.26343e-06
1.72293e+09,0.0080785,131,0.998511,2.05679,2.48939e-06,3.35923e-06
1.72293e+09,0.00809738,107,1.19271,2.05913,2.47859e-06,3.04029e-06
1.72293e+09,0.0080806,106,1.20087,2.05741,3.15094e-06,3.18489e-06
1.72293e+09,0.0080727,105,1.20903,2.05666,3.18201e-06,2.70211e-06
1.72293e+09,0.00804314,93,1.30634,2.05435,2.4103e-06,2.11114e-06
1.72293e+09,0.00801048,118,1.10593,2.05117,2.18383e-06,3.56965e-06
1.72293e+09,0.0079655,135,0.970628,2.04597,2.10305e-06,3.23409e-06
1.72293e+09,0.00796422,140,0.931361,2.04635,2.15789e-06,3.06647e-06
1.72293e+09,0.00795679,128,1.02667,2.04514,2.17624e-06,2.84788e-06
1.72293e+09,0.0080189,79,1.41833,2.05182,2.0567e-06,2.54578e-06
1.72293e+09,0.0080584,38,1.7477,2.05392,2.03178e-06,2.32621e-06
1.72293e+09,0.0080148,51,1.64347,2.05223,2.03096e-06,2.11973e-06
1.72293e+09,0.00798252,61,1.56431,2.05124,2.04223e-06,3.41376e-06
1.72293e+09,0.00798199,51,1.64435,2.05144,2.05415e-06,3.21934e-06
1.72293e+09,0.00792036,67,1.5172,2.04787,2.11577e-06,3.06978e-06
1.72293e+09,0.00786299,99,1.26498,2.04342,2.04662e-06,2.79157e-06
1.72293e+09,0.00772741,149,0.874705,2.02609,2.52526e-06,2.88629e-06
1.72293e+09,0.00776679,138,0.959915,2.03173,2.705e-06,2.65112e-06
1.72293e+09,0.00782017,125,1.06143,2.03895,2.72409e-06,2.2893e-06
1.72293e+09,0.00771336,142,0.93014,2.02544,2.685e-06,4.5163e-06
1.72294e+09,0.0077501,117,1.12336,2.03013,2.52612e-06,3.90822e-06
1.72294e+09,0.0077253,151,0.860219,2.02674,2.42455e-06,3.46394e-06
1.72294e+09,0.0077371,166,0.744188,2.02855,1.96807e-06,2.77088e-06
1.72294e+09,0.00775281,156,0.822219,2.03166,2.33424e-06,2.81203e-06
1.72294e+09,0.00776661,137,0.969538,2.03356,2.50127e-06,2.61961e-06
1.72294e+09,0.00769705,141,0.938347,2.02363,2.33894e-06,2.26825e-06
1.72294e+09,0.007779,108,1.19425,2.03438,2.30838e-06,3.91339e-06
1.72294e+09,0.0077439,121,1.09318,2.03019,2.2184e-06,3.52107e-06
1.72294e+09,0.00769782,129,1.03129,2.02431,2.18119e-06,3.2326e-06
1.72294e+09,0.00766324,140,0.947046,2.0199,2.29474e-06,3.10099e-06
1.72294e+09,0.0077025,148,0.884954,2.02492,2.49474e-06,2.99008e-06
1.72294e+09,0.00769419,157,0.815796,2.02378,2.3373e-06,2.5959e-06
1.72294e+09,0.00767443,147,0.892386,2.02053,2.20349e-06,2.28685e-06
1.72294e+09,0.0076887,136,0.976881,2.02254,2.10459e-06,2.04021e-06
1.72294e+09,0.0076544,140,0.946141,2.01776,2.26161e-06,3.63206e-06
1.72294e+09,0.00767591,146,0.90034,2.02102,2.33795e-06,3.47079e-06
1.72294e+09,0.00764236,143,0.923235,2.01609,2.0826e-06,2.9502e-06
1.72294e+09,0.00764302,150,0.869903,2.01636,2.19111e-06,2.81175e-06
1.72294e+09,0.0076727,123,1.07691,2.02066,2.3561e-06,2.66107e-06
1.72294e+09,0.00769578,110,1.17721,2.02374,2.29932e-06,2.36522e-06
1.72295e+09,0.0076613,114,1.1463,2.01968,2.05132e-06,2.08028e-06
1.72295e+09,0.0076229,115,1.13873,2.01537,1.99145e-06,3.30526e-06
1.72295e+09,0.007643,94,1.29878,2.01722,2.04928e-06,3.17221e-06
1.72295e+09,0.0077177,73,1.46022,2.02361,2.41444e-06,3.33575e-06
1.72295e+09,0.00773014,66,1.51434,2.02453,2.65632e-06,3.26399e-06
1.72295e+09,0.0076317,94,1.2997,2.01708,2.50374e-06,2.80953e-06
1.72295e+09,0.0076111,122,1.08673,2.01528,2.41859e-06,2.4629e-06
1.72295e+09,0.0075422,124,1.07211,2.00734,2.32784e-06,2.15788e-06
1.72295e+09,0.00756058,131,1.01901,2.00944,2.47057e-06,4.07026e-06
1.72295e+09,0.00760837,112,1.1633,2.01544,2.39618e-06,3.66037e-06
1.72295e+09,0.0075642,132,1.01179,2.01026,2.05942e-06,3.01438e-06
1.72295e+09,0.00771791,97,1.27976,2.0284,2.76736e-06,3.44882e-06
1.72295e+09,0.00759622,145,0.913546,2.015,3.85269e-06,4.06603e-06
1.72295e+09,0.0074928,165,0.76346,1.99977,3.86887e-06,3.33506e-06
1.72295e+09,0.00755531,192,0.560917,2.01154,3.40467e-06,2.45424e-06
1.72295e+09,0.00763128,179,0.659467,2.02547,3.28107e-06,5.7592e-06
1.72295e+09,0.0078492,147,0.907547,2.06138,3.94685e-06,6.66075e-06
1.72295e+09,0.00793031,135,1.00277,2.07336,4.66233e-06,7.4168e-06
1.72295e+09,0.00793081,134,1.01119,2.07391,4.39396e-06,5.84584e-06
1.72295e+09,0.00788232,150,0.886266,2.06861,3.84875e-06,4.20995e-06
1.72296e+09,0.00791521,138,0.981575,2.07387,3.4178e-06,3.15866e-06
1.72296e+09,0.00792679,143,0.942162,2.07569,3.26115e-06,2.52313e-06
1.72296e+09,0.00786722,160,0.80827,2.06703,3.06876e-06,5.38305e-06
1.72296e+09,0.00791601,165,0.769739,2.07588,2.94282e-06,4.67807e-06
1.72296e+09,0.0078149,184,0.621182,2.05912,3.04318e-06,4.40079e-06
1.72296e+09,0.00783445,177,0.675967,2.06266,2.96709e-06,3.84207e-06
1.72296e+09,0.0077647,189,0.583259,2.05079,2.9212e-06,3.35884e-06
1.72296e+09,0.0078121,187,0.599586,2.06045,2.7428e-06,2.8218e-06
1.72296e+09,0.0078189,177,0.678147,2.06209,2.54072e-06,2.38238e-06
1.72296e+09,0.0078747,195,0.536303,2.07187,2.47068e-06,2.05637e-06
1.72296e+09,0.0078558,202,0.481551,2.06842,2.75974e-06,4.43173e-06
1.72296e+09,0.00795599,201,0.489249,2.0884,2.99529e-06,4.41602e-06
1.72296e+09,0.00788981,204,0.466001,2.07552,2.97257e-06,3.93767e-06
1.72296e+09,0.0078487,226,0.293232,2.06704,2.84995e-06,3.37499e-06
1.72296e+09,0.00793463,181,0.648343,2.08451,2.49917e-06,2.74504e-06
1.72296e+09,0.00802961,173,0.712123,2.10125,2.69192e-06,2.50206e-06
1.72296e+09,0.00803082,212,0.399063,2.1016,3.16462e-06,2.19318e-06
1.72296e+09,0.00803241,204,0.463563,2.10217,3.17173e-06,5.31315e-06
1.72296e+09,0.0080274,204,0.463705,2.10129,2.71417e-06,4.05781e-06
1.72296e+09,0.00800327,210,0.416186,2.09687,2.50452e-06,3.43852e-06
1.72297e+09,0.00798244,209,0.424277,2.09261,2.39503e-06,3.02868e-06
1.72297e+09,0.0078944,241,0.17012,2.07267,2.267e-06,2.66468e-06
1.72297e+09,0.0078828,227,0.280817,2.07021,2.27423e-06,2.41032e-06
1.72297e+09,0.00789691,236,0.210109,2.07378,2.0441e-06,2.12255e-06
1.72297e+09,0.00787781,264,-0.0100923,2.06965,2.01784e-06,3.38182e-06
1.72297e+09,0.00790461,266,-0.025476,2.07715,2.04664e-06,3.21212e-06
1.72297e+09,0.00788507,276,-0.104239,2.07204,2.11022e-06,3.06596e-06
1.72297e+09,0.0078935,296,-0.26203,2.07445,1.9953e-06,2.75394e-06
1.72297e+09,0.00795419,291,-0.222057,2.09261,1.99112e-06,2.55255e-06
1.72297e+09,0.00794129,285,-0.17435,2.08892,1.98921e-06,2.35364e-06
1.72297e+09,0.00794373,273,-0.0787093,2.08993,1.90716e-06,2.14321e-06
1.72297e+09,0.00788839,294,-0.244857,2.07433,2.00827e-06,3.40908e-06
1.72297e+09,0.00784563,312,-0.386229,2.06161,2.0776e-06,3.29223e-06
1.72297e+09,0.00786018,314,-0.401795,2.0663,2.04401e-06,3.04192e-06
1.72297e+09,0.00792544,292,-0.227742,2.08649,2.05092e-06,2.83864e-06
1.72297e+09,0.00788129,318,-0.433142,2.07311,2.14348e-06,2.68631e-06
1.72297e+09,0.00791828,326,-0.496816,2.08454,1.9785e-06,2.389e-06
1.72297e+09,0.00789142,333,-0.552013,2.07583,1.99467e-06,2.19644e-06
1.72297e+09,0.00788129,363,-0.788539,2.07237,2.08019e-06,3.5551e-06
1.72297e+09,0.00785773,359,-0.75735,2.06358,2.06608e-06,3.32064e-06
1.72298e+09,0.00783921,359,-0.756864,2.05741,2.3798e-06,3.46901e-06
1.72298e+09,0.0078615,344,-0.638548,2.06581,2.61935e-06,3.43661e-06
1.72298e+09,0.0079159,322,-0.464948,2.08397,2.35753e-06,2.88584e-06
1.72298e+09,0.00793422,338,-0.59178,2.08999,2.04494e-06,2.45738e-06
1.72298e+09,0.00785061,336,-0.576844,2.06096,2.12536e-06,2.26823e-06
1.72298e+09,0.00787507,331,-0.537706,2.06894,2.06206e-06,2.03988e-06
1.72298e+09,0.0078702,343,-0.632319,2.06716,1.90599e-06,3.16022e-06
1.72298e+09,0.0078558,323,-0.475144,2.06228,1.96684e-06,3.04206e-06
1.72298e+09,0.00789654,320,-0.451554,2.07534,2.02191e-06,2.89684e-06
1.72298e+09,0.00790372,337,-0.585924,2.07763,1.73282e-06,2.50856e-06
1.72298e+09,0.00789139,342,-0.625591,2.07327,1.24518e-06,2.18488e-06
1.72298e+09,0.00789272,348,-0.672791,2.07388,9.19528e-07,2.0585e-06
1.72298e+09,0.00791848,344,-0.641296,2.08266,1.07288e-06,2.02211e-06
1.72298e+09,0.00798096,320,-0.451147,2.10276,1.96527e-06,3.27174e-06
1.72298e+09,0.0080221,297,-0.266824,2.11574,2.54181e-06,3.8044e-06
1.72298e+09,0.0080408,280,-0.130115,2.12131,2.59674e-06,3.5461e-06
1.72298e+09,0.0077891,374,-0.872128,2.041,2.95017e-06,3.56045e-06
1.72298e+09,0.0078208,375,-0.87965,2.05315,3.28731e-06,3.39717e-06
1.72298e+09,0.00783556,375,-0.879551,2.05878,2.70505e-06,2.58016e-06
1.72298e+09,0.00781721,381,-0.926398,2.05196,1.86461e-06,2.10177e-06
1.72299e+09,0.00778427,390,-0.996431,2.03944,1.74661e-06,3.03499e-06
1.72299e+09,0.00781649,356,-0.730349,2.05232,1.85637e-06,2.99686e-06
1.72299e+09,0.00778896,357,-0.738059,2.0426,1.83857e-06,2.80882e-06
1.72299e+09,0.00774172,358,-0.745818,2.02572,1.73121e-06,2.56725e-06
1.72299e+09,0.0077344,354,-0.714601,2.02338,1.81392e-06,2.45825e-06
1.72299e+09,0.0076963,368,-0.82235,2.00989,1.82145e-06,2.29617e-06
1.72299e+09,0.00770239,368,-0.822249,2.01223,1.65702e-06,2.10782e-06
