t,mid,q,x,pnl,sigma,spread
1.72249e+09,0.0105135,-146,1.55797,0.0229965,4.18345e-06,2.00878e-06
1.72249e+09,0.010484,-167,1.77837,0.0275478,4.28891e-06,2.00003e-06
1.72249e+09,0.0104976,-213,2.25943,0.023444,3.39844e-06,2.03582e-06
1.72249e+09,0.0105635,-253,2.68094,0.00837018,3.03934e-06,2.02403e-06
1.72249e+09,0.0105888,-252,2.67057,0.00219326,2.15349e-06,2.00974e-06
1.72249e+09,0.0106073,-274,2.90397,-0.00243866,2.0774e-06,2.00691e-06
1.72249e+09,0.0105862,-264,2.79814,0.00336659,1.81221e-06,2.00362e-06
1.72249e+09,0.0106394,-293,3.10589,-0.0114528,1.55416e-06,2.00145e-06
1.72249e+09,0.0106558,-274,2.90361,-0.0160813,1.42144e-06,2.0002e-06
1.72249e+09,0.0106076,-272,2.88248,-0.00279654,1.41409e-06,2.0064e-06
1.72249e+09,0.0105629,-259,2.74496,0.00917648,1.5201e-06,2.00624e-06
1.72249e+09,0.0105681,-255,2.70295,0.00807875,1.54128e-06,2.00523e-06
1.72249e+09,0.0105652,-226,2.39638,0.00864147,1.35535e-06,2.00313e-06
1.72249e+09,0.0105747,-207,2.1963,0.0073366,1.43457e-06,2.00247e-06
1.72249e+09,0.0105988,-214,2.27039,0.00224574,1.60822e-06,2.00181e-06
1.7225e+09,0.010527,-209,2.21659,0.0164352,2.26836e-06,2.00104e-06
1.7225e+09,0.0104962,-220,2.33146,0.0223075,2.85264e-06,2.02687e-06
1.7225e+09,0.0105878,-278,2.94293,-0.000482974,2.56612e-06,2.01845e-06
1.7225e+09,0.0105613,-291,3.08057,0.0072404,1.96435e-06,2.00888e-06
1.7225e+09,0.010546,-287,3.03837,0.0116702,1.48845e-06,2.00399e-06
1.7225e+09,0.0105505,-311,3.29157,0.0103638,1.49586e-06,2.00291e-06
1.7225e+09,0.0105533,-340,3.59734,0.00921083,1.66248e-06,2.00222e-06
1.7225e+09,0.010525,-361,3.81949,0.0199431,1.6086e-06,2.00078e-06
1.7225e+09,0.0105348,-382,4.04056,0.0162666,1.6321e-06,2.00906e-06
1.7225e+09,0.0105271,-398,4.20905,0.0192551,1.53055e-06,2.00679e-06
1.7225e+09,0.010531,-414,4.37775,0.0179122,1.40845e-06,2.00476e-06
1.7225e+09,0.0105451,-444,4.69381,0.0117729,1.63887e-06,2.0051e-06
1.7225e+09,0.0105917,-460,4.86294,-0.00923886,1.70852e-06,2.00409e-06
1.7225e+09,0.010576,-449,4.74659,-0.00201534,1.43955e-06,2.00186e-06
1.7225e+09,0.0105911,-450,4.75716,-0.00881716,1.30625e-06,2.00068e-06
1.7225e+09,0.0105928,-455,4.81015,-0.00957051,1.18522e-06,2.00492e-06
1.7225e+09,0.0106005,-464,4.90549,-0.0131486,1.06818e-06,2.00342e-06
1.7225e+09,0.0106158,-479,5.06465,-0.0203172,1.33545e-06,2.00446e-06
1.7225e+09,0.0105945,-487,5.14952,-0.0100211,1.40768e-06,2.00396e-06
1.7225e+09,0.0105718,-480,5.07552,0.00105685,1.48319e-06,2.0033e-06
1.72251e+09,0.0105581,-482,5.09675,0.0077318,1.4539e-06,2.00211e-06
1.72251e+09,0.0105301,-480,5.07582,0.0213789,1.30771e-06,2.00085e-06
1.72251e+09,0.0105278,-498,5.26555,0.0227122,1.21696e-06,2.00533e-06
1.72251e+09,0.0105312,-534,5.64438,0.0207467,1.24431e-06,2.0048e-06
1.72251e+09,0.0105562,-617,6.5199,0.00672632,1.32106e-06,2.00454e-06
1.72251e+09,0.0105437,-611,6.45664,0.0144164,1.44113e-06,2.00436e-06
1.72251e+09,0.0105628,-603,6.37211,0.00275075,1.42717e-06,2.00326e-06
1.72251e+09,0.0105628,-609,6.43562,0.00289872,1.15628e-06,2.00147e-06
1.72251e+09,0.0105859,-612,6.46721,-0.0113593,1.23218e-06,2.00091e-06
1.72251e+09,0.0105878,-610,6.4461,-0.0124477,1.15724e-06,2.00013e-06
1.72251e+09,0.0105459,-605,6.39322,0.0129672,1.306e-06,2.00546e-06
1.72251e+09,0.0105139,-594,6.27743,0.0321589,1.48112e-06,2.00592e-06
1.72251e+09,0.0105117,-585,6.18291,0.0335648,1.608e-06,2.00569e-06
1.72251e+09,0.0104665,-575,6.07827,0.0600129,2.22391e-06,2.00841e-06
1.72251e+09,0.0104178,-586,6.19383,0.0890254,2.58303e-06,2.00801e-06
1.72251e+09,0.0104746,-612,6.46499,0.0545364,2.30029e-06,2.0037e-06
1.72251e+09,0.010487,-630,6.65381,0.0470014,1.78818e-06,2.00064e-06
1.72251e+09,0.0105007,-630,6.65443,0.0389856,1.90118e-06,2.01193e-06
1.72251e+09,0.0105239,-654,6.90636,0.0237261,2.74437e-06,2.02109e-06
1.72251e+09,0.0106118,-614,6.4803,-0.0353238,3.14029e-06,2.02268e-06
1.72252e+09,0.0105607,-621,6.55458,-0.00361558,2.90353e-06,2.01517e-06
1.72252e+09,0.0106139,-628,6.62888,-0.0366585,2.46558e-06,2.0079e-06
1.72252e+09,0.0105866,-624,6.58644,-0.0196002,1.93617e-06,2.003e-06
1.72252e+09,0.0106349,-630,6.65005,-0.0499624,1.59252e-06,2.00076e-06
1.72252e+09,0.0106389,-645,6.80984,-0.0522616,1.49596e-06,2.00761e-06
1.72252e+09,0.0105731,-613,6.47068,-0.0106371,1.5637e-06,2.00709e-06
1.72252e+09,0.010544,-566,5.97449,0.00658748,1.66551e-06,2.00666e-06
1.72252e+09,0.0105209,-528,5.57484,0.0198,1.72391e-06,2.00565e-06
1.72252e+09,0.0104013,-513,5.41819,0.0823275,2.33413e-06,2.00763e-06
1.72252e+09,0.0104637,-597,6.29337,0.0465643,2.6454e-06,2.0063e-06
1.72252e+09,0.010443,-591,6.23109,0.0592706,2.29903e-06,2.00211e-06
1.72252e+09,0.0104341,-573,6.04339,0.0646556,2.06869e-06,2.01498e-06
1.72252e+09,0.0104052,-545,5.75161,0.0807756,2.12105e-06,2.0135e-06
1.72252e+09,0.010391,-537,5.66864,0.088652,2.11668e-06,2.0112e-06
1.72252e+09,0.0103145,-507,5.3581,0.128638,2.32856e-06,2.01085e-06
1.72252e+09,0.0102029,-484,5.12106,0.182833,3.6279e-06,2.01975e-06
1.72252e+09,0.0101748,-492,5.20316,0.197169,3.52493e-06,2.01243e-06
1.72252e+09,0.0100799,-480,5.08151,0.243168,2.7727e-06,2.00385e-06
1.72252e+09,0.0100111,-434,4.61956,0.274755,2.99738e-06,2e-06
1.72252e+09,0.0100315,-481,5.09223,0.267083,4.26563e-06,2.05641e-06
1.72253e+09,0.0100981,-530,5.58615,0.23413,4.40541e-06,2.05047e-06
1.72253e+09,0.0101489,-518,5.46528,0.208163,3.61003e-06,2.02737e-06
1.72253e+09,0.0101801,-502,5.30449,0.194094,3.68896e-06,2.02178e-06
1.72253e+09,0.0101887,-498,5.26426,0.190267,3.60167e-06,2.01427e-06
1.72253e+09,0.0101613,-467,4.94933,0.204007,3.41573e-06,2.00701e-06
1.72253e+09,0.0101586,-434,4.61387,0.205034,2.71164e-06,2.00074e-06
1.72253e+09,0.0101836,-406,4.33088,0.196341,3.47405e-06,2.03861e-06
1.72253e+09,0.0100848,-371,3.97579,0.234337,3.73221e-06,2.03759e-06
1.72253e+09,0.0100659,-383,4.09649,0.241234,3.29413e-06,2.02386e-06
1.72253e+09,0.0100061,-356,3.82572,0.263554,3.6468e-06,2.02259e-06
1.72253e+09,0.0099084,-353,3.79538,0.297719,3.98968e-06,2.01908e-06
1.72253e+09,0.0100527,-350,3.76716,0.248711,3.77945e-06,2.00998e-06
1.72253e+09,0.0100232,-291,3.1747,0.257949,3.05189e-06,2.00185e-06
1.72253e+09,0.0099509,-267,2.93548,0.278584,2.71785e-06,2.02437e-06
1.72253e+09,0.0099543,-262,2.88595,0.277923,2.87891e-06,2.0232e-06
1.72253e+09,0.0100147,-273,2.99585,0.261849,2.81671e-06,2.01824e-06
1.72253e+09,0.00998776,-281,3.07585,0.269291,2.37e-06,2.0101e-06
1.72253e+09,0.009999,-293,3.19578,0.266074,2.09196e-06,2.00568e-06
1.72253e+09,0.00996561,-296,3.22531,0.275492,2.28306e-06,2.00416e-06
1.72253e+09,0.0100222,-309,3.35412,0.257263,2.7654e-06,2.00229e-06
1.72254e+09,0.0100256,-331,3.57523,0.256776,2.54829e-06,2.02207e-06
1.72254e+09,0.00981628,-300,3.26691,0.32203,3.50005e-06,2.03552e-06
1.72254e+09,0.00998913,-358,3.84143,0.265317,4.57452e-06,2.05021e-06
1.72254e+09,0.0099959,-347,3.73174,0.263162,4.07033e-06,2.03147e-06
1.72254e+09,0.0098955,-313,3.39288,0.295589,3.25592e-06,2.01484e-06
1.72254e+09,0.0098242,-326,3.52129,0.318596,3.03407e-06,2.00828e-06
1.72254e+09,0.00985647,-353,3.78711,0.307773,3.07527e-06,2.00378e-06
1.72254e+09,0.00990759,-382,4.07396,0.289255,2.68184e-06,2.02517e-06
1.72254e+09,0.00993536,-412,4.3719,0.278538,2.15533e-06,2.01393e-06
1.72254e+09,0.00994499,-428,4.53096,0.274505,2.15263e-06,2.01158e-06
1.72254e+09,0.010001,-436,4.61075,0.250321,2.0858e-06,2.0087e-06
1.72254e+09,0.0099834,-413,4.38083,0.257692,2.29491e-06,2.0079e-06
1.72254e+09,0.00997481,-414,4.39104,0.261468,2.21945e-06,2.00492e-06
1.72254e+09,0.010039,-444,4.69131,0.233992,1.81609e-06,2.00165e-06
1.72254e+09,0.010031,-453,4.78188,0.237857,1.76302e-06,2.01119e-06
1.72254e+09,0.0100603,-467,4.92228,0.224119,2.10838e-06,2.01378e-06
1.72254e+09,0.0101028,-480,5.05315,0.203826,2.15108e-06,2.01203e-06
1.72254e+09,0.0100635,-468,4.93162,0.221929,2.03797e-06,2.00872e-06
1.72254e+09,0.0100852,-502,5.27384,0.21108,2.25495e-06,2.00813e-06
1.72254e+09,0.0102036,-488,5.12983,0.150459,3.0653e-06,2.01034e-06
1.72255e+09,0.010284,-525,5.50919,0.110098,3.24153e-06,2.0063e-06
1.72255e+09,0.0103158,-525,5.50993,0.094147,2.70834e-06,2.00073e-06
1.72255e+09,0.0103532,-537,5.63439,0.0747193,2.63028e-06,2.02214e-06
1.72255e+09,0.0103184,-512,5.37604,0.0930048,2.52508e-06,2.01722e-06
1.72255e+09,0.0102999,-508,5.33495,0.102597,2.3408e-06,2.01206e-06
1.72255e+09,0.0103896,-544,5.7076,0.0556874,2.01129e-06,2.00688e-06
1.72255e+09,0.0104465,-568,5.95781,0.024202,1.68119e-06,2.00339e-06
1.72255e+09,0.010473,-553,5.80128,0.00971215,1.55953e-06,2.0017e-06
1.72255e+09,0.0104074,-523,5.48762,0.0445467,1.64641e-06,2.00054e-06
1.72255e+09,0.0104308,-542,5.68558,0.032062,2.05532e-06,2.01394e-06
1.72255e+09,0.0105007,-569,5.96806,-0.00681603,2.4404e-06,2.01668e-06
1.72255e+09,0.0105585,-572,6,-0.0394668,2.53756e-06,2.01481e-06
1.72255e+09,0.0105909,-581,6.09521,-0.0581285,2.5957e-06,2.01213e-06
1.72255e+09,0.0105791,-571,5.98966,-0.0510208,2.67511e-06,2.00931e-06
1.72255e+09,0.0105619,-550,5.76763,-0.0414022,2.30263e-06,2.00424e-06
1.72255e+09,0.010538,-546,5.72549,-0.0282801,1.77476e-06,2.00095e-06
1.72255e+09,0.0105672,-570,5.97829,-0.0450312,1.80031e-06,2.01102e-06
1.72255e+09,0.0105101,-536,5.61997,-0.0134186,2.02473e-06,2.01189e-06
1.72255e+09,0.010469,-533,5.58837,0.00837893,1.95808e-06,2.0092e-06
1.72255e+09,0.0104668,-535,5.60933,0.00960812,1.49278e-06,2.00424e-06
1.72256e+09,0.0104969,-521,5.46312,-0.00577557,1.25332e-06,2.0022e-06
1.72256e+09,0.0105573,-579,6.074,-0.038703,1.46158e-06,2.00192e-06
1.72256e+09,0.0105945,-627,6.58236,-0.0603928,1.71429e-06,2.00118e-06
1.72256e+09,0.0105239,-628,6.59298,-0.0160409,1.99794e-06,2.01397e-06
1.72256e+09,0.0105319,-639,6.70879,-0.0210926,1.91339e-06,2.01099e-06
1.72256e+09,0.0105896,-663,6.96242,-0.0584696,1.71558e-06,2.00736e-06
1.72256e+09,0.010512,-632,6.63507,-0.00848462,1.76446e-06,2.00623e-06
1.72256e+09,0.0105044,-612,6.42549,-0.00320113,1.76067e-06,2.00465e-06
1.72256e+09,0.0105355,-613,6.43609,-0.0221405,1.74529e-06,2.00305e-06
1.72256e+09,0.0105082,-598,6.27819,-0.00572184,1.69631e-06,2.00144e-06
1.72256e+09,0.0104367,-579,6.07945,0.0366305,1.63329e-06,2e-06
1.72256e+09,0.010451,-571,5.9957,0.0281671,1.55454e-06,2.00749e-06
1.72256e+09,0.0104536,-563,5.91243,0.0270657,1.55948e-06,2.00633e-06
1.72256e+09,0.0104233,-548,5.75589,0.0439156,1.45575e-06,2.00445e-06
1.72256e+09,0.0103803,-538,5.65197,0.0673661,1.50977e-06,2.00365e-06
1.72256e+09,0.0104022,-541,5.68315,0.0555758,1.5521e-06,2.00265e-06
1.72256e+09,0.0104439,-553,5.80823,0.0327326,1.53609e-06,2.00142e-06
1.72256e+09,0.0103851,-519,5.45427,0.0644222,1.54775e-06,2.00024e-06
1.72256e+09,0.0104072,-526,5.52721,0.0530239,1.42215e-06,2.00648e-06
1.72256e+09,0.0103635,-513,5.39251,0.0760306,1.43698e-06,2.00558e-06
1.72257e+09,0.0102461,-448,4.72249,0.132254,1.71014e-06,2.00644e-06
1.72257e+09,0.0101571,-408,4.31486,0.17077,2.26974e-06,2.00877e-06
1.72257e+09,0.0101985,-422,4.45763,0.153852,2.34729e-06,2.00662e-06
1.72257e+09,0.0102679,-461,4.8568,0.123293,2.26566e-06,2.0036e-06
1.72257e+09,0.0102422,-429,4.52906,0.135156,2.18418e-06,2.00096e-06
1.72257e+09,0.0102371,-427,4.50871,0.137464,1.78037e-06,2.01047e-06
1.72257e+09,0.0102679,-436,4.60111,0.12431,1.73978e-06,2.00848e-06
1.72257e+09,0.0103109,-455,4.79648,0.105036,1.80606e-06,2.00751e-06
1.72257e+09,0.0103057,-458,4.82726,0.107252,1.65654e-06,2.00494e-06
1.72257e+09,0.0102723,-456,4.80697,0.122803,1.66762e-06,2.00362e-06
1.72257e+09,0.0102768,-469,4.94043,0.120624,1.63599e-06,2.00215e-06
1.72257e+09,0.010307,-485,5.105,0.106108,1.52982e-06,2.00071e-06
1.72257e+09,0.0102614,-468,4.93014,0.127804,1.64286e-06,2.00918e-06
1.72257e+09,0.0102285,-460,4.84834,0.143236,2.45309e-06,2.01747e-06
1.72257e+09,0.010246,-448,4.72552,0.135316,2.46061e-06,2.01455e-06
1.72257e+09,0.0102612,-461,4.85886,0.128445,1.71013e-06,2.00556e-06
1.72257e+09,0.0102348,-447,4.71558,0.140615,1.7494e-06,2.00429e-06
1.72257e+09,0.0102558,-455,4.79769,0.131292,1.58072e-06,2.00225e-06
1.72257e+09,0.0102326,-459,4.83857,0.141804,1.49975e-06,2.0009e-06
1.72257e+09,0.0102473,-466,4.91016,0.134913,1.52043e-06,2.0081e-06
1.72258e+09,0.0102143,-479,5.04287,0.150222,1.4488e-06,2.0063e-06
1.72258e+09,0.010163,-468,4.93101,0.174715,1.41476e-06,2.00501e-06
1.72258e+09,0.0102056,-501,5.26718,0.154151,1.3717e-06,2.00377e-06
1.72258e+09,0.0101778,-495,5.20595,0.167937,1.52125e-06,2.00348e-06
1.72258e+09,0.0101441,-497,5.22635,0.184723,1.48312e-06,2.00221e-06
1.72258e+09,0.0101012,-504,5.29751,0.2065,1.79629e-06,2.00162e-06
1.72258e+09,0.0100966,-494,5.19675,0.209021,1.91731e-06,2.00001e-06
1.72258e+09,0.0100728,-487,5.12642,0.220975,1.8047e-06,2.01011e-06
1.72258e+09,0.0100268,-478,5.03587,0.243038,2.04738e-06,2.01091e-06
1.72258e+09,0.00997317,-463,4.88608,0.2685,2.17277e-06,2.00993e-06
1.72258e+09,0.00994571,-468,4.93561,0.281016,2.50434e-06,2.01006e-06
1.72258e+09,0.0100166,-506,5.3147,0.246326,2.64168e-06,2.0077e-06
1.72258e+09,0.0100597,-544,5.69669,0.2242,2.37064e-06,2.00339e-06
1.72258e+09,0.0100941,-556,5.8179,0.205572,2.12702e-06,2.00047e-06
1.72258e+09,0.0099846,-526,5.51728,0.26538,2.42574e-06,2.01885e-06
1.72258e+09,0.0099826,-528,5.53733,0.266517,2.36974e-06,2.01518e-06
1.72258e+09,0.00999674,-524,5.49788,0.25959,2.19275e-06,2.01059e-06
1.72258e+09,0.0099726,-527,5.52803,0.272472,2.14948e-06,2.00787e-06
1.72258e+09,0.0100109,-529,5.5482,0.252436,1.95822e-06,2.00461e-06
1.72258e+09,0.0100025,-518,5.43816,0.256855,2.00359e-06,2.00282e-06
1.72259e+09,0.0100175,-521,5.46837,0.249267,1.66296e-06,2.00056e-06
1.72259e+09,0.00999349,-489,5.14806,0.261242,1.53532e-06,2.00778e-06
1.72259e+09,0.0099685,-482,5.07816,0.273344,1.72126e-06,2.0083e-06
1.72259e+09,0.00991642,-456,4.81962,0.297729,1.97035e-06,2.00894e-06
1.72259e+09,0.010019,-509,5.34747,0.247799,2.22984e-06,2.00896e-06
1.72259e+09,0.0100518,-521,5.46833,0.231343,2.24698e-06,2.00657e-06
1.72259e+09,0.0100516,-522,5.47859,0.231659,1.93106e-06,2.00299e-06
1.72259e+09,0.0100666,-537,5.62957,0.223809,1.55408e-06,2.00073e-06
1.72259e+09,0.0100685,-550,5.76075,0.223066,1.50174e-06,2.00767e-06
1.72259e+09,0.0100992,-577,6.0337,0.206477,1.75642e-06,2.00895e-06
1.72259e+09,0.0101148,-587,6.1347,0.197331,1.92198e-06,2.00887e-06
1.72259e+09,0.0100969,-577,6.03367,0.207757,1.73804e-06,2.00575e-06
1.72259e+09,0.0101138,-590,6.16503,0.197893,1.55428e-06,2.00339e-06
1.72259e+09,0.0101907,-609,6.35786,0.15172,1.82233e-06,2.003e-06
1.72259e+09,0.0101626,-596,6.2256,0.168667,1.92845e-06,2.0015e-06
1.72259e+09,0.0101663,-598,6.24596,0.166516,1.60684e-06,2.00904e-06
1.72259e+09,0.0101123,-558,5.84025,0.1976,1.61361e-06,2.00782e-06
1.72259e+09,0.0101419,-558,5.84026,0.181084,1.76646e-06,2.00781e-06
1.72259e+09,0.0102005,-580,6.06392,0.147642,1.65322e-06,2.00547e-06
1.72259e+09,0.0101559,-571,5.97254,0.173527,1.71048e-06,2.00439e-06
1.7226e+09,0.0101903,-565,5.91165,0.154128,1.73805e-06,2.00303e-06
1.7226e+09,0.0102442,-579,6.05489,0.123518,1.71617e-06,2.00148e-06
1.7226e+09,0.0102635,-592,6.18825,0.112252,1.87096e-06,2.00001e-06
1.7226e+09,0.01021,-568,5.94276,0.143495,2.02188e-06,2.01268e-06
1.7226e+09,0.0101955,-565,5.91231,0.15186,1.88336e-06,2.00923e-06
1.7226e+09,0.0102359,-568,5.94282,0.128822,1.70236e-06,2.00609e-06
1.7226e+09,0.0101898,-560,5.86145,0.155177,1.78837e-06,2.00513e-06
1.7226e+09,0.0101664,-560,5.8614,0.168216,1.78214e-06,2.0035e-06
1.7226e+09,0.0101804,-584,6.10544,0.160096,1.65378e-06,2.00165e-06
1.7226e+09,0.0101681,-601,6.27877,0.167761,1.57858e-06,2.00026e-06
1.7226e+09,0.0101691,-611,6.38062,0.167289,1.80739e-06,2.01046e-06
1.7226e+09,0.0101543,-593,6.19751,0.17601,1.80381e-06,2.00879e-06
1.7226e+09,0.0100945,-570,5.96437,0.210509,1.80063e-06,2.00714e-06
1.7226e+09,0.010151,-571,5.97481,0.178605,3.30928e-06,2.01865e-06
1.7226e+09,0.0101741,-572,5.9848,0.165233,4.26153e-06,2.02185e-06
1.7226e+09,0.0101356,-563,5.89291,0.186575,3.6064e-06,2.00914e-06
1.7226e+09,0.0102247,-585,6.11665,0.135172,2.9651e-06,2.00178e-06
1.7226e+09,0.0102507,-591,6.17797,0.119811,3.01686e-06,2.03007e-06
1.7226e+09,0.0102274,-583,6.09605,0.133456,2.7032e-06,2.02049e-06
1.7226e+09,0.0102697,-611,6.38242,0.107625,2.47321e-06,2.01409e-06
1.72261e+09,0.0102156,-605,6.32016,0.13971,2.35953e-06,2.01004e-06
1.72261e+09,0.01032,-595,6.21536,0.0749546,2.97301e-06,2.01152e-06
1.72261e+09,0.010535,-615,6.42081,-0.0582136,3.79855e-06,2.01159e-06
1.72261e+09,0.0104282,-591,6.16892,0.00586185,3.87699e-06,2.00456e-06
1.72261e+09,0.0103759,-616,6.42924,0.0377096,3.48166e-06,2.04126e-06
1.72261e+09,0.0102098,-617,6.4379,0.138455,3.172e-06,2.02922e-06
1.72261e+09,0.0102581,-636,6.6333,0.109155,3.15777e-06,2.02397e-06
1.72261e+09,0.0102525,-632,6.59253,0.112944,2.95206e-06,2.01659e-06
1.72261e+09,0.0101209,-598,6.24686,0.194536,2.83781e-06,2.01131e-06
1.72261e+09,0.00999708,-557,5.83541,0.267035,3.32499e-06,2.00999e-06
1.72261e+09,0.00987295,-527,5.53716,0.334113,3.89803e-06,2.00614e-06
1.72261e+09,0.00982354,-513,5.40049,0.361017,4.4535e-06,2.06951e-06
1.72261e+09,0.00961788,-479,5.0723,0.465333,5.10491e-06,2.0783e-06
1.72261e+09,0.00962066,-473,5.01465,0.464082,5.26648e-06,2.06946e-06
1.72261e+09,0.00958802,-438,4.6806,0.481051,4.75882e-06,2.04539e-06
1.72261e+09,0.00967742,-498,5.25846,0.439104,4.2135e-06,2.02671e-06
1.72261e+09,0.0097299,-535,5.61861,0.413115,3.94995e-06,2.01567e-06
1.72261e+09,0.00976925,-540,5.66785,0.392456,3.71158e-06,2.00695e-06
1.72261e+09,0.00978199,-534,5.60947,0.385883,3.21449e-06,2.00003e-06
1.72261e+09,0.00979279,-517,5.44461,0.381733,3.2985e-06,2.03377e-06
1.72262e+09,0.00978817,-489,5.17074,0.38433,3.40348e-06,2.03016e-06
1.72262e+09,0.00977791,-458,4.86649,0.388213,3.26675e-06,2.02245e-06
1.72262e+09,0.0097505,-450,4.78899,0.401265,3.34438e-06,2.01793e-06
1.72262e+09,0.00984791,-476,5.0442,0.356593,3.35065e-06,2.01239e-06
1.72262e+09,0.00986085,-452,4.80794,0.350834,3.04024e-06,2.00558e-06
1.72262e+09,0.00985121,-414,4.43369,0.355287,2.55969e-06,2.00068e-06
1.72262e+09,0.00984694,-395,4.2464,0.356861,2.50719e-06,2.02014e-06
1.72262e+09,0.00994039,-410,4.39386,0.318303,2.52047e-06,2.01718e-06
1.72262e+09,0.00987312,-379,4.08668,0.344762,2.61239e-06,2.01504e-06
1.72262e+09,0.0098942,-394,4.23511,0.336799,2.49711e-06,2.01062e-06
1.72262e+09,0.00990919,-373,4.02752,0.331389,2.19801e-06,2.00582e-06
1.72262e+09,0.0098539,-361,3.90912,0.351863,2.19437e-06,2.00339e-06
1.72262e+09,0.00978488,-318,3.48771,0.37612,2.23696e-06,2.00102e-06
1.72262e+09,0.00976034,-294,3.25316,0.383616,2.24861e-06,2.01671e-06
1.72262e+09,0.00976471,-302,3.33134,0.382398,2.22822e-06,2.01392e-06
1.72262e+09,0.00979964,-309,3.40005,0.371965,2.32576e-06,2.01246e-06
1.72262e+09,0.0097604,-295,3.26314,0.383827,2.23499e-06,2.00901e-06
1.72262e+09,0.009721,-303,3.34185,0.396383,2.10205e-06,2.00576e-06
1.72262e+09,0.00972949,-287,3.18618,0.393821,2.16796e-06,2.00378e-06
1.72262e+09,0.00970167,-282,3.13752,0.401647,2.36162e-06,2.0017e-06
1.72263e+09,0.00966891,-247,2.79897,0.41075,2.40667e-06,2.01972e-06
1.72263e+09,0.00965442,-223,2.56726,0.414321,2.40734e-06,2.01683e-06
1.72263e+09,0.00968032,-264,2.96427,0.408667,2.46769e-06,2.01464e-06
1.72263e+09,0.0096225,-250,2.82937,0.423749,2.32268e-06,2.01028e-06
1.72263e+09,0.00959118,-240,2.73364,0.431754,2.22146e-06,2.00693e-06
1.72263e+09,0.0095981,-244,2.77244,0.430507,2.33082e-06,2.00492e-06
1.72263e+09,0.00965778,-285,3.16696,0.41449,2.47582e-06,2.00248e-06
1.72263e+09,0.0097438,-312,3.42854,0.388477,2.43951e-06,2.02086e-06
1.72263e+09,0.0097775,-309,3.39807,0.376821,2.84758e-06,2.02437e-06
1.72263e+09,0.00975569,-286,3.17375,0.383623,2.77896e-06,2.01935e-06
1.72263e+09,0.00964658,-231,2.64049,0.412126,2.20355e-06,2.00974e-06
