t,mid,q,x,pnl,sigma,spread
1.72249e+09,0.0106748,7,-0.077502,-0.00277819,3.64284e-06,2.02656e-06
1.72249e+09,0.0106685,-7,0.0710407,-0.00363879,4.87577e-06,2.03569e-06
1.72249e+09,0.0106513,0,-0.00380211,-0.00380211,3.90535e-06,2.01527e-06
1.72249e+09,0.0105135,-14,0.141983,-0.00520556,4.18345e-06,2.00878e-06
1.72249e+09,0.010484,-19,0.194536,-0.00465958,4.28891e-06,2.00003e-06
1.72249e+09,0.0104976,-13,0.130912,-0.00555682,3.39844e-06,2.03582e-06
1.72249e+09,0.0105635,-8,0.0786621,-0.00584588,3.03934e-06,2.02403e-06
1.72249e+09,0.0105888,-3,0.0258413,-0.00592509,2.15349e-06,2.00974e-06
1.72249e+09,0.0106073,-7,0.0682249,-0.00602647,2.0774e-06,2.00691e-06
1.72249e+09,0.0105862,7,-0.0800102,-0.00590645,1.81221e-06,2.00362e-06
1.72249e+09,0.0106394,-18,0.185258,-0.00625127,1.55416e-06,2.00145e-06
1.72249e+09,0.0106558,3,-0.0383324,-0.00636495,1.42144e-06,2.0002e-06
1.72249e+09,0.0106076,3,-0.038187,-0.00636418,1.41409e-06,2.0064e-06
1.72249e+09,0.0105629,4,-0.0489593,-0.00670789,1.5201e-06,2.00624e-06
1.72249e+09,0.0105681,1,-0.0171247,-0.00655663,1.54128e-06,2.00523e-06
1.72249e+09,0.0105652,27,-0.291963,-0.00670213,1.35535e-06,2.00313e-06
1.72249e+09,0.0105747,29,-0.31292,-0.00625342,1.43457e-06,2.00247e-06
1.72249e+09,0.0105988,16,-0.17523,-0.00564983,1.60822e-06,2.00181e-06
1.7225e+09,0.010527,7,-0.081238,-0.0075487,2.26836e-06,2.00104e-06
1.7225e+09,0.0104962,-8,0.0754936,-0.00847571,2.85264e-06,2.02687e-06
1.7225e+09,0.0105878,-20,0.202135,-0.00962075,2.56612e-06,2.01845e-06
1.7225e+09,0.0105613,-3,0.0223325,-0.00935132,1.96435e-06,2.00888e-06
1.7225e+09,0.010546,-3,0.0222523,-0.00938571,1.48845e-06,2.00399e-06
1.7225e+09,0.0105505,-20,0.201523,-0.00948741,1.49586e-06,2.00291e-06
1.7225e+09,0.0105533,-42,0.433477,-0.00976272,1.66248e-06,2.00222e-06
1.7225e+09,0.010525,-47,0.486553,-0.00812412,1.6086e-06,2.00078e-06
1.7225e+09,0.0105348,-30,0.307526,-0.00851805,1.6321e-06,2.00906e-06
1.7225e+09,0.0105271,-22,0.223216,-0.00838046,1.53055e-06,2.00679e-06
1.7225e+09,0.010531,-20,0.202138,-0.00848189,1.40845e-06,2.00476e-06
1.7225e+09,0.0105451,-17,0.170555,-0.00871243,1.63887e-06,2.0051e-06
1.7225e+09,0.0105917,-17,0.170634,-0.00942488,1.70852e-06,2.00409e-06
1.7225e+09,0.010576,-2,0.0119071,-0.00924485,1.43955e-06,2.00186e-06
1.7225e+09,0.0105911,-3,0.0224795,-0.00929371,1.30625e-06,2.00068e-06
1.7225e+09,0.0105928,-5,0.0436854,-0.00927865,1.18522e-06,2.00492e-06
1.7225e+09,0.0106005,-8,0.075493,-0.00931117,1.06818e-06,2.00342e-06
1.7225e+09,0.0106158,-10,0.0966064,-0.00955159,1.33545e-06,2.00446e-06
1.7225e+09,0.0105945,-13,0.128451,-0.00927827,1.40768e-06,2.00396e-06
1.7225e+09,0.0105718,-3,0.0226923,-0.00902314,1.48319e-06,2.0033e-06
1.72251e+09,0.0105581,-5,0.0439073,-0.00888337,1.4539e-06,2.00211e-06
1.72251e+09,0.0105301,0,-0.00867085,-0.00867085,1.30771e-06,2.00085e-06
1.72251e+09,0.0105278,-18,0.181055,-0.00844545,1.21696e-06,2.00533e-06
1.72251e+09,0.0105312,-33,0.338904,-0.00862419,1.24431e-06,2.0048e-06
1.72251e+09,0.0105562,-68,0.707895,-0.00992659,1.32106e-06,2.00454e-06
1.72251e+09,0.0105437,-31,0.317983,-0.00887303,1.44113e-06,2.00436e-06
1.72251e+09,0.0105628,-18,0.180674,-0.00945589,1.42717e-06,2.00326e-06
1.72251e+09,0.0105628,-13,0.127904,-0.00941168,1.15628e-06,2.00147e-06
1.72251e+09,0.0105859,-12,0.1172,-0.00983126,1.23218e-06,2.00091e-06
1.72251e+09,0.0105878,-9,0.0855042,-0.0097859,1.15724e-06,2.00013e-06
1.72251e+09,0.0105459,-4,0.0325918,-0.00959169,1.306e-06,2.00546e-06
1.72251e+09,0.0105139,6,-0.0726984,-0.00961487,1.48112e-06,2.00592e-06
1.72251e+09,0.0105117,4,-0.0518937,-0.00984693,1.608e-06,2.00569e-06
1.72251e+09,0.0104665,4,-0.051772,-0.00990583,2.22391e-06,2.00841e-06
1.72251e+09,0.0104178,-4,0.032335,-0.00933602,2.58303e-06,2.00801e-06
1.72251e+09,0.0104746,-17,0.167642,-0.010426,2.30029e-06,2.0037e-06
1.72251e+09,0.010487,-28,0.283089,-0.0105467,1.78818e-06,2.00064e-06
1.72251e+09,0.0105007,-17,0.168547,-0.00996534,1.90118e-06,2.01193e-06
1.72251e+09,0.0105239,-9,0.084497,-0.0102181,2.74437e-06,2.02109e-06
1.72251e+09,0.0106118,16,-0.181029,-0.0112411,3.14029e-06,2.02268e-06
1.72252e+09,0.0105607,-2,0.00971141,-0.01141,2.90353e-06,2.01517e-06
1.72252e+09,0.0106139,-1,-0.001071,-0.0116849,2.46558e-06,2.0079e-06
1.72252e+09,0.0105866,1,-0.0223414,-0.0117548,1.93617e-06,2.003e-06
1.72252e+09,0.0106349,-3,0.020022,-0.0118828,1.59252e-06,2.00076e-06
1.72252e+09,0.0106389,-8,0.0732851,-0.0118262,1.49596e-06,2.00761e-06
1.72252e+09,0.0105731,18,-0.202337,-0.0120212,1.5637e-06,2.00709e-06
1.72252e+09,0.010544,25,-0.276219,-0.012619,1.66551e-06,2.00666e-06
1.72252e+09,0.0105209,22,-0.244662,-0.0132026,1.72391e-06,2.00565e-06
1.72252e+09,0.0104013,10,-0.118771,-0.0147579,2.33413e-06,2.00763e-06
1.72252e+09,0.0104637,-36,0.360546,-0.0161459,2.6454e-06,2.0063e-06
1.72252e+09,0.010443,-3,0.0158311,-0.0154979,2.29903e-06,2.00211e-06
1.72252e+09,0.0104341,11,-0.130243,-0.0154682,2.06869e-06,2.01498e-06
1.72252e+09,0.0104052,1,-0.0264211,-0.0160159,2.12105e-06,2.0135e-06
1.72252e+09,0.010391,5,-0.0682185,-0.0162633,2.11668e-06,2.0112e-06
1.72252e+09,0.0103145,5,-0.0683864,-0.0168138,2.32856e-06,2.01085e-06
1.72252e+09,0.0102029,-2,0.00216767,-0.0182382,3.6279e-06,2.01975e-06
1.72252e+09,0.0101748,19,-0.212471,-0.0191503,3.52493e-06,2.01243e-06
1.72252e+09,0.0100799,3,-0.0503991,-0.0201594,2.7727e-06,2.00385e-06
1.72252e+09,0.0100111,43,-0.452025,-0.0215481,2.99738e-06,2e-06
1.72252e+09,0.0100315,7,-0.0936694,-0.023449,4.26563e-06,2.05641e-06
1.72253e+09,0.0100981,2,-0.0441027,-0.0239064,4.40541e-06,2.05047e-06
1.72253e+09,0.0101489,-1,-0.0137473,-0.0238962,3.61003e-06,2.02737e-06
1.72253e+09,0.0101801,-12,0.0976361,-0.0245247,3.68896e-06,2.02178e-06
1.72253e+09,0.0101887,11,-0.136716,-0.02464,3.60167e-06,2.01427e-06
1.72253e+09,0.0101613,7,-0.0957162,-0.0245871,3.41573e-06,2.00701e-06
1.72253e+09,0.0101586,23,-0.258477,-0.0248291,2.71164e-06,2.00074e-06
1.72253e+09,0.0101836,-3,0.00365334,-0.0268975,3.47405e-06,2.03861e-06
1.72253e+09,0.0100848,1,-0.0374926,-0.0274078,3.73221e-06,2.03759e-06
1.72253e+09,0.0100659,-3,0.00240172,-0.0277961,3.29413e-06,2.02386e-06
1.72253e+09,0.0100061,5,-0.0785563,-0.0285259,3.6468e-06,2.02259e-06
1.72253e+09,0.0099084,-4,0.00991334,-0.0297203,3.98968e-06,2.01908e-06
1.72253e+09,0.0100527,-15,0.121171,-0.0296197,3.77945e-06,2.00998e-06
1.72253e+09,0.0100232,35,-0.381255,-0.0304436,3.05189e-06,2.00185e-06
1.72253e+09,0.0099509,6,-0.0914569,-0.0317515,2.71785e-06,2.02437e-06
1.72253e+09,0.0099543,10,-0.131556,-0.0320126,2.87891e-06,2.0232e-06
1.72253e+09,0.0100147,-2,-0.0120816,-0.032111,2.81671e-06,2.01824e-06
1.72253e+09,0.00998776,-6,0.0278314,-0.0320951,2.37e-06,2.0101e-06
1.72253e+09,0.009999,-5,0.0175005,-0.0324945,2.09196e-06,2.00568e-06
1.72253e+09,0.00996561,-10,0.0668324,-0.0328237,2.28306e-06,2.00416e-06
1.72253e+09,0.0100222,-5,0.0156905,-0.0344205,2.7654e-06,2.00229e-06
1.72254e+09,0.0100256,0,-0.0341805,-0.0341805,2.54829e-06,2.02207e-06
1.72254e+09,0.00981628,-8,0.0417759,-0.0367543,3.50005e-06,2.03552e-06
1.72254e+09,0.00998913,-2,-0.0183329,-0.0383111,4.57452e-06,2.05021e-06
1.72254e+09,0.0099959,-5,0.0110757,-0.0389038,4.07033e-06,2.03147e-06
1.72254e+09,0.0098955,3,-0.0692545,-0.039568,3.25592e-06,2.01484e-06
1.72254e+09,0.0098242,0,-0.039514,-0.039514,3.03407e-06,2.00828e-06
1.72254e+09,0.00985647,-10,0.0588333,-0.0397315,3.07527e-06,2.00378e-06
1.72254e+09,0.00990759,-8,0.038667,-0.0405938,2.68184e-06,2.02517e-06
1.72254e+09,0.00993536,-5,0.00899,-0.0406868,2.15533e-06,2.01393e-06
1.72254e+09,0.00994499,-3,-0.0108435,-0.0406785,2.15263e-06,2.01158e-06
1.72254e+09,0.010001,0,-0.0408959,-0.0408959,2.0858e-06,2.0087e-06
1.72254e+09,0.0099834,12,-0.160768,-0.0409675,2.29491e-06,2.0079e-06
1.72254e+09,0.00997481,6,-0.100605,-0.0407557,2.21945e-06,2.00492e-06
1.72254e+09,0.010039,-15,0.109569,-0.0410164,1.81609e-06,2.00165e-06
1.72254e+09,0.010031,-19,0.149906,-0.0406817,1.76302e-06,2.01119e-06
1.72254e+09,0.0100603,0,-0.0409748,-0.0409748,2.10838e-06,2.01378e-06
1.72254e+09,0.0101028,3,-0.0716505,-0.0413423,2.15108e-06,2.01203e-06
1.72254e+09,0.0100635,1,-0.0518681,-0.0418046,2.03797e-06,2.00872e-06
1.72254e+09,0.0100852,-15,0.108807,-0.0424707,2.25495e-06,2.00813e-06
1.72254e+09,0.0102036,6,-0.10602,-0.0447981,3.0653e-06,2.01034e-06
1.72255e+09,0.010284,-16,0.119601,-0.0449423,3.24153e-06,2.0063e-06
1.72255e+09,0.0103158,-12,0.079042,-0.0447473,2.70834e-06,2.00073e-06
1.72255e+09,0.0103532,-3,-0.014142,-0.0452016,2.63028e-06,2.02214e-06
1.72255e+09,0.0103184,10,-0.148538,-0.0453535,2.52508e-06,2.01722e-06
1.72255e+09,0.0102999,-8,0.0366886,-0.0457106,2.3408e-06,2.01206e-06
1.72255e+09,0.0103896,-8,0.0363367,-0.0467797,2.01129e-06,2.00688e-06
1.72255e+09,0.0104465,-19,0.150988,-0.0474956,1.68119e-06,2.00339e-06
1.72255e+09,0.010473,1,-0.0578664,-0.0473934,1.55953e-06,2.0017e-06
1.72255e+09,0.0104074,26,-0.319424,-0.0488317,1.64641e-06,2.00054e-06
1.72255e+09,0.0104308,-6,0.0138064,-0.0487787,2.05532e-06,2.01394e-06
1.72255e+09,0.0105007,3,-0.081249,-0.049747,2.4404e-06,2.01668e-06
1.72255e+09,0.0105585,-4,-0.00781306,-0.0500471,2.53756e-06,2.01481e-06
1.72255e+09,0.0105909,5,-0.103173,-0.0502182,2.5957e-06,2.01213e-06
1.72255e+09,0.0105791,4,-0.0926551,-0.0503386,2.67511e-06,2.00931e-06
1.72255e+09,0.0105619,6,-0.113934,-0.0505625,2.30263e-06,2.00424e-06
1.72255e+09,0.010538,4,-0.0927553,-0.0506031,1.77476e-06,2.00095e-06
1.72255e+09,0.0105672,-15,0.107169,-0.0513395,1.80031e-06,2.01102e-06
1.72255e+09,0.0105101,15,-0.209704,-0.0520535,2.02473e-06,2.01189e-06
1.72255e+09,0.010469,8,-0.136321,-0.0525685,1.95808e-06,2.0092e-06
1.72255e+09,0.0104668,1,-0.0630136,-0.0525468,1.49278e-06,2.00424e-06
1.72256e+09,0.0104969,7,-0.125505,-0.0520267,1.25332e-06,2.0022e-06
1.72256e+09,0.0105573,-40,0.369241,-0.0530525,1.46158e-06,2.00192e-06
1.72256e+09,0.0105945,-66,0.644586,-0.0546508,1.71429e-06,2.00118e-06
1.72256e+09,0.0105239,-31,0.275895,-0.0503465,1.99794e-06,2.01397e-06
1.72256e+09,0.0105319,-1,-0.0400607,-0.0505926,1.91339e-06,2.01099e-06
1.72256e+09,0.0105896,-12,0.0761362,-0.0509388,1.71558e-06,2.00736e-06
1.72256e+09,0.010512,12,-0.177809,-0.051666,1.76446e-06,2.00623e-06
1.72256e+09,0.0105044,6,-0.114957,-0.0519305,1.76067e-06,2.00465e-06
1.72256e+09,0.0105355,2,-0.0727923,-0.0517214,1.74529e-06,2.00305e-06
1.72256e+09,0.0105082,11,-0.167615,-0.0520244,1.69631e-06,2.00144e-06
1.72256e+09,0.0104367,29,-0.355849,-0.0531865,1.63329e-06,2e-06
1.72256e+09,0.010451,15,-0.209842,-0.0530764,1.55454e-06,2.00749e-06
1.72256e+09,0.0104536,7,-0.126148,-0.0529735,1.55948e-06,2.00633e-06
1.72256e+09,0.0104233,17,-0.230476,-0.0532796,1.45575e-06,2.00445e-06
1.72256e+09,0.0103803,11,-0.168215,-0.0540315,1.50977e-06,2.00365e-06
1.72256e+09,0.0104022,6,-0.116278,-0.0538653,1.5521e-06,2.00265e-06
1.72256e+09,0.0104439,-5,-0.00165634,-0.053876,1.53609e-06,2.00142e-06
1.72256e+09,0.0103851,28,-0.345197,-0.0544152,1.54775e-06,2.00024e-06
1.72256e+09,0.0104072,7,-0.126755,-0.0539043,1.42215e-06,2.00648e-06
1.72256e+09,0.0103635,13,-0.188691,-0.0539659,1.43698e-06,2.00558e-06
1.72257e+09,0.0102461,45,-0.518861,-0.0577882,1.71014e-06,2.00644e-06
1.72257e+09,0.0101571,27,-0.334068,-0.0598275,2.26974e-06,2.00877e-06
1.72257e+09,0.0101985,-4,-0.0186236,-0.0594177,2.34729e-06,2.00662e-06
1.72257e+09,0.0102679,-23,0.175809,-0.0603527,2.26566e-06,2.0036e-06
1.72257e+09,0.0102422,2,-0.0804422,-0.0599578,2.18418e-06,2.00096e-06
1.72257e+09,0.0102371,0,-0.0598981,-0.0598981,1.78037e-06,2.01047e-06
1.72257e+09,0.0102679,-1,-0.0498859,-0.0601538,1.73978e-06,2.00848e-06
1.72257e+09,0.0103109,-13,0.0736184,-0.0604229,1.80606e-06,2.00751e-06
1.72257e+09,0.0103057,-13,0.0734833,-0.0604909,1.65654e-06,2.00494e-06
1.72257e+09,0.0102723,0,-0.0603576,-0.0603576,1.66762e-06,2.00362e-06
1.72257e+09,0.0102768,-6,0.00121566,-0.060445,1.63599e-06,2.00215e-06
1.72257e+09,0.010307,-16,0.104012,-0.0608995,1.52982e-06,2.00071e-06
1.72257e+09,0.0102614,5,-0.11206,-0.0607526,1.64286e-06,2.00918e-06
1.72257e+09,0.0102285,5,-0.112411,-0.0612688,2.45309e-06,2.01747e-06
1.72257e+09,0.010246,8,-0.143109,-0.0611409,2.46061e-06,2.01455e-06
1.72257e+09,0.0102612,-2,-0.0406033,-0.0611257,1.71013e-06,2.00556e-06
1.72257e+09,0.0102348,5,-0.112267,-0.0610932,1.7494e-06,2.00429e-06
1.72257e+09,0.0102558,-4,-0.0199708,-0.0609941,1.58072e-06,2.00225e-06
1.72257e+09,0.0102326,-5,-0.0098434,-0.0610064,1.49975e-06,2.0009e-06
1.72257e+09,0.0102473,-10,0.0412259,-0.0612471,1.52043e-06,2.0081e-06
1.72258e+09,0.0102143,-16,0.102343,-0.0610852,1.4488e-06,2.0063e-06
1.72258e+09,0.010163,2,-0.0810013,-0.0606752,1.41476e-06,2.00501e-06
1.72258e+09,0.0102056,-27,0.214354,-0.0611986,1.3717e-06,2.00377e-06
1.72258e+09,0.0101778,-10,0.0407754,-0.0610027,1.52125e-06,2.00348e-06
1.72258e+09,0.0101441,-10,0.0408354,-0.0606057,1.48312e-06,2.00221e-06
1.72258e+09,0.0101012,-9,0.0310339,-0.0598769,1.79629e-06,2.00162e-06
1.72258e+09,0.0100966,2,-0.0798052,-0.0596119,1.91731e-06,2.00001e-06
1.72258e+09,0.0100728,3,-0.0896713,-0.0594529,1.8047e-06,2.01011e-06
1.72258e+09,0.0100268,-2,-0.0397812,-0.0598349,2.04738e-06,2.01091e-06
1.72258e+09,0.00997317,7,-0.129732,-0.0599199,2.17277e-06,2.00993e-06
1.72258e+09,0.00994571,-18,0.118422,-0.0606013,2.50434e-06,2.01006e-06
1.72258e+09,0.0100166,-2,-0.0422489,-0.062282,2.64168e-06,2.0077e-06
1.72258e+09,0.0100597,-20,0.138525,-0.0626692,2.37064e-06,2.00339e-06
1.72258e+09,0.0100941,-25,0.189161,-0.063192,2.12702e-06,2.00047e-06
1.72258e+09,0.0099846,8,-0.14274,-0.062863,2.42574e-06,2.01885e-06
1.72258e+09,0.0099826,0,-0.0629683,-0.0629683,2.36974e-06,2.01518e-06
1.72258e+09,0.00999674,6,-0.122977,-0.062997,2.19275e-06,2.01059e-06
1.72258e+09,0.0099726,8,-0.142836,-0.0630552,2.14948e-06,2.00787e-06
1.72258e+09,0.0100109,-3,-0.0329516,-0.0629843,1.95822e-06,2.00461e-06
1.72258e+09,0.0100025,7,-0.132997,-0.0629796,2.00359e-06,2.00282e-06
1.72259e+09,0.0100175,4,-0.102813,-0.0627434,1.66296e-06,2.00056e-06
1.72259e+09,0.00999349,21,-0.272936,-0.0630725,1.53532e-06,2.00778e-06
1.72259e+09,0.0099685,7,-0.133144,-0.0633641,1.72126e-06,2.0083e-06
1.72259e+09,0.00991642,4,-0.103772,-0.0641068,1.97035e-06,2.00894e-06
1.72259e+09,0.010019,-30,0.234866,-0.065704,2.22984e-06,2.00896e-06
1.72259e+09,0.0100518,-11,0.0445568,-0.066013,2.24698e-06,2.00657e-06
1.72259e+09,0.0100516,-6,-0.00547206,-0.0657816,1.93106e-06,2.00299e-06
1.72259e+09,0.0100666,-15,0.0850743,-0.0659247,1.55408e-06,2.00073e-06
1.72259e+09,0.0100685,-12,0.0548877,-0.0659345,1.50174e-06,2.00767e-06
1.72259e+09,0.0100992,-1,-0.0566372,-0.0667363,1.75642e-06,2.00895e-06
1.72259e+09,0.0101148,-12,0.0544237,-0.0669535,1.92198e-06,2.00887e-06
1.72259e+09,0.0100969,3,-0.0972276,-0.0669369,1.73804e-06,2.00575e-06
1.72259e+09,0.0101138,-10,0.0341362,-0.0670018,1.55428e-06,2.00339e-06
1.72259e+09,0.0101907,-18,0.11498,-0.0684528,1.82233e-06,2.003e-06
1.72259e+09,0.0101626,1,-0.078537,-0.0683743,1.92845e-06,2.0015e-06
1.72259e+09,0.0101663,0,-0.0683437,-0.0683437,1.60684e-06,2.00904e-06
1.72259e+09,0.0101123,16,-0.230745,-0.0689486,1.61361e-06,2.00782e-06
1.72259e+09,0.0101419,6,-0.129364,-0.0685125,1.76646e-06,2.00781e-06
1.72259e+09,0.0102005,-10,0.0330433,-0.0689616,1.65322e-06,2.00547e-06
1.72259e+09,0.0101559,5,-0.119462,-0.0686822,1.71048e-06,2.00439e-06
1.7226e+09,0.0101903,3,-0.0991083,-0.0685374,1.73805e-06,2.00303e-06
1.7226e+09,0.0102442,-14,0.0746008,-0.0688174,1.71617e-06,2.00148e-06
1.7226e+09,0.0102635,-23,0.166885,-0.0691753,1.87096e-06,2.00001e-06
1.7226e+09,0.01021,8,-0.150743,-0.0690634,2.02188e-06,2.01268e-06
1.7226e+09,0.0101955,3,-0.0995593,-0.0689729,1.88336e-06,2.00923e-06
1.7226e+09,0.0102359,1,-0.0793382,-0.0691023,1.70236e-06,2.00609e-06
1.7226e+09,0.0101898,12,-0.191614,-0.0693368,1.78837e-06,2.00513e-06
1.7226e+09,0.0101664,5,-0.12043,-0.0695982,1.78214e-06,2.0035e-06
1.7226e+09,0.0101804,-15,0.0829678,-0.0697381,1.65378e-06,2.00165e-06
1.7226e+09,0.0101681,-28,0.215525,-0.0691813,1.57858e-06,2.00026e-06
1.7226e+09,0.0101691,-11,0.0423762,-0.0694841,1.80739e-06,2.01046e-06
1.7226e+09,0.0101543,12,-0.191824,-0.069972,1.80381e-06,2.00879e-06
1.7226e+09,0.0100945,6,-0.13152,-0.0709527,1.80063e-06,2.00714e-06
1.7226e+09,0.010151,-12,0.0501251,-0.0716865,3.30928e-06,2.01865e-06
1.7226e+09,0.0101741,-4,-0.0331296,-0.0738258,4.26153e-06,2.02185e-06
1.7226e+09,0.0101356,-3,-0.0439577,-0.0743644,3.6064e-06,2.00914e-06
1.7226e+09,0.0102247,-3,-0.0448055,-0.0754797,2.9651e-06,2.00178e-06
1.7226e+09,0.0102507,-1,-0.0655726,-0.0758233,3.01686e-06,2.03007e-06
1.7226e+09,0.0102274,-3,-0.0455267,-0.076209,2.7032e-06,2.02049e-06
1.7226e+09,0.0102697,-4,-0.0357097,-0.0767886,2.47321e-06,2.01409e-06
1.72261e+09,0.0102156,-9,0.0142044,-0.0777362,2.35953e-06,2.01004e-06
1.72261e+09,0.01032,11,-0.193313,-0.0797925,2.97301e-06,2.01152e-06
1.72261e+09,0.010535,8,-0.166426,-0.0821459,3.79855e-06,2.01159e-06
1.72261e+09,0.0104282,1,-0.0934539,-0.0830257,3.87699e-06,2.00456e-06
1.72261e+09,0.0103759,-5,-0.0308597,-0.0827391,3.48166e-06,2.04126e-06
1.72261e+09,0.0102098,4,-0.123928,-0.0830887,3.172e-06,2.02922e-06
1.72261e+09,0.0102581,-5,-0.0319587,-0.0832492,3.15777e-06,2.02397e-06
1.72261e+09,0.0102525,-8,-0.00146215,-0.0834822,2.95206e-06,2.01659e-06
1.72261e+09,0.0101209,25,-0.33859,-0.0855663,2.83781e-06,2.01131e-06
1.72261e+09,0.00999708,19,-0.27728,-0.0873359,3.32499e-06,2.00999e-06
1.72261e+09,0.00987295,8,-0.166932,-0.0879486,3.89803e-06,2.00614e-06
1.72261e+09,0.00982354,-2,-0.0685102,-0.0881572,4.4535e-06,2.06951e-06
1.72261e+09,0.00961788,-2,-0.07063,-0.0898657,5.10491e-06,2.0783e-06
1.72261e+09,0.00962066,4,-0.129769,-0.0912862,5.26648e-06,2.06946e-06
1.72261e+09,0.00958802,0,-0.0925948,-0.0925948,4.75882e-06,2.04539e-06
1.72261e+09,0.00967742,-4,-0.0553431,-0.0940527,4.2135e-06,2.02671e-06
1.72261e+09,0.0097299,-8,-0.0167585,-0.0945977,3.94995e-06,2.01567e-06
1.72261e+09,0.00976925,-2,-0.0752024,-0.0947409,3.71158e-06,2.00695e-06
1.72261e+09,0.00978199,1,-0.104312,-0.0945303,3.21449e-06,2.00003e-06
1.72261e+09,0.00979279,2,-0.114487,-0.094901,3.2985e-06,2.03377e-06
1.72262e+09,0.00978817,1,-0.105166,-0.0953783,3.40348e-06,2.03016e-06
1.72262e+09,0.00977791,6,-0.154665,-0.0959978,3.26675e-06,2.02245e-06
1.72262e+09,0.0097505,-11,0.0108124,-0.0964431,3.34438e-06,2.01793e-06
1.72262e+09,0.00984791,-8,-0.0182307,-0.097014,3.35065e-06,2.01239e-06
1.72262e+09,0.00986085,2,-0.116686,-0.0969639,3.04024e-06,2.00558e-06
1.72262e+09,0.00985121,25,-0.343265,-0.0969848,2.55969e-06,2.00068e-06
1.72262e+09,0.00984694,0,-0.097595,-0.097595,2.50719e-06,2.02014e-06
1.72262e+09,0.00994039,4,-0.137958,-0.0981962,2.52047e-06,2.01718e-06
1.72262e+09,0.00987312,-1,-0.0889922,-0.0988653,2.61239e-06,2.01504e-06
1.72262e+09,0.0098942,-13,0.0295885,-0.0990361,2.49711e-06,2.01062e-06
1.72262e+09,0.00990919,6,-0.15835,-0.098895,2.19801e-06,2.00582e-06
1.72262e+09,0.0098539,5,-0.148455,-0.0991855,2.19437e-06,2.00339e-06
1.72262e+09,0.00978488,37,-0.462069,-0.100028,2.23696e-06,2.00102e-06
1.72262e+09,0.00976034,1,-0.111505,-0.101745,2.24861e-06,2.01671e-06
1.72262e+09,0.00976471,-3,-0.0728071,-0.102101,2.22822e-06,2.01392e-06
1.72262e+09,0.00979964,-4,-0.0627205,-0.101919,2.32576e-06,2.01246e-06
1.72262e+09,0.0097604,8,-0.180252,-0.102168,2.23499e-06,2.00901e-06
1.72262e+09,0.009721,12,-0.218989,-0.102337,2.10205e-06,2.00576e-06
