t,mid,q,x,pnl,sigma,spread
1.7225e+09,0.0105505,-247,2.59914,-0.00683528,1.49586e-06,2.02912e-06
1.7225e+09,0.0105533,-278,2.92601,-0.00781758,1.66248e-06,2.02216e-06
1.7225e+09,0.010525,-300,3.15872,0.0012059,1.6086e-06,2.0078e-06
1.7225e+09,0.0105348,-322,3.39033,-0.00187532,1.6321e-06,2.09056e-06
1.7225e+09,0.0105271,-338,3.5588,0.000631002,1.53055e-06,2.06793e-06
1.7225e+09,0.010531,-354,3.72751,-0.00046144,1.40845e-06,2.0476e-06
1.7225e+09,0.0105451,-384,4.04355,-0.0057833,1.63887e-06,2.05102e-06
1.7225e+09,0.0105917,-400,4.21269,-0.0239947,1.70852e-06,2.04086e-06
1.7225e+09,0.010576,-393,4.1387,-0.0176495,1.43955e-06,2.01864e-06
1.7225e+09,0.0105911,-395,4.15985,-0.0236202,1.30625e-06,2.00682e-06
1.7225e+09,0.0105928,-398,4.19165,-0.0242845,1.18522e-06,2.04916e-06
1.7225e+09,0.0106005,-407,4.28696,-0.0274484,1.06818e-06,2.03422e-06
1.7225e+09,0.0106158,-419,4.41432,-0.0337044,1.33545e-06,2.04458e-06
1.7225e+09,0.0105945,-427,4.49919,-0.0246762,1.40768e-06,2.03961e-06
1.7225e+09,0.0105718,-421,4.43579,-0.0149394,1.48319e-06,2.03298e-06
1.72251e+09,0.0105581,-422,4.44644,-0.00909641,1.4539e-06,2.02112e-06
1.72251e+09,0.0105301,-419,4.41494,0.00283584,1.30771e-06,2.00853e-06
1.72251e+09,0.0105278,-439,4.62574,0.00404025,1.21696e-06,2.0533e-06
1.72251e+09,0.0105312,-474,4.99406,0.00229582,1.24431e-06,2.04798e-06
1.72251e+09,0.0105562,-558,5.88014,-0.0102223,1.32106e-06,2.04536e-06
1.72251e+09,0.0105437,-551,5.80636,-0.00323801,1.44113e-06,2.04359e-06
1.72251e+09,0.0105628,-543,5.72184,-0.0137559,1.42717e-06,2.03257e-06
1.72251e+09,0.0105628,-546,5.75362,-0.0136411,1.15628e-06,2.01469e-06
1.72251e+09,0.0105859,-550,5.7958,-0.0264439,1.23218e-06,2.00909e-06
1.72251e+09,0.0105878,-548,5.77468,-0.0274235,1.15724e-06,2.00132e-06
1.72251e+09,0.0105459,-544,5.73239,-0.00456156,1.306e-06,2.05457e-06
1.72251e+09,0.0105139,-533,5.6166,0.0126774,1.48112e-06,2.05922e-06
1.72251e+09,0.0105117,-527,5.55362,0.0139577,1.608e-06,2.05688e-06
1.72251e+09,0.0104665,-518,5.45947,0.0378006,2.22391e-06,2.08407e-06
1.72251e+09,0.0104178,-529,5.57501,0.0640165,2.58303e-06,2.08005e-06
1.72251e+09,0.0104746,-557,5.86698,0.032633,2.30029e-06,2.03703e-06
1.72251e+09,0.010487,-575,6.0558,0.0257811,1.78818e-06,2.00639e-06
1.72251e+09,0.0105007,-578,6.08771,0.0183096,1.90118e-06,2.11927e-06
1.72251e+09,0.0105239,-603,6.35023,0.00431485,2.74437e-06,2.21087e-06
1.72251e+09,0.0106118,-571,6.00917,-0.050147,3.14029e-06,2.2268e-06
1.72252e+09,0.0105607,-584,6.14693,-0.0205143,2.90353e-06,2.15174e-06
1.72252e+09,0.0106139,-598,6.29548,-0.0516427,2.46558e-06,2.07902e-06
1.72252e+09,0.0105866,-595,6.26362,-0.0354102,1.93617e-06,2.02998e-06
1.72252e+09,0.0106349,-600,6.31668,-0.0642824,1.59252e-06,2.0076e-06
1.72252e+09,0.0106389,-615,6.47647,-0.0664639,1.49596e-06,2.07608e-06
1.72252e+09,0.0105731,-586,6.16915,-0.0266897,1.5637e-06,2.0709e-06
1.72252e+09,0.010544,-538,5.66237,-0.0103014,1.66551e-06,2.06656e-06
1.72252e+09,0.0105209,-501,5.27324,0.00227317,1.72391e-06,2.05646e-06
1.72252e+09,0.0104013,-483,5.08512,0.0612982,2.33413e-06,2.07627e-06
1.72252e+09,0.0104637,-564,5.9292,0.0276933,2.6454e-06,2.06297e-06
1.72252e+09,0.010443,-553,5.8146,0.0396179,2.29903e-06,2.02113e-06
1.72252e+09,0.0104341,-535,5.6269,0.0446675,2.06869e-06,2.14979e-06
1.72252e+09,0.0104052,-505,5.31436,0.0597301,2.12105e-06,2.13498e-06
1.72252e+09,0.010391,-494,5.20015,0.0669742,2.11668e-06,2.11202e-06
1.72252e+09,0.0103145,-466,4.91047,0.1039,2.32856e-06,2.10846e-06
1.72252e+09,0.0102029,-442,4.66402,0.154319,3.6279e-06,2.19748e-06
1.72252e+09,0.0101748,-452,4.76671,0.16771,3.52493e-06,2.1243e-06
1.72252e+09,0.0100799,-437,4.61481,0.209896,2.7727e-06,2.03847e-06
1.72252e+09,0.0100111,-392,4.16294,0.238598,2.99738e-06,2.00003e-06
1.72252e+09,0.0100315,-439,4.63543,0.231604,4.26563e-06,2.56414e-06
1.72253e+09,0.0100981,-478,5.02853,0.20161,4.40541e-06,2.50469e-06
1.72253e+09,0.0101489,-464,4.88736,0.178288,3.61003e-06,2.27373e-06
1.72253e+09,0.0101801,-450,4.74701,0.165979,3.68896e-06,2.2178e-06
1.72253e+09,0.0101887,-437,4.61486,0.162379,3.60167e-06,2.14275e-06
1.72253e+09,0.0101613,-411,4.35065,0.174358,3.41573e-06,2.07006e-06
1.72253e+09,0.0101586,-374,3.97455,0.175233,2.71164e-06,2.00738e-06
1.72253e+09,0.0101836,-347,3.70176,0.168055,3.47405e-06,2.38608e-06
1.72253e+09,0.0100848,-302,3.24541,0.199802,3.73221e-06,2.37594e-06
1.72253e+09,0.0100659,-320,3.42647,0.205368,3.29413e-06,2.23861e-06
1.72253e+09,0.0100061,-296,3.18598,0.224186,3.6468e-06,2.22594e-06
1.72253e+09,0.0099084,-297,3.19572,0.252925,3.98968e-06,2.19084e-06
1.72253e+09,0.0100527,-302,3.24744,0.211523,3.77945e-06,2.09983e-06
1.72253e+09,0.0100232,-245,2.67509,0.219405,3.05189e-06,2.01852e-06
1.72253e+09,0.0099509,-222,2.44587,0.236771,2.71785e-06,2.24368e-06
1.72253e+09,0.0099543,-209,2.31661,0.236157,2.87891e-06,2.23197e-06
1.72253e+09,0.0100147,-227,2.49647,0.223143,2.81671e-06,2.18239e-06
1.72253e+09,0.00998776,-242,2.64639,0.229348,2.37e-06,2.10104e-06
1.72253e+09,0.009999,-251,2.73635,0.226604,2.09196e-06,2.05684e-06
1.72253e+09,0.00996561,-253,2.75596,0.234656,2.28306e-06,2.04164e-06
1.72253e+09,0.0100222,-266,2.88476,0.218852,2.7654e-06,2.02286e-06
1.72254e+09,0.0100256,-285,3.07585,0.218565,2.54829e-06,2.22075e-06
1.72254e+09,0.00981628,-259,2.81735,0.274934,3.50005e-06,2.35519e-06
1.72254e+09,0.00998913,-309,3.31232,0.225677,4.57452e-06,2.50212e-06
1.72254e+09,0.0099959,-305,3.2724,0.223649,4.07033e-06,2.31469e-06
1.72254e+09,0.0098955,-269,2.91367,0.251785,3.25592e-06,2.14835e-06
1.72254e+09,0.0098242,-275,2.97315,0.271493,3.03407e-06,2.08279e-06
1.72254e+09,0.00985647,-296,3.17998,0.262463,3.07527e-06,2.03777e-06
1.72254e+09,0.00990759,-328,3.49641,0.246717,2.68184e-06,2.25168e-06
1.72254e+09,0.00993536,-353,3.74488,0.237702,2.15533e-06,2.13933e-06
1.72254e+09,0.00994499,-368,3.89405,0.234297,2.15263e-06,2.11581e-06
1.72254e+09,0.010001,-371,3.92391,0.213541,2.0858e-06,2.08698e-06
1.72254e+09,0.0099834,-352,3.73408,0.219927,2.29491e-06,2.07896e-06
1.72254e+09,0.00997481,-356,3.77433,0.2233,2.21945e-06,2.04922e-06
1.72254e+09,0.010039,-378,3.99462,0.199881,1.81609e-06,2.01646e-06
1.72254e+09,0.010031,-385,4.0651,0.203177,1.76302e-06,2.11189e-06
1.72254e+09,0.0100603,-400,4.21567,0.191547,2.10838e-06,2.13779e-06
1.72254e+09,0.0101028,-417,4.38685,0.174004,2.15108e-06,2.1203e-06
1.72254e+09,0.0100635,-412,4.33595,0.189811,2.03797e-06,2.08721e-06
1.72254e+09,0.0100852,-445,4.66809,0.180191,2.25495e-06,2.08135e-06
1.72254e+09,0.0102036,-441,4.62576,0.125961,3.0653e-06,2.10335e-06
1.72255e+09,0.010284,-474,4.96422,0.0896188,3.24153e-06,2.06304e-06
1.72255e+09,0.0103158,-478,5.0061,0.0751555,2.70834e-06,2.00733e-06
1.72255e+09,0.0103532,-491,5.1408,0.0573784,2.63028e-06,2.22141e-06
1.72255e+09,0.0103184,-464,4.86171,0.0739603,2.52508e-06,2.17218e-06
1.72255e+09,0.0102999,-458,4.80007,0.0827124,2.3408e-06,2.12056e-06
1.72255e+09,0.0103896,-493,5.16243,0.0403857,2.01129e-06,2.06878e-06
1.72255e+09,0.0104465,-517,5.41264,0.0117981,1.68119e-06,2.03392e-06
1.72255e+09,0.010473,-502,5.25613,-0.00131612,1.55953e-06,2.01703e-06
1.72255e+09,0.0104074,-470,4.92166,0.0301759,1.64641e-06,2.00542e-06
1.72255e+09,0.0104308,-489,5.11962,0.0189332,2.05532e-06,2.13941e-06
1.72255e+09,0.0105007,-524,5.48592,-0.0164273,2.4404e-06,2.16678e-06
1.72255e+09,0.0105585,-520,5.4443,-0.0461216,2.53756e-06,2.14812e-06
1.72255e+09,0.0105909,-535,5.6031,-0.063057,2.5957e-06,2.1213e-06
1.72255e+09,0.0105791,-520,5.4446,-0.0565465,2.67511e-06,2.09306e-06
1.72255e+09,0.0105619,-497,5.20147,-0.0477802,2.30263e-06,2.04244e-06
1.72255e+09,0.010538,-492,5.14879,-0.0359306,1.77476e-06,2.00946e-06
1.72255e+09,0.0105672,-517,5.41214,-0.051124,1.80031e-06,2.11022e-06
1.72255e+09,0.0105101,-481,5.03271,-0.0226243,2.02473e-06,2.11892e-06
1.72255e+09,0.010469,-472,4.93822,-0.00315987,1.95808e-06,2.09205e-06
1.72255e+09,0.0104668,-475,4.96966,-0.00205931,1.49278e-06,2.04235e-06
1.72256e+09,0.0104969,-461,4.82345,-0.0156338,1.25332e-06,2.022e-06
1.72256e+09,0.0105573,-517,5.4133,-0.044851,1.46158e-06,2.01924e-06
1.72256e+09,0.0105945,-564,5.91108,-0.0642222,1.71429e-06,2.01177e-06
1.72256e+09,0.0105239,-564,5.91118,-0.0243093,1.99794e-06,2.13974e-06
1.72256e+09,0.0105319,-577,6.04812,-0.0287919,1.91339e-06,2.10986e-06
1.72256e+09,0.0105896,-598,6.27002,-0.0625549,1.71558e-06,2.0736e-06
1.72256e+09,0.010512,-571,5.9848,-0.0175259,1.76446e-06,2.06229e-06
1.72256e+09,0.0105044,-552,5.78574,-0.0126877,1.76067e-06,2.04652e-06
1.72256e+09,0.0105355,-549,5.75428,-0.0296802,1.74529e-06,2.03048e-06
1.72256e+09,0.0105082,-534,5.59635,-0.0150383,1.69631e-06,2.01441e-06
1.72256e+09,0.0104367,-515,5.39761,0.0227353,1.63329e-06,2.00002e-06
1.72256e+09,0.010451,-504,5.28246,0.0151502,1.55454e-06,2.07494e-06
1.72256e+09,0.0104536,-497,5.20962,0.0141923,1.55948e-06,2.06326e-06
1.72256e+09,0.0104233,-479,5.02175,0.0289853,1.45575e-06,2.04453e-06
1.72256e+09,0.0103803,-468,4.90744,0.0494611,1.50977e-06,2.0365e-06
1.72256e+09,0.0104022,-464,4.86582,0.0392141,1.5521e-06,2.02653e-06
1.72256e+09,0.0104439,-476,4.99093,0.019618,1.53609e-06,2.01418e-06
1.72256e+09,0.0103851,-440,4.61613,0.0467036,1.54775e-06,2.00242e-06
1.72256e+09,0.0104072,-444,4.6579,0.0371063,1.42215e-06,2.06475e-06
1.72256e+09,0.0103635,-430,4.51273,0.0564209,1.43698e-06,2.05578e-06
1.72257e+09,0.0102461,-366,3.85288,0.102821,1.71014e-06,2.06439e-06
1.72257e+09,0.0101571,-324,3.42492,0.134024,2.26974e-06,2.08767e-06
1.72257e+09,0.0101985,-340,3.58801,0.120518,2.34729e-06,2.06622e-06
1.72257e+09,0.0102679,-375,3.94619,0.0957302,2.26566e-06,2.03603e-06
1.72257e+09,0.0102422,-348,3.66955,0.105268,2.18418e-06,2.0096e-06
1.72257e+09,0.0102371,-349,3.6799,0.107148,1.78037e-06,2.10465e-06
1.72257e+09,0.0102679,-363,3.82357,0.096323,1.73978e-06,2.0848e-06
1.72257e+09,0.0103109,-379,3.98815,0.0803248,1.80606e-06,2.07508e-06
1.72257e+09,0.0103057,-380,3.99836,0.0821935,1.65654e-06,2.04944e-06
1.72257e+09,0.0102723,-379,3.98835,0.0951523,1.66762e-06,2.0362e-06
1.72257e+09,0.0102768,-392,4.12182,0.0933235,1.63599e-06,2.02146e-06
1.72257e+09,0.010307,-407,4.27609,0.0811422,1.52982e-06,2.00706e-06
1.72257e+09,0.0102614,-391,4.11154,0.0993352,1.64286e-06,2.09182e-06
1.72257e+09,0.0102285,-392,4.12202,0.112451,2.45309e-06,2.17465e-06
1.72257e+09,0.010246,-381,4.00944,0.105715,2.46061e-06,2.14545e-06
1.72257e+09,0.0102612,-391,4.112,0.0998762,1.71013e-06,2.05563e-06
1.72257e+09,0.0102348,-376,3.95857,0.110273,1.7494e-06,2.04291e-06
1.72257e+09,0.0102558,-385,4.0509,0.102415,1.58072e-06,2.02254e-06
1.72257e+09,0.0102326,-388,4.08157,0.111322,1.49975e-06,2.00904e-06
1.72257e+09,0.0102473,-394,4.14288,0.105445,1.52043e-06,2.08097e-06
1.72258e+09,0.0102143,-410,4.3063,0.118439,1.4488e-06,2.06302e-06
1.72258e+09,0.010163,-402,4.22505,0.139517,1.41476e-06,2.05009e-06
1.72258e+09,0.0102056,-438,4.59179,0.121713,1.3717e-06,2.03768e-06
1.72258e+09,0.0101778,-431,4.52036,0.133728,1.52125e-06,2.03477e-06
1.72258e+09,0.0101441,-434,4.55096,0.148408,1.48312e-06,2.02205e-06
1.72258e+09,0.0101012,-441,4.62216,0.167531,1.79629e-06,2.01622e-06
1.72258e+09,0.0100966,-433,4.54162,0.169785,1.91731e-06,2.0001e-06
1.72258e+09,0.0100728,-431,4.52176,0.180384,1.8047e-06,2.10107e-06
1.72258e+09,0.0100268,-421,4.42123,0.199935,2.04738e-06,2.10912e-06
1.72258e+09,0.00997317,-405,4.26145,0.222317,2.17277e-06,2.09929e-06
1.72258e+09,0.00994571,-414,4.35091,0.233389,2.50434e-06,2.10056e-06
1.72258e+09,0.0100166,-450,4.71008,0.202634,2.64168e-06,2.077e-06
1.72258e+09,0.0100597,-491,5.12227,0.18295,2.37064e-06,2.03391e-06
1.72258e+09,0.0100941,-504,5.25363,0.166195,2.12702e-06,2.00467e-06
1.72258e+09,0.0099846,-473,4.9429,0.220181,2.42574e-06,2.18849e-06
1.72258e+09,0.0099826,-473,4.94294,0.221166,2.36974e-06,2.15181e-06
1.72258e+09,0.00999674,-467,4.88349,0.21501,2.19275e-06,2.10594e-06
1.72258e+09,0.0099726,-466,4.87369,0.226462,2.14948e-06,2.0787e-06
1.72258e+09,0.0100109,-471,4.92381,0.208674,1.95822e-06,2.04614e-06
1.72258e+09,0.0100025,-461,4.82382,0.212666,2.00359e-06,2.02823e-06
1.72259e+09,0.0100175,-463,4.84404,0.205948,1.66296e-06,2.00562e-06
1.72259e+09,0.00999349,-433,4.54376,0.216582,1.53532e-06,2.07783e-06
1.72259e+09,0.0099685,-426,4.47391,0.227325,1.72126e-06,2.08301e-06
1.72259e+09,0.00991642,-402,4.2352,0.248803,1.97035e-06,2.08936e-06
1.72259e+09,0.010019,-455,4.76309,0.204443,2.22984e-06,2.08959e-06
1.72259e+09,0.0100518,-469,4.90396,0.189663,2.24698e-06,2.06573e-06
1.72259e+09,0.0100516,-467,4.88414,0.190042,1.93106e-06,2.0299e-06
1.72259e+09,0.0100666,-484,5.05516,0.182926,1.55408e-06,2.00729e-06
1.72259e+09,0.0100685,-498,5.19643,0.182311,1.50174e-06,2.07672e-06
1.72259e+09,0.0100992,-522,5.43908,0.167316,1.75642e-06,2.08953e-06
1.72259e+09,0.0101148,-536,5.58046,0.158948,1.92198e-06,2.08874e-06
1.72259e+09,0.0100969,-524,5.45923,0.168456,1.73804e-06,2.05746e-06
1.72259e+09,0.0101138,-538,5.60071,0.159485,1.55428e-06,2.03387e-06
1.72259e+09,0.0101907,-555,5.77318,0.117335,1.82233e-06,2.02996e-06
1.72259e+09,0.0101626,-542,5.64096,0.132805,1.92845e-06,2.01496e-06
1.72259e+09,0.0101663,-547,5.6918,0.13083,1.60684e-06,2.09042e-06
1.72259e+09,0.0101123,-515,5.3672,0.159384,1.61361e-06,2.07817e-06
1.72259e+09,0.0101419,-511,5.32662,0.144106,1.76646e-06,2.07808e-06
1.72259e+09,0.0102005,-534,5.56045,0.113386,1.65322e-06,2.05472e-06
1.72259e+09,0.0101559,-525,5.4691,0.137253,1.71048e-06,2.04395e-06
1.7226e+09,0.0101903,-520,5.41834,0.119381,1.73805e-06,2.03027e-06
1.7226e+09,0.0102442,-538,5.60231,0.0909539,1.71617e-06,2.01479e-06
1.7226e+09,0.0102635,-552,5.74593,0.0804734,1.87096e-06,2.00008e-06
1.7226e+09,0.01021,-525,5.46958,0.109342,2.02188e-06,2.12684e-06
1.7226e+09,0.0101955,-522,5.43911,0.117069,1.88336e-06,2.09232e-06
1.7226e+09,0.0102359,-521,5.42874,0.0958344,1.70236e-06,2.06094e-06
1.7226e+09,0.0101898,-515,5.3678,0.120066,1.78837e-06,2.05126e-06
1.7226e+09,0.0101664,-514,5.35757,0.132041,1.78214e-06,2.03502e-06
1.7226e+09,0.0101804,-532,5.54064,0.124672,1.65378e-06,2.01648e-06
1.7226e+09,0.0101681,-548,5.70375,0.131646,1.57858e-06,2.00256e-06
1.7226e+09,0.0101691,-559,5.81575,0.131212,1.80739e-06,2.10462e-06
1.7226e+09,0.0101543,-544,5.66316,0.139228,1.80381e-06,2.08794e-06
1.7226e+09,0.0100945,-523,5.45025,0.170836,1.80063e-06,2.07142e-06
1.7226e+09,0.010151,-525,5.47069,0.141434,3.30928e-06,2.18649e-06
1.7226e+09,0.0101741,-530,5.52137,0.129114,4.26153e-06,2.21847e-06
1.7226e+09,0.0101356,-517,5.38894,0.148848,3.6064e-06,2.09143e-06
1.7226e+09,0.0102247,-546,5.68421,0.101493,2.9651e-06,2.01784e-06
1.7226e+09,0.0102507,-552,5.74557,0.0871899,3.01686e-06,2.30065e-06
1.7226e+09,0.0102274,-539,5.61266,0.100074,2.7032e-06,2.20485e-06
1.7226e+09,0.0102697,-560,5.82734,0.0762931,2.47321e-06,2.14089e-06
1.72261e+09,0.0102156,-553,5.75494,0.105695,2.35953e-06,2.1004e-06
1.72261e+09,0.01032,-543,5.65005,0.0462834,2.97301e-06,2.11521e-06
1.72261e+09,0.010535,-561,5.83494,-0.0751889,3.79855e-06,2.11593e-06
1.72261e+09,0.0104282,-540,5.61444,-0.0167807,3.87699e-06,2.04561e-06
1.72261e+09,0.0103759,-563,5.85395,0.0123419,3.48166e-06,2.41262e-06
1.72261e+09,0.0102098,-567,5.8938,0.10485,3.172e-06,2.29218e-06
1.72261e+09,0.0102581,-593,6.1607,0.0776521,3.15777e-06,2.23971e-06
1.72261e+09,0.0102525,-588,6.10956,0.0810853,2.95206e-06,2.16592e-06
1.72261e+09,0.0101209,-553,5.75374,0.15686,2.83781e-06,2.11306e-06
1.72261e+09,0.00999708,-510,5.32206,0.223549,3.32499e-06,2.09993e-06
1.72261e+09,0.00987295,-476,4.98391,0.284382,3.89803e-06,2.06138e-06
1.72261e+09,0.00982354,-464,4.86678,0.308657,4.4535e-06,2.69507e-06
1.72261e+09,0.00961788,-426,4.49931,0.402091,5.10491e-06,2.78297e-06
1.72261e+09,0.00962066,-421,4.45161,0.401315,5.26648e-06,2.69464e-06
1.72261e+09,0.00958802,-376,4.02221,0.417113,4.75882e-06,2.45394e-06
1.72261e+09,0.00967742,-438,4.61938,0.380675,4.2135e-06,2.26709e-06
1.72261e+09,0.0097299,-481,5.03762,0.357539,3.94995e-06,2.15671e-06
1.72261e+09,0.00976925,-493,5.15521,0.338974,3.71158e-06,2.06949e-06
1.72261e+09,0.00978199,-491,5.13608,0.333122,3.21449e-06,2.0003e-06
1.72261e+09,0.00979279,-480,5.02962,0.32908,3.2985e-06,2.33766e-06
1.72262e+09,0.00978817,-456,4.79497,0.331565,3.40348e-06,2.30158e-06
1.72262e+09,0.00977791,-426,4.50063,0.335245,3.26675e-06,2.22447e-06
1.72262e+09,0.0097505,-418,4.42306,0.347348,3.34438e-06,2.17934e-06
1.72262e+09,0.00984791,-444,4.67801,0.305537,3.35065e-06,2.12388e-06
1.72262e+09,0.00986085,-417,4.4121,0.300121,3.04024e-06,2.05577e-06
1.72262e+09,0.00985121,-380,4.04775,0.304285,2.55969e-06,2.00677e-06
1.72262e+09,0.00984694,-358,3.8309,0.305692,2.50719e-06,2.20139e-06
1.72262e+09,0.00994039,-376,4.00827,0.270683,2.52047e-06,2.17177e-06
1.72262e+09,0.00987312,-352,3.7704,0.295062,2.61239e-06,2.1504e-06
1.72262e+09,0.0098942,-367,3.91867,0.287501,2.49711e-06,2.10625e-06
1.72262e+09,0.00990919,-345,3.70118,0.282507,2.19801e-06,2.05816e-06
1.72262e+09,0.0098539,-336,3.61234,0.301427,2.19437e-06,2.03389e-06
1.72262e+09,0.00978488,-293,3.19094,0.323966,2.23696e-06,2.0102e-06
1.72262e+09,0.00976034,-266,2.92714,0.330886,2.24861e-06,2.16707e-06
1.72262e+09,0.00976471,-275,3.0151,0.329803,2.22822e-06,2.13923e-06
1.72262e+09,0.00979964,-280,3.06425,0.320355,2.32576e-06,2.12464e-06
1.72262e+09,0.0097604,-260,2.86856,0.330852,2.23499e-06,2.09013e-06
1.72262e+09,0.009721,-266,2.92772,0.341933,2.10205e-06,2.05763e-06
1.72262e+09,0.00972949,-257,2.84012,0.339645,2.16796e-06,2.0378e-06
1.72262e+09,0.00970167,-251,2.78175,0.346632,2.36162e-06,2.01697e-06
1.72263e+09,0.00966891,-215,2.43356,0.354739,2.40667e-06,2.19721e-06
1.72263e+09,0.00965442,-192,2.21147,0.357822,2.40734e-06,2.16834e-06
1.72263e+09,0.00968032,-226,2.54061,0.352855,2.46769e-06,2.14644e-06
1.72263e+09,0.0096225,-218,2.46362,0.36592,2.32268e-06,2.10276e-06
1.72263e+09,0.00959118,-208,2.36782,0.372852,2.22146e-06,2.06933e-06
1.72263e+09,0.0095981,-216,2.44485,0.371663,2.33082e-06,2.04916e-06
1.72263e+09,0.00965778,-262,2.88741,0.357071,2.47582e-06,2.02482e-06
1.72263e+09,0.0097438,-289,3.14893,0.332968,2.43951e-06,2.20861e-06
1.72263e+09,0.0097775,-283,3.08902,0.321982,2.84758e-06,2.2437e-06
1.72263e+09,0.00975569,-267,2.93297,0.328198,2.77896e-06,2.19348e-06
