t,mid,q,x,pnl,sigma,spread
1.72286e+09,0.00626099,1,-0.289794,-0.283533,5.49382e-06,2.27359e-06
1.72286e+09,0.00620466,4,-0.309134,-0.284316,5.38274e-06,2.11778e-06
1.72286e+09,0.00608339,1,-0.291425,-0.285342,5.0675e-06,2.90058e-06
1.72286e+09,0.00621911,1,-0.292361,-0.286142,4.95851e-06,2.73932e-06
1.72286e+09,0.00613257,-1,-0.28064,-0.286772,4.44347e-06,2.49499e-06
1.72286e+09,0.0060173,1,-0.293467,-0.28745,4.16354e-06,2.34791e-06
1.72286e+09,0.0064227,0,-0.289197,-0.289197,7.10658e-06,2.76107e-06
1.72287e+09,0.00643301,1,-0.296376,-0.289943,8.65442e-06,2.75423e-06
1.72287e+09,0.00669779,-1,-0.284024,-0.290721,7.32422e-06,2.27198e-06
1.72287e+09,0.00675878,-20,-0.157453,-0.292628,6.91082e-06,2.00333e-06
1.72287e+09,0.00678499,1,-0.302199,-0.295414,8.14517e-06,4.06164e-06
1.72287e+09,0.00686559,1,-0.303069,-0.296203,7.19691e-06,3.35057e-06
1.72287e+09,0.00690405,0,-0.296623,-0.296623,4.7569e-06,2.47688e-06
1.72287e+09,0.00687102,1,-0.30414,-0.297269,4.56345e-06,2.33476e-06
1.72287e+09,0.00704086,0,-0.297728,-0.297728,4.75958e-06,2.25088e-06
1.72287e+09,0.00704624,-5,-0.262991,-0.298222,4.63881e-06,2.13072e-06
1.72287e+09,0.00701079,-1,-0.292086,-0.299097,4.32469e-06,2.02009e-06
1.72287e+09,0.00698993,2,-0.313628,-0.299648,4.09095e-06,2.53403e-06
1.72287e+09,0.00709592,2,-0.314473,-0.300281,4.09027e-06,2.45021e-06
1.72287e+09,0.0070297,-2,-0.286943,-0.301003,4.2647e-06,2.39848e-06
1.72287e+09,0.00702664,0,-0.301897,-0.301897,4.183e-06,2.29588e-06
1.72287e+09,0.00714202,2,-0.316802,-0.302518,3.76347e-06,2.16868e-06
1.72287e+09,0.00712846,3,-0.324597,-0.303212,3.81217e-06,2.10041e-06
1.72287e+09,0.00715575,-5,-0.26823,-0.304009,3.84161e-06,2.02818e-06
1.72287e+09,0.00717616,0,-0.304554,-0.304554,4.0404e-06,2.53716e-06
1.72287e+09,0.00749462,0,-0.305327,-0.305327,7.11667e-06,3.41329e-06
1.72287e+09,0.00748105,0,-0.30598,-0.30598,7.44796e-06,3.27058e-06
1.72288e+09,0.00752234,1,-0.314196,-0.306673,5.24332e-06,2.49224e-06
1.72288e+09,0.00728383,-1,-0.299941,-0.307225,5.03652e-06,2.32734e-06
1.72288e+09,0.00728604,1,-0.31532,-0.308034,4.52098e-06,2.16157e-06
1.72288e+09,0.00727792,-5,-0.271777,-0.308167,3.82433e-06,2.04247e-06
1.72288e+09,0.00723483,0,-0.308848,-0.308848,3.6327e-06,2.44748e-06
1.72288e+09,0.0072808,1,-0.316744,-0.309463,3.61243e-06,2.37725e-06
1.72288e+09,0.0072736,2,-0.324664,-0.310116,3.5557e-06,2.30228e-06
1.72288e+09,0.007239,3,-0.332476,-0.310759,3.2013e-06,2.19378e-06
1.72288e+09,0.00729564,-1,-0.303997,-0.311293,2.86747e-06,2.11436e-06
1.72288e+09,0.0072875,3,-0.333498,-0.311635,2.78392e-06,2.06905e-06
1.72288e+09,0.00732712,2,-0.327337,-0.312683,3.02986e-06,2.03588e-06
1.72288e+09,0.00724789,0,-0.312512,-0.312512,3.24426e-06,2.36743e-06
1.72288e+09,0.00717997,1,-0.320162,-0.312982,3.04957e-06,2.27815e-06
1.72288e+09,0.00713337,2,-0.327512,-0.313246,2.96934e-06,2.21962e-06
1.72288e+09,0.0070812,1,-0.320567,-0.313486,2.96684e-06,2.17524e-06
1.72288e+09,0.00714641,-3,-0.292273,-0.313712,2.8288e-06,2.1193e-06
1.72288e+09,0.00707461,-2,-0.29969,-0.31384,2.47224e-06,2.06056e-06
1.72288e+09,0.00705388,3,-0.335333,-0.314172,2.55173e-06,2.03196e-06
1.72288e+09,0.00698607,0,-0.314469,-0.314469,2.51076e-06,2.2264e-06
1.72288e+09,0.00705363,5,-0.350428,-0.31516,2.6099e-06,2.21057e-06
1.72289e+09,0.00705324,-1,-0.308529,-0.315582,2.96965e-06,2.22853e-06
1.72289e+09,0.00721129,0,-0.316492,-0.316492,3.29645e-06,2.22727e-06
1.72289e+09,0.0071422,-1,-0.310263,-0.317405,3.69488e-06,2.21726e-06
1.72289e+09,0.00704513,2,-0.331966,-0.317876,3.59159e-06,2.14079e-06
1.72289e+09,0.00699892,-2,-0.304089,-0.318086,3.24879e-06,2.06242e-06
1.72289e+09,0.0070751,-8,-0.261718,-0.318319,3.16084e-06,2.00913e-06
1.72289e+09,0.0071672,0,-0.318819,-0.318819,3.3191e-06,2.35158e-06
1.72289e+09,0.00714363,4,-0.34786,-0.319285,3.19785e-06,2.27523e-06
1.72289e+09,0.00716479,-3,-0.298077,-0.319572,2.7453e-06,2.16516e-06
1.72289e+09,0.00719869,-7,-0.269627,-0.320018,2.50144e-06,2.10583e-06
1.72289e+09,0.00714384,-9,-0.256151,-0.320446,2.35325e-06,2.06597e-06
1.72289e+09,0.0071125,1,-0.327738,-0.320626,2.40594e-06,2.04002e-06
1.72289e+09,0.00708571,-1,-0.313606,-0.320692,2.23524e-06,2.00956e-06
1.72289e+09,0.00715657,-3,-0.299788,-0.321258,2.41468e-06,2.19194e-06
1.72289e+09,0.00716976,-4,-0.293297,-0.321976,2.8836e-06,2.23215e-06
1.72289e+09,0.00719561,3,-0.343997,-0.322411,3.02904e-06,2.21028e-06
1.72289e+09,0.007181,-4,-0.294121,-0.322845,2.5482e-06,2.11635e-06
1.72289e+09,0.00715708,8,-0.380505,-0.323249,1.63958e-06,2.03472e-06
1.72289e+09,0.00709961,9,-0.387638,-0.323741,1.23946e-06,2.01216e-06
1.72289e+09,0.0070864,4,-0.351989,-0.323643,8.96709e-07,2.00234e-06
1.7229e+09,0.00712838,2,-0.33795,-0.323693,1.56916e-06,2.08352e-06
1.7229e+09,0.00706829,4,-0.352397,-0.324124,2.33056e-06,2.1571e-06
1.7229e+09,0.00715526,0,-0.324634,-0.324634,2.69397e-06,2.17362e-06
1.7229e+09,0.00723462,3,-0.346737,-0.325034,2.67411e-06,2.13532e-06
1.7229e+09,0.0072148,0,-0.325408,-0.325408,2.5452e-06,2.09019e-06
1.7229e+09,0.00724015,-1,-0.318625,-0.325865,2.40942e-06,2.0518e-06
1.7229e+09,0.00721749,2,-0.340456,-0.326021,2.16208e-06,2.01834e-06
1.7229e+09,0.00721197,2,-0.340547,-0.326123,2.04937e-06,2.14667e-06
1.7229e+09,0.00726231,1,-0.333797,-0.326535,2.23836e-06,2.14992e-06
1.7229e+09,0.00719632,2,-0.341457,-0.327065,2.60237e-06,2.16879e-06
1.7229e+09,0.00711195,-2,-0.313116,-0.32734,2.63481e-06,2.13831e-06
1.7229e+09,0.0071174,-5,-0.292045,-0.327632,2.28264e-06,2.07776e-06
1.7229e+09,0.0070826,3,-0.34913,-0.327882,1.98385e-06,2.03905e-06
1.7229e+09,0.00710471,-11,-0.250013,-0.328165,1.92021e-06,2.01815e-06
1.7229e+09,0.0070433,2,-0.342236,-0.328149,2.03293e-06,2.14842e-06
1.7229e+09,0.0072314,3,-0.350748,-0.329054,2.4905e-06,2.19174e-06
1.7229e+09,0.00744439,-2,-0.314975,-0.329864,3.50553e-06,2.31845e-06
1.7229e+09,0.0074957,-1,-0.323046,-0.330542,4.34024e-06,2.39398e-06
1.7229e+09,0.00758127,-4,-0.300702,-0.331027,4.08646e-06,2.26576e-06
1.7229e+09,0.00760632,0,-0.331644,-0.331644,3.5422e-06,2.13694e-06
1.72291e+09,0.00766048,1,-0.339937,-0.332277,3.43899e-06,2.06994e-06
1.72291e+09,0.00761424,-5,-0.294555,-0.332626,3.16411e-06,2.00915e-06
1.72291e+09,0.00764853,3,-0.356508,-0.333562,3.00583e-06,2.28834e-06
1.72291e+09,0.00773803,-3,-0.311207,-0.334421,3.03148e-06,2.24734e-06
1.72291e+09,0.00772747,-4,-0.304652,-0.335562,3.42588e-06,2.2572e-06
1.72291e+09,0.00763212,2,-0.351456,-0.336192,3.37898e-06,2.19312e-06
1.72291e+09,0.0075749,-2,-0.321526,-0.336676,3.13333e-06,2.11697e-06
1.72291e+09,0.00759034,0,-0.337013,-0.337013,3.01199e-06,2.06272e-06
1.72291e+09,0.00766592,-2,-0.322293,-0.337625,2.67068e-06,2.01365e-06
1.72291e+09,0.00767506,-2,-0.322544,-0.337894,2.62633e-06,2.22706e-06
1.72291e+09,0.0076408,1,-0.345985,-0.338344,2.61648e-06,2.19113e-06
1.72291e+09,0.00771023,0,-0.338702,-0.338702,2.67044e-06,2.16344e-06
1.72291e+09,0.00768868,-5,-0.300874,-0.339317,2.58624e-06,2.11985e-06
1.72291e+09,0.00769696,2,-0.354883,-0.339489,2.50883e-06,2.08131e-06
1.72291e+09,0.0076379,-5,-0.301811,-0.340001,2.48354e-06,2.04884e-06
1.72291e+09,0.0076798,-2,-0.324832,-0.340192,2.20245e-06,2.01415e-06
1.72291e+09,0.0076794,-2,-0.325082,-0.340441,2.35882e-06,2.18872e-06
1.72291e+09,0.0077201,-1,-0.333166,-0.340886,2.79558e-06,2.22601e-06
1.72291e+09,0.0076964,0,-0.341304,-0.341304,2.75236e-06,2.1812e-06
1.72291e+09,0.0077071,2,-0.356886,-0.341472,2.28184e-06,2.0985e-06
1.72292e+09,0.00773693,2,-0.357054,-0.34158,2.17839e-06,2.06605e-06
1.72292e+09,0.0076711,1,-0.349619,-0.341948,2.12748e-06,2.04036e-06
1.72292e+09,0.00770459,4,-0.372846,-0.342027,1.88805e-06,2.01396e-06
1.72292e+09,0.0076194,-1,-0.334864,-0.342483,1.93044e-06,2.13014e-06
1.72292e+09,0.007704,-5,-0.304346,-0.342866,2.03065e-06,2.12339e-06
1.72292e+09,0.00774778,-1,-0.335445,-0.343193,2.27334e-06,2.12881e-06
1.72292e+09,0.00777599,3,-0.366966,-0.343638,2.38599e-06,2.11342e-06
1.72292e+09,0.00782562,1,-0.351735,-0.34391,2.39099e-06,2.08531e-06
1.72292e+09,0.0077982,3,-0.367633,-0.344239,2.31589e-06,2.05322e-06
1.72292e+09,0.0078281,-3,-0.321061,-0.344545,2.44895e-06,2.02953e-06
1.72292e+09,0.00797329,-6,-0.297492,-0.345332,2.87912e-06,2.29782e-06
1.72292e+09,0.00795201,-2,-0.33001,-0.345914,3.19284e-06,2.3153e-06
1.72292e+09,0.00792164,2,-0.362229,-0.346386,3.06489e-06,2.24356e-06
1.72292e+09,0.0079308,1,-0.35493,-0.347,3.00224e-06,2.18864e-06
1.72292e+09,0.00787699,2,-0.363032,-0.347278,3.04542e-06,2.14773e-06
1.72292e+09,0.0079938,1,-0.355706,-0.347712,2.86331e-06,2.0896e-06
1.72292e+09,0.0081122,-1,-0.340128,-0.34824,3.06276e-06,2.05562e-06
1.72292e+09,0.00809854,9,-0.421296,-0.34841,3.19553e-06,2.00949e-06
1.72292e+09,0.008169,-1,-0.340784,-0.348953,3.13725e-06,2.3143e-06
1.72292e+09,0.00803839,0,-0.349247,-0.349247,2.8989e-06,2.22634e-06
1.72293e+09,0.0080785,0,-0.349633,-0.349633,2.48939e-06,2.13592e-06
1.72293e+09,0.00809738,-1,-0.341914,-0.350011,2.47859e-06,2.10403e-06
1.72293e+09,0.0080806,1,-0.358844,-0.350763,3.15094e-06,2.11849e-06
1.72293e+09,0.0080727,-7,-0.294668,-0.351177,3.18201e-06,2.07021e-06
1.72293e+09,0.00804314,5,-0.391344,-0.351128,2.4103e-06,2.01111e-06
1.72293e+09,0.00801048,1,-0.35967,-0.35166,2.18383e-06,2.15697e-06
1.72293e+09,0.0079655,1,-0.359866,-0.3519,2.10305e-06,2.12341e-06
1.72293e+09,0.00796422,-2,-0.336043,-0.351972,2.15789e-06,2.10665e-06
1.72293e+09,0.00795679,-6,-0.304537,-0.352278,2.17624e-06,2.08479e-06
1.72293e+09,0.0080189,-3,-0.328466,-0.352522,2.0567e-06,2.05458e-06
1.72293e+09,0.0080584,-3,-0.328711,-0.352886,2.03178e-06,2.03262e-06
1.72293e+09,0.0080148,3,-0.376975,-0.352931,2.03096e-06,2.01197e-06
1.72293e+09,0.00798252,-3,-0.328978,-0.352926,2.04223e-06,2.14138e-06
1.72293e+09,0.00798199,-3,-0.329268,-0.353214,2.05415e-06,2.12193e-06
1.72293e+09,0.00792036,4,-0.385138,-0.353456,2.11577e-06,2.10698e-06
1.72293e+09,0.00786299,2,-0.369355,-0.353629,2.04662e-06,2.07916e-06
1.72293e+09,0.00772741,4,-0.3849,-0.353991,2.52526e-06,2.08863e-06
1.72293e+09,0.00776679,-2,-0.338943,-0.354476,2.705e-06,2.06511e-06
1.72293e+09,0.00782017,-2,-0.339873,-0.355513,2.72409e-06,2.02893e-06
1.72293e+09,0.00771336,1,-0.363626,-0.355913,2.685e-06,2.25163e-06
1.72294e+09,0.0077501,2,-0.371817,-0.356317,2.52612e-06,2.19082e-06
1.72294e+09,0.0077253,0,-0.356642,-0.356642,2.42455e-06,2.14639e-06
1.72294e+09,0.0077371,0,-0.356859,-0.356859,1.96807e-06,2.07709e-06
1.72294e+09,0.00775281,3,-0.380719,-0.357461,2.33424e-06,2.0812e-06
1.72294e+09,0.00776661,-1,-0.34988,-0.357647,2.50127e-06,2.06196e-06
1.72294e+09,0.00769705,-7,-0.30423,-0.35811,2.33894e-06,2.02682e-06
1.72294e+09,0.007779,-2,-0.343428,-0.358986,2.30838e-06,2.19134e-06
1.72294e+09,0.0077439,1,-0.367338,-0.359594,2.2184e-06,2.15211e-06
1.72294e+09,0.00769782,1,-0.367651,-0.359953,2.18119e-06,2.12326e-06
1.72294e+09,0.00766324,-4,-0.32952,-0.360173,2.29474e-06,2.1101e-06
1.72294e+09,0.0077025,3,-0.383809,-0.360702,2.49474e-06,2.09901e-06
1.72294e+09,0.00769419,4,-0.391757,-0.36098,2.3373e-06,2.05959e-06
1.72294e+09,0.00767443,-1,-0.353573,-0.361247,2.20349e-06,2.02869e-06
1.72294e+09,0.0076887,-7,-0.307609,-0.36143,2.10459e-06,2.00402e-06
1.72294e+09,0.0076544,-2,-0.346715,-0.362024,2.26161e-06,2.16321e-06
1.72294e+09,0.00767591,-3,-0.339373,-0.3624,2.33795e-06,2.14708e-06
1.72294e+09,0.00764236,1,-0.370385,-0.362743,2.0826e-06,2.09502e-06
1.72294e+09,0.00764302,-1,-0.3552,-0.362843,2.19111e-06,2.08118e-06
1.72294e+09,0.0076727,2,-0.378373,-0.363028,2.3561e-06,2.06611e-06
1.72294e+09,0.00769578,2,-0.378867,-0.363475,2.29932e-06,2.03652e-06
1.72295e+09,0.0076613,-3,-0.340638,-0.363622,2.05132e-06,2.00803e-06
1.72295e+09,0.0076229,1,-0.371669,-0.364046,1.99145e-06,2.13053e-06
1.72295e+09,0.007643,0,-0.364208,-0.364208,2.04928e-06,2.11722e-06
1.72295e+09,0.0077177,0,-0.36471,-0.36471,2.41444e-06,2.13357e-06
1.72295e+09,0.00773014,0,-0.364852,-0.364852,2.65632e-06,2.1264e-06
1.72295e+09,0.0076317,-2,-0.350083,-0.365346,2.50374e-06,2.08095e-06
1.72295e+09,0.0076111,-2,-0.350368,-0.36559,2.41859e-06,2.04629e-06
1.72295e+09,0.0075422,3,-0.388439,-0.365812,2.32784e-06,2.01579e-06
1.72295e+09,0.00756058,0,-0.36624,-0.36624,2.47057e-06,2.20703e-06
1.72295e+09,0.00760837,0,-0.366537,-0.366537,2.39618e-06,2.16604e-06
1.72295e+09,0.0075642,-1,-0.359072,-0.366636,2.05942e-06,2.10144e-06
1.72295e+09,0.00771791,-3,-0.344714,-0.367868,2.76736e-06,2.14488e-06
1.72295e+09,0.00759622,1,-0.37656,-0.368964,3.85269e-06,2.2066e-06
1.72295e+09,0.0074928,-1,-0.362243,-0.369736,3.86887e-06,2.13351e-06
1.72295e+09,0.00755531,3,-0.392898,-0.370232,3.40467e-06,2.04542e-06
1.72295e+09,0.00763128,-3,-0.347752,-0.370646,3.28107e-06,2.37592e-06
1.72295e+09,0.0078492,-1,-0.3636,-0.371449,3.94685e-06,2.46607e-06
1.72295e+09,0.00793031,2,-0.387936,-0.372075,4.66233e-06,2.54168e-06
1.72295e+09,0.00793081,0,-0.372647,-0.372647,4.39396e-06,2.38458e-06
1.72295e+09,0.00788232,-5,-0.333806,-0.373217,3.84875e-06,2.221e-06
1.72296e+09,0.00791521,1,-0.381686,-0.37377,3.4178e-06,2.11587e-06
1.72296e+09,0.00792679,3,-0.398218,-0.374437,3.26115e-06,2.05231e-06
1.72296e+09,0.00786722,1,-0.382567,-0.3747,3.06876e-06,2.33831e-06
1.72296e+09,0.00791601,1,-0.383149,-0.375233,2.94282e-06,2.26781e-06
1.72296e+09,0.0078149,-1,-0.367857,-0.375672,3.04318e-06,2.24008e-06
1.72296e+09,0.00783445,1,-0.383959,-0.376125,2.96709e-06,2.18421e-06
1.72296e+09,0.0077647,3,-0.399794,-0.3765,2.9212e-06,2.13588e-06
1.72296e+09,0.0078121,0,-0.376866,-0.376866,2.7428e-06,2.08218e-06
1.72296e+09,0.0078189,2,-0.392785,-0.377148,2.54072e-06,2.03824e-06
1.72296e+09,0.0078747,17,-0.511329,-0.377459,2.47068e-06,2.00564e-06
1.72296e+09,0.0078558,0,-0.378007,-0.378007,2.75974e-06,2.24317e-06
1.72296e+09,0.00795599,-1,-0.370597,-0.378553,2.99529e-06,2.2416e-06
1.72296e+09,0.00788981,5,-0.418682,-0.379233,2.97257e-06,2.19377e-06
1.72296e+09,0.0078487,-3,-0.355936,-0.379482,2.84995e-06,2.1375e-06
1.72296e+09,0.00793463,-6,-0.332336,-0.379943,2.49917e-06,2.0745e-06
1.72296e+09,0.00802961,0,-0.38043,-0.38043,2.69192e-06,2.05021e-06
1.72296e+09,0.00803082,3,-0.405098,-0.381005,3.16462e-06,2.01932e-06
1.72296e+09,0.00803241,1,-0.389303,-0.38127,3.17173e-06,2.33132e-06
1.72296e+09,0.0080274,3,-0.405716,-0.381634,2.71417e-06,2.20578e-06
1.72296e+09,0.00800327,0,-0.381966,-0.381966,2.50452e-06,2.14385e-06
1.72297e+09,0.00798244,0,-0.382087,-0.382087,2.39503e-06,2.10287e-06
1.72297e+09,0.0078944,-2,-0.366595,-0.382384,2.267e-06,2.06647e-06
1.72297e+09,0.0078828,1,-0.390478,-0.382595,2.27423e-06,2.04103e-06
1.72297e+09,0.00789691,-1,-0.374829,-0.382726,2.0441e-06,2.01225e-06
1.72297e+09,0.00787781,-1,-0.375442,-0.383319,2.01784e-06,2.13818e-06
1.72297e+09,0.00790461,-2,-0.367758,-0.383567,2.04664e-06,2.12121e-06
1.72297e+09,0.00788507,9,-0.454913,-0.383947,2.11022e-06,2.1066e-06
1.72297e+09,0.0078935,0,-0.383975,-0.383975,1.9953e-06,2.07539e-06
1.72297e+09,0.00795419,-3,-0.360469,-0.384332,1.99112e-06,2.05525e-06
1.72297e+09,0.00794129,-4,-0.352834,-0.384599,1.98921e-06,2.03536e-06
1.72297e+09,0.00794373,7,-0.440722,-0.385115,1.90716e-06,2.01432e-06
1.72297e+09,0.00788839,0,-0.385856,-0.385856,2.00827e-06,2.14091e-06
1.72297e+09,0.00784563,1,-0.393911,-0.386066,2.0776e-06,2.12922e-06
1.72297e+09,0.00786018,-1,-0.378318,-0.386179,2.04401e-06,2.10419e-06
1.72297e+09,0.00792544,0,-0.386406,-0.386406,2.05092e-06,2.08386e-06
1.72297e+09,0.00788129,2,-0.402399,-0.386636,2.14348e-06,2.06863e-06
1.72297e+09,0.00791828,8,-0.450142,-0.386796,1.9785e-06,2.0389e-06
1.72297e+09,0.00789142,-1,-0.379014,-0.386905,1.99467e-06,2.01964e-06
1.72297e+09,0.00788129,8,-0.450356,-0.387305,2.08019e-06,2.15551e-06
1.72297e+09,0.00785773,3,-0.411275,-0.387702,2.06608e-06,2.13206e-06
1.72298e+09,0.00783921,0,-0.38858,-0.38858,2.3798e-06,2.1469e-06
1.72298e+09,0.0078615,-1,-0.381582,-0.389443,2.61935e-06,2.14366e-06
1.72298e+09,0.0079159,-1,-0.38193,-0.389846,2.35753e-06,2.08858e-06
1.72298e+09,0.00793422,4,-0.421778,-0.390041,2.04494e-06,2.04574e-06
1.72298e+09,0.00785061,-12,-0.296323,-0.390531,2.12536e-06,2.02682e-06
1.72298e+09,0.00787507,2,-0.406725,-0.390975,2.06206e-06,2.00399e-06
1.72298e+09,0.0078702,5,-0.430583,-0.391232,1.90599e-06,2.11602e-06
1.72298e+09,0.0078558,7,-0.446669,-0.391679,1.96684e-06,2.10421e-06
1.72298e+09,0.00789654,-1,-0.384164,-0.392061,2.02191e-06,2.08968e-06
1.72298e+09,0.00790372,-4,-0.360667,-0.392282,1.73282e-06,2.05086e-06
1.72298e+09,0.00789139,5,-0.432159,-0.392702,1.24518e-06,2.01849e-06
1.72298e+09,0.00789272,-1,-0.384802,-0.392695,9.19528e-07,2.00585e-06
1.72298e+09,0.00791848,-1,-0.38494,-0.392859,1.07288e-06,2.00221e-06
1.72298e+09,0.00798096,3,-0.417293,-0.39335,1.96527e-06,2.12717e-06
1.72298e+09,0.0080221,-2,-0.377814,-0.393859,2.54181e-06,2.18044e-06
1.72298e+09,0.0080408,-1,-0.386182,-0.394223,2.59674e-06,2.15461e-06
1.72298e+09,0.0077891,2,-0.410675,-0.395097,2.95017e-06,2.15605e-06
1.72298e+09,0.0078208,1,-0.403347,-0.395526,3.28731e-06,2.13972e-06
1.72298e+09,0.00783556,-7,-0.340974,-0.395823,2.70505e-06,2.05802e-06
1.72298e+09,0.00781721,10,-0.474027,-0.395854,1.86461e-06,2.01018e-06
1.72299e+09,0.00778427,2,-0.411598,-0.39603,1.74661e-06,2.1035e-06
1.72299e+09,0.00781649,0,-0.396321,-0.396321,1.85637e-06,2.09969e-06
1.72299e+09,0.00778896,2,-0.412056,-0.396478,1.83857e-06,2.08088e-06
1.72299e+09,0.00774172,-3,-0.373321,-0.396546,1.73121e-06,2.05673e-06
1.72299e+09,0.0077344,-1,-0.388927,-0.396662,1.81392e-06,2.04583e-06
1.72299e+09,0.0076963,2,-0.412022,-0.396629,1.82145e-06,2.02962e-06
1.72299e+09,0.00770239,1,-0.404275,-0.396573,1.65702e-06,2.01078e-06
